Date,TRU,FUN,KAVA,PAXG,STRAX,CHZ,RIF,ONT,ARDR,TFUEL
2022-01-23 15:00:00,627.8870332423605,78.19488537020497,357.766764560652,184.56990884684666,167.52010284564165,348.76226243958206,125.39407378658623,442.46050861488953,199.58698066936557,247.03001143854578
2022-01-23 16:00:00,627.8870332423605,78.19488537020497,357.766764560652,185.64681593250089,167.52010284564165,348.76226243958206,125.39407378658623,442.46050861488953,199.58698066936557,247.03001143854578
2022-01-23 17:00:00,627.8870332423605,79.39748995541426,357.766764560652,182.83489187551487,167.52010284564165,348.76226243958206,125.39407378658623,442.46050861488953,199.58698066936557,247.03001143854578
2022-01-23 18:00:00,627.8870332423605,79.34556223144081,357.766764560652,182.83489187551487,167.6297364208024,348.76226243958206,125.39407378658623,442.46050861488953,199.58698066936557,247.03001143854578
2022-01-23 19:00:00,627.8870332423605,77.6443933771987,357.766764560652,182.83489187551487,171.3024611886879,348.76226243958206,125.39407378658623,442.46050861488953,199.58698066936557,247.03001143854578
2022-01-23 20:00:00,627.8870332423605,76.60259804380298,362.63239255867677,182.83489187551487,173.63217466085402,353.5054292087604,125.39407378658623,448.477971532052,199.58698066936557,247.03001143854578
2022-01-23 21:00:00,627.8870332423605,78.63838253240833,353.24459265660533,182.83489187551487,169.13719807926287,344.35390744234576,125.39407378658623,436.86780778599734,199.58698066936557,247.03001143854578
2022-01-23 22:00:00,627.8870332423605,75.99083285428935,365.5517693574917,182.83489187551487,175.0300027441537,356.35132927026734,125.39407378658623,452.0884492823495,199.58698066936557,247.03001143854578
2022-01-23 23:00:00,627.8870332423605,77.98127247428761,356.22121213774994,182.83489187551487,170.5624345563527,356.35132927026734,128.67854012552462,452.0884492823495,199.58698066936557,247.03001143854578
2022-01-24 00:00:00,627.8870332423605,79.56672546441906,356.22121213774994,182.83489187551487,170.5624345563527,356.35132927026734,131.29472949682565,452.0884492823495,203.64482385726544,247.03001143854578
2022-01-24 01:00:00,627.8870332423605,80.41051509651895,356.22121213774994,182.83489187551487,170.5624345563527,356.35132927026734,132.68708454037113,452.0884492823495,205.8044375651138,247.03001143854578
2022-01-24 02:00:00,627.8870332423605,79.2160396029206,356.22121213774994,182.83489187551487,170.5624345563527,356.35132927026734,130.7160553707378,452.0884492823495,205.8044375651138,247.03001143854578
2022-01-24 03:00:00,627.8870332423605,80.57072200024767,356.22121213774994,182.83489187551487,170.5624345563527,356.35132927026734,132.95144532643866,452.0884492823495,205.8044375651138,247.03001143854578
2022-01-24 04:00:00,627.8870332423605,80.45050706357623,356.22121213774994,182.56209445726557,170.5624345563527,356.35132927026734,132.95144532643866,452.0884492823495,205.8044375651138,247.03001143854578
2022-01-24 05:00:00,627.8870332423605,80.61087352283916,356.22121213774994,182.92600560900766,170.5624345563527,356.35132927026734,132.95144532643866,452.0884492823495,205.8044375651138,247.03001143854578
2022-01-24 06:00:00,627.8870332423605,81.87573116374082,356.22121213774994,185.79628037223318,170.5624345563527,356.35132927026734,132.95144532643866,452.0884492823495,205.8044375651138,247.03001143854578
2022-01-24 07:00:00,627.8870332423605,80.54397653236377,356.22121213774994,182.7741997952242,170.5624345563527,356.35132927026734,132.95144532643866,452.0884492823495,205.8044375651138,247.03001143854578
2022-01-24 08:00:00,627.8870332423605,81.97254368369792,356.22121213774994,186.0159719199706,167.58997719064035,356.35132927026734,132.95144532643866,444.20972941933763,205.8044375651138,247.03001143854578
2022-01-24 09:00:00,627.8870332423605,81.97254368369792,356.22121213774994,201.39256652637638,154.79425595919284,356.35132927026734,132.95144532643866,410.29371629475304,190.09099064291254,228.16893624087302
2022-01-24 10:00:00,627.8870332423605,81.97254368369792,356.22121213774994,201.2453497379799,154.90749243026758,356.35132927026734,132.95144532643866,410.5938580038201,190.2300476953214,228.16893624087302
2022-01-24 11:00:00,627.8870332423605,81.97254368369792,368.54650648851725,208.20846166878917,149.72692387859743,356.35132927026734,132.95144532643866,396.8623748139994,183.86818754761603,228.16893624087302
2022-01-24 12:00:00,627.8870332423605,81.97254368369792,369.17471076094085,208.5633624557246,149.47214181867926,356.35132927026734,132.95144532643866,396.8623748139994,183.5553091796961,228.16893624087302
2022-01-24 13:00:00,627.8870332423605,81.97254368369792,365.16344563839783,206.2972187647482,151.11407064926323,356.35132927026734,132.95144532643866,396.8623748139994,183.5553091796961,228.16893624087302
2022-01-24 14:00:00,627.8870332423605,81.97254368369792,354.6011411347586,200.33009892054324,151.11407064926323,356.35132927026734,132.95144532643866,396.8623748139994,183.5553091796961,228.16893624087302
2022-01-24 15:00:00,627.8870332423605,81.97254368369792,361.439360804333,204.1933161072179,151.11407064926323,356.35132927026734,132.95144532643866,404.5155709906461,183.5553091796961,228.16893624087302
2022-01-24 16:00:00,627.8870332423605,81.97254368369792,349.57720100749066,197.49184967113095,151.11407064926323,356.35132927026734,132.95144532643866,391.23968334873655,183.5553091796961,228.16893624087302
2022-01-24 17:00:00,627.8870332423605,81.97254368369792,330.4921113627955,186.70982600309023,151.11407064926323,336.89640759766206,125.69299069857948,369.8800397342412,183.5553091796961,228.16893624087302
2022-01-24 18:00:00,627.8870332423605,81.5972878886047,332.01200354586405,187.56848130918516,151.11407064926323,336.89640759766206,126.27103715554792,371.58107210910487,183.5553091796961,228.16893624087302
2022-01-24 19:00:00,627.8870332423605,83.77933084525792,323.3647101555686,182.68323718749602,151.11407064926323,336.89640759766206,122.98229249174214,361.9031974705631,183.5553091796961,228.16893624087302
2022-01-24 20:00:00,627.8870332423605,82.77864872500932,327.2737529915661,182.68323718749602,151.11407064926323,336.89640759766206,124.46898239426152,366.27811859512326,183.5553091796961,228.16893624087302
2022-01-24 21:00:00,627.8870332423605,81.83356005588566,331.0534091062784,182.68323718749602,151.11407064926323,336.89640759766206,125.90646384854304,370.5082327365072,183.5553091796961,228.16893624087302
2022-01-24 22:00:00,627.8870332423605,82.54237655772843,328.21055275598036,182.68323718749602,151.11407064926323,336.89640759766206,124.82526673517783,367.3265658111726,183.5553091796961,228.16893624087302
2022-01-24 23:00:00,627.8870332423605,80.09626470823181,338.23398799544816,182.68323718749602,151.11407064926323,336.89640759766206,128.63738662853052,378.54459037871845,183.5553091796961,228.16893624087302
2022-01-25 00:00:00,627.8870332423605,80.06846798266939,338.3514099666321,182.68323718749602,151.11407064926323,336.89640759766206,128.63738662853052,378.6760066572737,183.61903259895655,228.16893624087302
2022-01-25 01:00:00,627.8870332423605,80.74948775894967,335.4978438584799,182.68323718749602,151.11407064926323,336.89640759766206,129.7315077784694,375.48235358908,182.070438348122,228.16893624087302
2022-01-25 02:00:00,627.8870332423605,80.79118284729336,335.32469857522244,182.68323718749602,151.11407064926323,336.89640759766206,129.7984947876493,375.28857291459747,181.97647459187834,228.16893624087302
2022-01-25 03:00:00,627.8870332423605,79.91558599207582,338.99869092482913,182.68323718749602,151.11407064926323,336.89640759766206,128.3917675948707,379.4004303221834,183.97030379175456,228.16893624087302
2022-01-25 04:00:00,627.8870332423605,80.26304506160658,337.5311641242888,182.68323718749602,151.11407064926323,336.89640759766206,128.94999267137013,377.7580042168925,183.1738955502318,228.16893624087302
2022-01-25 05:00:00,627.8870332423605,80.26304506160658,337.5311641242888,182.68323718749602,151.11407064926323,336.89640759766206,128.94999267137013,377.7580042168925,183.1738955502318,228.16893624087302
2022-01-25 06:00:00,627.8870332423605,81.33321899576131,333.0899645963376,182.68323718749602,151.11407064926323,336.89640759766206,130.66932590698838,372.7875041614071,180.76371271404454,228.16893624087302
2022-01-25 07:00:00,627.8870332423605,81.72237315363576,331.5038219077837,182.68323718749602,151.11407064926323,336.89640759766206,131.29453799266776,372.7875041614071,179.90293312969197,228.16893624087302
2022-01-25 08:00:00,627.8870332423605,82.38949456713482,328.8195804348461,182.68323718749602,151.11407064926323,336.89640759766206,132.36633013954662,372.7875041614071,178.44622921771065,228.16893624087302
2022-01-25 09:00:00,627.8870332423605,81.8474584186668,330.9971935503087,182.68323718749602,151.11407064926323,336.89640759766206,131.4954990202075,372.7875041614071,179.6279923251127,228.16893624087302
2022-01-25 10:00:00,627.8870332423605,81.06915010291787,334.1749481943713,180.94605578445646,151.11407064926323,336.89640759766206,130.2450748488487,372.7875041614071,181.3525195958493,228.16893624087302
2022-01-25 11:00:00,627.8870332423605,81.06915010291787,336.8894698959156,179.48806424976257,151.11407064926323,336.89640759766206,129.19561170502976,372.7875041614071,182.8256562050793,228.16893624087302
2022-01-25 12:00:00,631.7082897479218,81.06915010291787,338.939744882241,178.40232587286286,151.11407064926323,336.89640759766206,128.41409659793058,372.7875041614071,183.9383145196642,228.16893624087302
2022-01-25 13:00:00,630.8307647751861,81.06915010291787,338.4689134950109,178.40232587286286,151.11407064926323,336.89640759766206,128.5927286224104,372.7875041614071,183.6828002782755,228.16893624087302
2022-01-25 14:00:00,621.1240168131814,81.06915010291787,338.4689134950109,175.65720545423446,151.11407064926323,336.89640759766206,130.60233889780838,372.7875041614071,183.6828002782755,228.16893624087302
2022-01-25 15:00:00,618.7965209232325,81.06915010291787,338.4689134950109,174.9989771251605,151.11407064926323,336.89640759766206,131.09357696512782,372.7875041614071,183.6828002782755,228.16893624087302
2022-01-25 16:00:00,608.0258367096733,81.06915010291787,338.4689134950109,171.95296982457194,151.11407064926323,336.89640759766206,133.4157932833655,372.7875041614071,183.6828002782755,228.16893624087302
2022-01-25 17:00:00,607.6190624419297,81.06915010291787,338.4689134950109,171.83793187854448,151.11407064926323,336.89640759766206,133.50510929560545,372.7875041614071,183.6828002782755,228.16893624087302
2022-01-25 18:00:00,611.4026210602992,81.06915010291787,338.4689134950109,172.90794256173297,151.11407064926323,336.89640759766206,132.67893618238628,372.7875041614071,183.6828002782755,228.16893624087302
2022-01-25 19:00:00,619.4295608423354,81.06915010291787,338.4689134950109,175.17800421173354,151.11407064926323,336.89640759766206,130.959602946768,372.7875041614071,183.6828002782755,228.16893624087302
2022-01-25 20:00:00,620.063897310172,81.06915010291787,338.4689134950109,175.35739796924685,151.11407064926323,336.89640759766206,130.8256289284081,372.7875041614071,183.6828002782755,228.16893624087302
2022-01-25 21:00:00,623.1482631801539,81.06915010291787,338.4689134950109,176.22967319070622,151.11407064926323,335.2288882564209,130.17808783966876,372.7875041614071,183.6828002782755,228.16893624087302
2022-01-25 22:00:00,613.7784041798104,81.06915010291787,338.4689134950109,173.57982677847906,151.11407064926323,340.34644761402313,132.16536911200672,372.7875041614071,183.6828002782755,228.16893624087302
2022-01-25 23:00:00,626.4794575513531,81.06915010291787,338.4689134950109,177.17175283700936,151.11407064926323,333.446367581301,129.48588874480947,372.7875041614071,183.6828002782755,228.16893624087302
2022-01-26 00:00:00,622.9345635014228,81.06915010291787,338.4689134950109,176.16923777466008,151.11407064926323,335.3438895902995,130.22274584578875,372.7875041614071,183.6828002782755,228.16893624087302
2022-01-26 01:00:00,623.8973680817959,81.06915010291787,338.4689134950109,176.44152407724837,151.11407064926323,334.82638358784544,130.02178481824896,372.7875041614071,183.6828002782755,228.16893624087302
2022-01-26 02:00:00,615.2335942997963,81.06915010291787,338.4689134950109,173.9913623542451,151.11407064926323,339.5414382768722,131.8527630691671,372.7875041614071,183.6828002782755,228.16893624087302
2022-01-26 03:00:00,609.9654758798349,81.06915010291787,338.4689134950109,172.50151019170875,149.82011201878768,339.5414382768722,132.99154222522597,372.7875041614071,183.6828002782755,228.16893624087302
2022-01-26 04:00:00,614.2973240345448,81.06915010291787,338.4689134950109,172.50151019170875,150.88410334526537,339.5414382768722,132.0537240967069,375.43496360929004,183.6828002782755,228.16893624087302
2022-01-26 05:00:00,617.6393019959704,81.06915010291787,338.4689134950109,172.50151019170875,151.70496211899004,339.5414382768722,131.33919599878763,377.47745236064964,184.68209466945282,228.16893624087302
2022-01-26 06:00:00,610.1703685489247,81.06915010291787,338.4689134950109,172.50151019170875,149.87043788778962,339.5414382768722,132.94688421910607,372.91272670227426,182.44878751187795,228.16893624087302
2022-01-26 07:00:00,610.8885781638302,81.06915010291787,338.4689134950109,172.50151019170875,150.04684499477037,339.5414382768722,132.7905811976862,373.35166887259805,182.66354142352805,228.16893624087302
2022-01-26 08:00:00,607.5174539030596,81.06915010291787,338.4689134950109,172.50151019170875,149.21882728827748,339.5414382768722,133.52743829866546,371.29136702095997,181.6555319140002,228.16893624087302
2022-01-26 09:00:00,601.1839110276844,81.06915010291787,338.4689134950109,172.50151019170875,147.66317841864958,339.5414382768722,134.93416549144402,367.4205485330698,179.7617211394541,228.16893624087302
2022-01-26 10:00:00,596.8382412256116,81.06915010291787,338.4689134950109,172.50151019170875,146.5957922102677,339.5414382768722,135.916641626083,364.76464182443584,178.46230997958295,228.16893624087302
2022-01-26 11:00:00,597.722009598601,81.06915010291787,338.4689134950109,172.24645620916806,146.5957922102677,339.5414382768722,135.71568059854323,365.3047671578382,178.7265680891282,228.16893624087302
2022-01-26 12:00:00,593.8140526872012,81.06915010291787,338.4689134950109,173.3800294649046,146.5957922102677,339.5414382768722,136.6088407209423,362.9163737798857,177.55803871293253,228.16893624087302
2022-01-26 13:00:00,585.3938727586686,81.06915010291787,338.4689134950109,175.87389062752501,146.5957922102677,339.5414382768722,138.5737929902203,357.7702827562586,175.04029662354515,224.93354043210783
2022-01-26 14:00:00,581.4587666997916,81.06915010291787,338.4689134950109,177.06414254604834,146.5957922102677,339.5414382768722,139.51161111873938,355.36529686064995,173.8636493030924,223.4215031884861
2022-01-26 15:00:00,583.7008956202278,80.75774491686313,338.4689134950109,176.38399859260642,146.5957922102677,339.5414382768722,138.97571504529992,355.36529686064995,173.8636493030924,224.2830256943543
2022-01-26 16:00:00,592.6516108222345,79.53807460481539,338.4689134950109,173.72010144162556,146.5957922102677,339.5414382768722,136.87678875766204,355.36529686064995,173.8636493030924,227.72227600679628
2022-01-26 17:00:00,591.1087494858929,79.74567806218522,338.4689134950109,174.17353074392017,146.5957922102677,339.5414382768722,137.2340528066217,355.36529686064995,173.8636493030924,227.12944222610827
2022-01-26 18:00:00,595.7616225549849,79.12286769007574,338.4689134950109,172.8132428370363,146.5957922102677,339.5414382768722,136.16226065974274,355.36529686064995,173.8636493030924,228.9172764712465
2022-01-26 19:00:00,605.6942938213233,77.82534608151431,338.4689134950109,169.97930969769496,146.5957922102677,339.5414382768722,133.929360353745,355.36529686064995,173.8636493030924,232.73383659914325
2022-01-26 20:00:00,623.683154393184,75.58063369870307,338.4689134950109,165.0766053666344,146.5957922102677,339.5414382768722,130.06644282436895,355.36529686064995,173.8636493030924,239.64593166037102
2022-01-26 21:00:00,630.0649279119489,74.8150959496518,338.4689134950109,163.404584814423,146.5957922102677,339.5414382768722,128.74903164383022,355.36529686064995,173.8636493030924,242.0980839267536
2022-01-26 22:00:00,619.8523075141269,76.04774147778515,338.4689134950109,166.0968212967973,146.5957922102677,339.5414382768722,130.8702869345281,355.36529686064995,173.8636493030924,238.17395528436467
2022-01-26 23:00:00,615.9637799830956,76.52782447295287,338.4689134950109,167.14537655835358,146.5957922102677,339.5414382768722,131.69646004774725,355.36529686064995,173.8636493030924,236.67981551740615
2022-01-27 00:00:00,637.5841302808525,73.93278125583005,338.4689134950109,161.4775102796709,146.5957922102677,339.5414382768722,127.23065943575179,355.36529686064995,173.8636493030924,244.98728534953688
2022-01-27 01:00:00,643.0007742195215,73.93278125583005,338.4689134950109,160.11722237278704,146.5957922102677,339.5414382768722,126.15886728887286,355.36529686064995,173.8636493030924,247.06859326047098
2022-01-27 02:00:00,647.4700364178038,73.93278125583005,338.4689134950109,159.01198844844384,146.5957922102677,339.5414382768722,125.28803616953371,355.36529686064995,173.8636493030924,248.78587630042085
2022-01-27 03:00:00,642.6595390660353,73.93278125583005,338.4689134950109,160.20224036696723,146.5957922102677,339.5414382768722,126.22585429805278,355.36529686064995,173.8636493030924,246.93747601656844
2022-01-27 04:00:00,642.6595390660353,73.93278125583005,338.4689134950109,160.62733033786844,146.5957922102677,339.5414382768722,126.56078934395242,355.36529686064995,173.8636493030924,246.2839717575267
2022-01-27 05:00:00,642.6595390660353,73.93278125583005,338.4689134950109,160.96740231458938,146.5957922102677,339.5414382768722,126.82873738067218,355.36529686064995,173.8636493030924,245.76365350733477
2022-01-27 06:00:00,642.6595390660353,73.93278125583005,338.4689134950109,162.4127082156535,146.5957922102677,339.5414382768722,127.96751653673103,355.36529686064995,173.8636493030924,243.57661000203478
2022-01-27 07:00:00,642.6595390660353,73.93278125583005,338.4689134950109,166.01180330261707,146.5957922102677,339.5414382768722,130.80329992534823,355.36529686064995,173.8636493030924,238.2959289726291
2022-01-27 08:00:00,642.6595390660353,73.93278125583005,338.4689134950109,165.3316593491751,146.5957922102677,339.5414382768722,130.26740385190874,355.36529686064995,173.8636493030924,239.27623447405918
2022-01-27 09:00:00,642.6595390660353,73.93278125583005,338.4689134950109,162.61108353540743,146.5957922102677,339.5414382768722,128.1238195581509,355.36529686064995,173.8636493030924,243.27946181973877
2022-01-27 10:00:00,642.6595390660353,73.93278125583005,338.4689134950109,164.73653338991343,146.5957922102677,339.5414382768722,129.7984947876492,355.36529686064995,173.8636493030924,240.1406419958131
2022-01-27 11:00:00,642.6595390660353,73.93278125583005,338.4689134950109,164.96324804106072,146.5957922102677,339.5414382768722,129.977126812129,355.36529686064995,173.8636493030924,239.81060847305642
2022-01-27 12:00:00,642.6595390660353,73.93278125583005,338.4689134950109,166.26685728515776,146.5957922102677,339.5414382768722,129.977126812129,355.36529686064995,173.8636493030924,237.93038212402615
2022-01-27 13:00:00,642.6595390660353,73.93278125583005,338.4689134950109,166.23851795376436,146.5957922102677,339.5414382768722,129.977126812129,355.36529686064995,173.8636493030924,237.97094304835687
2022-01-27 14:00:00,642.6595390660353,73.93278125583005,338.4689134950109,166.43689327351828,146.5957922102677,339.5414382768722,129.977126812129,355.36529686064995,173.8636493030924,237.68730664424675
2022-01-27 15:00:00,642.6595390660353,73.93278125583005,338.4689134950109,165.67173132589608,146.5957922102677,339.5414382768722,129.977126812129,355.36529686064995,173.8636493030924,238.7850755938524
2022-01-27 16:00:00,642.6595390660353,73.93278125583005,338.4689134950109,160.88238432040916,146.5957922102677,339.5414382768722,129.977126812129,355.36529686064995,173.8636493030924,245.89352684898034
2022-01-27 17:00:00,642.6595390660353,73.93278125583005,336.21837653738874,161.9592789133589,146.5957922102677,337.2837699208755,129.977126812129,353.00241299700957,173.8636493030924,244.25853926888212
2022-01-27 18:00:00,642.6595390660353,73.93278125583005,338.7075659987972,160.76902699483554,146.5957922102677,339.7808470117757,129.977126812129,355.6158629081455,173.8636493030924,246.06690497473315
2022-01-27 19:00:00,642.6595390660353,73.93278125583005,347.215038292587,156.82985993115102,146.5957922102677,348.3152773938929,129.977126812129,364.54802860099556,178.23066181721055,252.24747956661747
2022-01-27 20:00:00,642.6595390660353,73.93278125583005,348.4112460401046,156.29141263467613,146.5957922102677,349.51527562970153,129.977126812129,365.80395109300275,178.8446931090559,253.11650986793498
2022-01-27 21:00:00,642.6595390660353,73.93278125583005,344.3526920987772,158.13346917524805,144.8881351325495,345.4438611286386,129.977126812129,361.5427939566146,176.76137679147723,250.16802005764538
2022-01-27 22:00:00,642.6595390660353,73.93278125583005,340.56859658120817,156.39573874475084,143.2959578234006,341.64777474260967,129.977126812129,357.56979622082764,174.818944079483,247.4189209361328
2022-01-27 23:00:00,642.6595390660353,73.93278125583005,339.3056722428354,156.39573874475084,142.7645760267749,340.3808485074702,129.977126812129,356.2438266427529,174.17066616571486,246.50142184737086
2022-01-28 00:00:00,642.6595390660353,73.93278125583005,344.84709653825854,156.39573874475084,145.09615829856895,345.93983221425043,129.977126812129,362.0618790879235,177.01516196992878,250.52719883734048
2022-01-28 01:00:00,642.6595390660353,73.93278125583005,344.661528593933,156.39573874475084,145.01807964836345,345.75367625072704,129.977126812129,361.8670475834815,176.9199071742499,250.39238599491676
2022-01-28 02:00:00,642.6595390660353,73.93278125583005,337.5176571071802,156.39573874475084,142.0122596240341,338.58716759139355,127.28306375858409,354.36655371120844,173.25285130799986,245.20245071520486
2022-01-28 03:00:00,642.6595390660353,73.93278125583005,338.88677635117756,156.39573874475084,142.58832346377886,339.96062523770786,127.79937953749892,355.80401944936676,173.95564065193,246.19709910434943
2022-01-28 04:00:00,642.6595390660353,73.93278125583005,337.3991258843154,156.39573874475084,141.96238701310378,338.46826077222187,127.23836382398929,354.2421054043739,173.19200746206198,245.11633923119598
2022-01-28 05:00:00,642.6595390660353,73.93278125583005,339.60551818861376,156.39573874475084,142.89073772351117,340.68164459134033,128.07042806249896,356.55864091161357,174.32458156529572,246.71925626045618
2022-01-28 06:00:00,642.6595390660353,73.93278125583005,341.59787056198695,156.39573874475084,143.7290300514891,342.6803102396095,128.821774573799,358.6504516049617,175.34728577714546,248.1666758971842
2022-01-28 07:00:00,642.6595390660353,73.93278125583005,339.1858820672863,156.39573874475084,142.71417370514143,340.2606787463025,127.91217687160092,356.1180565362594,174.1091760805725,246.4143957496313
2022-01-28 08:00:00,642.6595390660353,73.93278125583005,339.1858820672863,156.39573874475084,144.60307530667612,344.76421840418595,129.6051657981791,360.8314774240582,174.1091760805725,249.67582756602778
2022-01-28 09:00:00,642.6595390660353,73.93278125583005,339.1858820672863,156.39573874475084,145.2525680991064,346.3127461548336,130.18729464204444,362.45217216635103,174.1091760805725,250.79726049616625
2022-01-28 10:00:00,642.6595390660353,73.93278125583005,339.1858820672863,156.39573874475084,145.7500980781731,347.49896251988525,130.63322191772477,363.6936705025977,174.1091760805725,251.65631006339666
2022-01-28 11:00:00,642.6595390660353,73.93278125583005,339.1858820672863,156.39573874475084,146.48954412749163,349.2619577999282,131.29597426664603,365.53882773653015,174.1091760805725,251.65631006339666
2022-01-28 12:00:00,642.6595390660353,73.93278125583005,339.1858820672863,156.39573874475084,144.31913495887653,344.0872447514823,131.29597426664603,365.53882773653015,174.1091760805725,251.65631006339666
2022-01-28 13:00:00,642.6595390660353,73.93278125583005,339.1858820672863,156.39573874475084,145.27866918951054,346.3749766572872,131.29597426664603,365.53882773653015,174.1091760805725,251.65631006339666
2022-01-28 14:00:00,642.6595390660353,73.93278125583005,339.1858820672863,156.39573874475084,143.01712259678513,340.9829727751289,129.25209566493638,365.53882773653015,174.1091760805725,251.65631006339666
2022-01-28 15:00:00,642.6595390660353,73.93278125583005,339.1858820672863,156.47873666023543,142.9412648584912,340.9829727751289,129.1835390371084,365.53882773653015,174.1091760805725,251.65631006339666
2022-01-28 16:00:00,642.6595390660353,73.93278125583005,339.1858820672863,155.48276167442063,143.85690285402603,340.9829727751289,130.01104925158103,365.53882773653015,174.1091760805725,251.65631006339666
2022-01-28 17:00:00,642.6595390660353,73.93278125583005,339.1858820672863,156.34040680109447,143.06773916822266,340.9829727751289,129.29784052271904,365.53882773653015,174.1091760805725,253.04444985200257
2022-01-28 18:00:00,642.6595390660353,73.93278125583005,339.1858820672863,157.11505401228376,142.36235147730696,340.9829727751289,128.66034456662885,365.53882773653015,174.1091760805725,254.29825353203373
2022-01-28 19:00:00,642.6595390660353,73.93278125583005,339.1858820672863,159.07933801208517,140.604485919935,340.9829727751289,127.07166900763217,365.53882773653015,174.1091760805725,257.4775414349699
2022-01-28 20:00:00,642.6595390660353,73.93278125583005,339.1858820672863,169.67540522228148,131.823869890694,340.9829727751289,119.13616448620331,365.53882773653015,174.1091760805725,274.62778462968186
2022-01-28 21:00:00,624.531363579581,71.84728131171484,329.6181081234349,164.8891920960048,128.10537494676933,331.36450639813603,115.77556503143187,355.2276884574791,169.19789490301844,266.8810690352036
2022-01-28 22:00:00,626.3127449857645,72.05221483223484,330.5582940023105,165.35951361708405,128.4707761840336,332.30967361437234,116.10579734779672,356.2409217970391,169.68050634821162,267.642306983794
2022-01-28 23:00:00,625.9983835611438,72.01605009331956,330.3923788472148,165.27651570159946,128.40629361275168,332.1428793997424,116.04752105667353,356.0621159135873,169.5953396225893,267.50797087521914
2022-01-29 00:00:00,625.9983835611438,72.05221483223487,330.5582940023105,165.35951361708405,128.47077618403367,332.30967361437234,116.10579734779677,356.2409217970391,169.68050634821162,267.642306983794
2022-01-29 01:00:00,625.9983835611438,71.25659057609842,326.9081605902052,163.53355947642353,127.05215961583113,328.64020089251375,114.82371894308623,352.3071923611005,167.80683838452043,264.686912595149
2022-01-29 02:00:00,625.9983835611438,71.58207322633606,328.4013969860665,164.28054071578467,127.63250275736854,330.1413488241832,115.3482055631951,353.9164453121663,168.57333891512138,265.89593757232194
2022-01-29 03:00:00,625.9983835611438,71.25659057609842,326.9081605902052,163.53355947642353,127.05215961583113,328.64020089251375,114.82371894308623,353.9164453121663,168.57333891512138,264.686912595149
2022-01-29 04:00:00,625.9983835611438,71.06371196855018,326.9081605902052,163.09090392717252,127.05215961583113,328.64020089251375,114.51291205709583,353.9164453121663,168.57333891512138,263.9704533494169
2022-01-29 05:00:00,625.9983835611438,70.82261370911493,326.9081605902052,162.53758449060877,127.05215961583113,328.64020089251375,114.12440344960784,353.9164453121663,168.57333891512138,263.07487929225186
2022-01-29 06:00:00,625.9983835611438,71.58207322633608,326.9081605902052,164.28054071578467,127.05215961583113,328.64020089251375,114.12440344960784,353.9164453121663,168.57333891512138,265.89593757232194
2022-01-29 07:00:00,625.9983835611438,71.57001831336432,326.9081605902052,164.25287474395645,127.05215961583113,328.64020089251375,114.12440344960784,353.9164453121663,168.57333891512138,265.8511588694637
2022-01-29 08:00:00,625.9983835611438,71.85933622468667,326.9081605902052,164.916858067833,127.05215961583113,328.64020089251375,114.12440344960784,353.9164453121663,168.57333891512138,266.92584773806186
2022-01-29 09:00:00,625.9983835611438,71.14809635935256,326.9081605902052,163.2845657299698,127.05215961583113,328.64020089251375,114.12440344960784,353.9164453121663,168.57333891512138,264.28390426942474
2022-01-29 10:00:00,625.9983835611438,71.14809635935256,326.9081605902052,164.19754280030006,127.05215961583113,328.64020089251375,114.12440344960784,353.9164453121663,168.57333891512138,265.7616014637472
2022-01-29 11:00:00,625.9983835611438,71.14809635935256,326.9081605902052,164.99985598331756,127.05215961583113,328.64020089251375,114.12440344960784,353.9164453121663,168.57333891512138,267.0601838466366
2022-01-29 12:00:00,625.9983835611438,71.14809635935256,326.9081605902052,165.80216916633506,127.05215961583113,328.64020089251375,114.12440344960784,353.9164453121663,168.57333891512138,268.35876622952605
2022-01-29 13:00:00,625.9983835611438,71.14809635935256,326.9081605902052,162.95257406803157,127.05215961583113,328.64020089251375,114.12440344960784,353.9164453121663,168.57333891512138,263.74655983512565
2022-01-29 14:00:00,625.9983835611438,71.14809635935256,326.9081605902052,164.00388099750276,127.05215961583113,328.64020089251375,114.12440344960784,353.9164453121663,168.57333891512138,265.44815054373936
2022-01-29 15:00:00,625.9983835611438,71.14809635935256,326.9081605902052,162.89724212437523,127.05215961583113,328.64020089251375,114.12440344960784,353.9164453121663,168.57333891512138,263.6570024294092
2022-01-29 16:00:00,625.9983835611438,71.14809635935256,326.9081605902052,163.14623587082892,127.05215961583113,328.64020089251375,114.12440344960784,353.9164453121663,168.57333891512138,264.0600107551335
2022-01-29 17:00:00,625.9983835611438,71.14809635935256,326.9081605902052,164.50186849041015,127.05215961583113,328.64020089251375,114.12440344960784,353.9164453121663,168.57333891512138,266.254167195188
2022-01-29 18:00:00,625.9983835611438,71.14809635935256,326.9081605902052,165.02752195514572,127.05215961583113,328.64020089251375,114.12440344960784,353.9164453121663,168.57333891512138,266.254167195188
2022-01-29 19:00:00,625.9983835611438,71.14809635935256,326.9081605902052,168.54110037732573,127.05215961583113,328.64020089251375,114.12440344960784,353.9164453121663,168.57333891512138,266.254167195188
2022-01-29 20:00:00,625.9983835611438,71.14809635935256,326.9081605902052,167.62812330699546,127.05215961583113,328.64020089251375,114.12440344960784,353.9164453121663,168.57333891512138,266.254167195188
