reference_coin,trading_coin,trading_type,is_sharpe,is_return,is_trades,oos_trades,oos_total_return,oos_mean_return
BIFI,RUNE,both,2.626017,3.536220,212,347,2.007135,0.005784
BTTC,RUNE,both,3.706430,18.106718,297,423,1.987354,0.004698
CAKE,RUNE,both,2.352453,5.319846,272,286,2.114719,0.007394
CELO,RUNE,both,2.158120,4.834198,247,283,1.914508,0.006765
CELR,RUNE,both,2.118782,4.356440,228,303,2.491111,0.008221
CHZ,RUNE,both,2.336206,7.340267,279,271,1.827324,0.006743
CITY,RUNE,both,2.465171,6.970404,326,368,0.855331,0.002324
CKB,RUNE,both,2.625980,8.292741,302,305,2.055640,0.006740
COTI,RUNE,both,2.487990,6.760837,262,309,2.073403,0.006710
CTK,RUNE,both,2.412776,8.083363,281,290,2.161750,0.007454
DASH,RUNE,both,2.314554,5.029949,250,277,1.958989,0.007072
DEXE,RUNE,both,2.976916,14.335849,303,334,1.181599,0.003538
DF,RUNE,both,2.080527,4.875619,335,348,2.886995,0.008296
DODO,RUNE,both,2.353653,5.640272,267,311,2.951754,0.009491
EOS,RUNE,both,2.477966,5.942935,230,264,2.498449,0.009464
ETC,RUNE,both,2.101873,3.811801,231,272,2.123445,0.007807
FIL,RUNE,both,2.001701,4.154446,224,268,2.063991,0.007701
FIO,RUNE,both,2.051833,4.351686,296,339,2.106670,0.006214
FUN,RUNE,both,3.455820,30.874311,299,327,1.863417,0.005699
GMX,RUNE,both,2.439798,0.436067,67,280,1.543478,0.005512
GTC,RUNE,both,2.109779,4.346913,268,337,1.134474,0.003366
HFT,RUNE,both,2.743830,0.171481,41,339,2.003923,0.005911
HIGH,RUNE,both,2.212954,4.923565,294,354,1.762013,0.004977
HIVE,RUNE,both,2.920464,13.061456,318,339,2.172763,0.006409
HOOK,RUNE,both,3.988322,0.130022,18,312,1.121944,0.003596
HOT,RUNE,both,2.638821,7.379570,219,270,2.456631,0.009099
IOST,RUNE,both,2.430674,5.296841,225,275,2.126732,0.007734
IOTX,RUNE,both,3.638121,20.291304,262,306,1.246350,0.004073
JST,RUNE,both,2.658468,8.276760,291,323,1.885952,0.005839
KAVA,RUNE,both,2.244735,4.055720,302,337,2.339865,0.006943
LAZIO,RUNE,both,2.605195,7.937612,334,352,1.642144,0.004665
LINK,RUNE,both,2.202438,4.328300,240,260,1.488284,0.005724
LOKA,RUNE,both,2.282827,4.964119,299,339,2.024293,0.005971
LTC,RUNE,both,2.649832,6.828968,266,285,1.985819,0.006968
MDT,RUNE,both,2.066299,4.190268,312,353,1.926741,0.005458
MINA,RUNE,both,2.009694,3.558219,259,272,2.102590,0.007730
MLN,RUNE,both,2.238682,5.138248,341,332,1.722192,0.005187
MOVR,RUNE,both,2.536231,7.131153,266,319,1.290044,0.004044
NEO,RUNE,both,2.605778,6.830657,236,304,1.129277,0.003715
NEXO,RUNE,both,2.697245,5.030327,210,353,1.926563,0.005458
NKN,RUNE,both,2.506162,6.251759,272,324,1.941751,0.005993
OGN,RUNE,both,2.330192,4.548935,240,314,1.775618,0.005655
ONG,RUNE,both,3.001699,13.009073,316,353,1.670525,0.004732
ONT,RUNE,both,2.553863,5.748242,237,294,2.119003,0.007207
OSMO,RUNE,both,2.496581,0.332167,40,281,1.682106,0.005986
PAXG,RUNE,both,2.137427,6.806325,368,420,1.508511,0.003592
PHB,RUNE,both,2.235639,0.128121,33,328,1.752267,0.005342
POLYX,RUNE,both,2.263043,0.304164,75,337,1.739085,0.005160
POWR,RUNE,both,2.798708,7.584739,298,352,1.222546,0.003473
PSG,RUNE,both,3.343548,23.176145,331,347,1.442770,0.004158
PUNDIX,RUNE,both,3.859004,27.183494,293,344,2.007424,0.005836
RAD,RUNE,both,2.052230,4.196438,346,327,2.639914,0.008073
REQ,RUNE,both,2.600384,6.959743,307,331,2.201734,0.006652
SANTOS,RUNE,both,2.019036,4.131193,337,366,1.447248,0.003954
SHIB,RUNE,both,2.332717,6.123305,244,271,2.494489,0.009205
SLP,RUNE,both,2.001058,4.253798,259,289,2.049684,0.007092
STEEM,RUNE,both,3.008774,3.608013,196,336,2.173332,0.006468
STG,RUNE,both,2.183559,0.504151,124,334,2.085367,0.006244
STPT,RUNE,both,2.289070,5.584372,304,381,1.414012,0.003711
STRAX,RUNE,both,3.129180,16.918599,319,340,2.024595,0.005955
STX,RUNE,both,2.409801,5.790707,280,304,2.326549,0.007653
SUN,RUNE,both,3.129809,16.210154,321,341,2.236294,0.006558
SUSHI,RUNE,both,2.941197,11.649577,241,277,2.049221,0.007398
T,RUNE,both,3.108053,7.092690,230,322,2.125531,0.006601
TFUEL,RUNE,both,2.652187,9.199597,281,336,1.640345,0.004882
TRX,RUNE,both,3.709302,24.824173,299,330,1.965098,0.005955
TUSD,RUNE,both,3.713866,26.448228,308,313,1.585814,0.005066
UMA,RUNE,both,2.197658,4.350174,297,304,3.021966,0.009941
USDC,RUNE,both,4.012466,35.946947,292,315,1.558132,0.004946
USDP,RUNE,both,3.684037,25.941795,306,349,0.865576,0.002480
VET,RUNE,both,2.311155,3.719482,189,287,1.767929,0.006160
VTHO,RUNE,both,2.547721,7.189888,325,346,1.914038,0.005532
WAN,RUNE,both,2.005431,4.022559,269,308,2.323146,0.007543
WAXP,RUNE,both,2.992894,10.524159,262,330,2.130530,0.006456
WIN,RUNE,both,2.798525,10.644166,289,323,1.922817,0.005953
XEC,RUNE,both,2.380241,6.024246,266,270,3.080295,0.011408
XNO,RUNE,both,2.145567,3.447281,287,333,3.134848,0.009414
XRP,RUNE,both,2.075871,4.343671,282,301,2.135323,0.007094
XTZ,RUNE,both,2.448047,6.145121,256,290,2.220026,0.007655
XVG,RUNE,both,2.329435,5.906406,314,333,1.915000,0.005751
YFI,RUNE,both,2.275594,6.641444,250,303,1.526968,0.005039
CHZ,RVN,both,2.368129,6.168598,236,287,-0.766872,-0.002672
FUN,RVN,both,2.412942,8.681398,332,359,-1.927081,-0.005368
STG,RVN,both,2.380809,1.052393,111,326,-0.627718,-0.001926
CHZ,SAND,both,2.485405,3.663400,240,238,-0.625239,-0.002627
ETC,SAND,both,2.623272,4.025612,199,206,0.394403,0.001915
HOOK,SAND,both,2.412425,0.101061,24,284,-1.039320,-0.003660
PHB,SAND,both,2.921116,0.193492,31,305,0.267855,0.000878
HOOK,SANTOS,both,3.021551,0.155451,22,374,-2.874278,-0.007685
HFT,SC,both,3.066021,0.300431,39,379,-0.399789,-0.001055
HOOK,SC,both,3.616795,0.251224,20,359,-0.244518,-0.000681
POLYX,SC,both,2.535762,0.445608,54,326,-0.521191,-0.001599
APE,SCRT,both,2.158350,2.551744,236,371,-1.182506,-0.003187
BTTC,SCRT,both,2.332928,3.563097,296,456,-1.892253,-0.004150
GMT,SCRT,both,3.065701,5.539601,233,329,-1.581934,-0.004808
GMX,SCRT,both,2.265630,0.580351,80,338,-2.354875,-0.006967
HFT,SCRT,both,2.834751,0.340260,36,381,-0.713761,-0.001873
HOOK,SCRT,both,3.042105,0.116741,20,359,-2.554139,-0.007115
KMD,SCRT,both,2.165390,3.176896,304,373,-1.733551,-0.004648
OSMO,SCRT,both,2.737100,0.485880,33,295,-1.769912,-0.006000
REQ,SCRT,both,2.492078,4.652135,279,375,-1.254991,-0.003347
SUN,SCRT,both,3.339712,9.638715,289,342,-1.710219,-0.005001
TUSD,SCRT,both,2.234999,2.474476,268,320,-1.399481,-0.004373
USDC,SCRT,both,2.713956,3.965230,260,328,-0.850588,-0.002593
1INCH,SFP,both,2.197468,12.655594,265,318,0.047601,0.000150
ADA,SFP,both,2.331607,13.414503,250,348,-0.732949,-0.002106
APE,SFP,both,2.190035,6.644873,205,324,0.137370,0.000424
APT,SFP,both,2.345799,1.094001,60,330,-0.385225,-0.001167
AXS,SFP,both,2.118861,4.502751,246,301,0.546232,0.001815
BCH,SFP,both,2.147865,8.401216,263,339,-0.456913,-0.001348
CAKE,SFP,both,2.385051,12.067825,295,323,-0.502355,-0.001555
DOGE,SFP,both,2.498567,14.916706,247,314,0.602027,0.001917
EOS,SFP,both,2.142796,8.226697,251,310,0.174799,0.000564
ETC,SFP,both,2.164250,8.612188,248,306,0.167448,0.000547
ETH,SFP,both,2.055450,7.369507,267,337,-0.390763,-0.001160
FUN,SFP,both,2.378960,13.522723,330,384,-1.488046,-0.003875
GMT,SFP,both,2.465103,8.557606,221,316,0.535713,0.001695
GMX,SFP,both,2.550753,1.751850,81,326,-0.967506,-0.002968
GNO,SFP,both,2.018536,8.590026,292,348,-0.876028,-0.002517
HFT,SFP,both,2.612724,0.375815,37,372,-0.192403,-0.000517
HIVE,SFP,both,2.067528,7.912725,293,368,0.370447,0.001007
ILV,SFP,both,2.199469,9.689854,260,365,-0.797686,-0.002185
JST,SFP,both,2.246042,9.454667,296,356,-0.836609,-0.002350
NEO,SFP,both,2.007316,6.676802,263,325,-0.661773,-0.002036
OSMO,SFP,both,3.493153,2.037881,41,307,-0.715918,-0.002332
POLYX,SFP,both,2.805589,1.565548,65,373,0.287493,0.000771
REQ,SFP,both,2.126998,8.285979,319,370,-0.084698,-0.000229
STG,SFP,both,2.176569,1.823281,122,357,0.053315,0.000149
STRAX,SFP,both,2.289007,10.656026,323,373,-0.044891,-0.000120
SUPER,SFP,both,2.233277,8.957788,274,359,-0.162328,-0.000452
SYS,SFP,both,2.046139,8.060691,312,341,0.087457,0.000256
WAXP,SFP,both,2.019255,7.646550,259,347,-0.062752,-0.000181
WIN,SFP,both,2.322528,11.068242,292,375,-0.966409,-0.002577
XLM,SFP,both,2.022409,7.892056,267,339,-0.056218,-0.000166
XTZ,SFP,both,2.146449,8.686034,262,313,0.461581,0.001475
POLYX,SHIB,both,2.698221,0.390760,58,341,-0.976389,-0.002863
FUN,SKL,both,2.217406,5.266051,340,379,-1.114693,-0.002941
OSMO,SKL,both,2.524805,0.266485,44,334,-1.345685,-0.004029
POLYX,SKL,both,2.207519,0.297734,67,402,-1.254491,-0.003121
HOOK,SLP,both,2.100968,0.072280,16,304,-0.794664,-0.002614
USDP,SLP,both,2.081775,6.032576,302,329,-0.407076,-0.001237
RAD,SNX,both,2.390681,9.965219,354,350,0.787717,0.002251
SUN,SNX,both,2.211816,8.579859,343,382,-1.568337,-0.004106
FUN,SOL,both,2.409108,9.402913,302,349,0.185531,0.000532
GMX,SOL,both,2.222289,1.044092,66,291,0.530695,0.001824
HOOK,SOL,both,3.082099,0.146205,20,313,0.993092,0.003173
OSMO,SOL,both,2.143636,0.367664,36,272,1.576087,0.005794
HOOK,STEEM,both,2.922548,0.101105,22,379,-1.228272,-0.003241
HOOK,STG,both,2.013973,0.063280,22,322,-1.027788,-0.003192
MAGIC,STG,both,2.136223,0.024356,8,347,-0.388189,-0.001119
PHB,STG,both,2.601634,0.097785,31,353,-0.124104,-0.000352
TUSD,STG,both,2.779455,0.316049,30,313,0.326489,0.001043
USDC,STG,both,2.123478,0.185510,33,315,0.487010,0.001546
USDP,STG,both,5.364509,0.623018,32,338,0.158726,0.000470
HFT,STORJ,both,2.402013,0.227807,39,347,1.293744,0.003728
PHB,STORJ,both,2.340399,0.169922,29,356,0.710880,0.001997
HFT,STPT,both,2.955261,0.277591,40,399,-1.693334,-0.004244
HOOK,STPT,both,4.770554,0.177363,21,368,-2.470436,-0.006713
GMX,SUSHI,both,2.830415,0.741525,73,304,-0.795499,-0.002617
HFT,SXP,both,2.393781,0.129067,40,336,0.093774,0.000279
HIVE,SXP,both,2.096285,3.081535,297,333,-0.453057,-0.001361
REQ,SXP,both,2.308804,2.908321,317,349,0.917844,0.002630
TRX,SXP,both,2.495695,4.890707,288,347,-0.226328,-0.000652
GMX,SYS,both,3.220214,0.547489,64,317,-0.166259,-0.000524
HFT,T,both,2.590068,0.228803,34,338,-0.122550,-0.000363
APE,THETA,both,2.036550,1.480075,190,314,0.744908,0.002372
1INCH,TRB,both,2.620113,21.813229,291,334,1.380828,0.004134
ALPINE,TRB,both,2.483550,9.824951,292,388,2.832600,0.007301
APE,TRB,both,3.176874,25.438334,250,340,1.485098,0.004368
API3,TRB,both,2.311542,9.852950,276,346,0.332030,0.000960
ATOM,TRB,both,2.759903,26.340310,294,331,1.492123,0.004508
AXS,TRB,both,2.612384,19.830496,282,323,1.896439,0.005871
BIFI,TRB,both,2.366228,7.496857,243,376,0.975125,0.002593
CHZ,TRB,both,2.640598,18.401521,279,309,1.981285,0.006412
CKB,TRB,both,2.216978,10.978343,329,351,0.948718,0.002703
COMP,TRB,both,2.410554,15.948889,297,345,0.619550,0.001796
CRV,TRB,both,2.282911,10.895887,296,344,0.046764,0.000136
DIA,TRB,both,2.323019,14.238977,330,365,1.201979,0.003293
DOGE,TRB,both,3.192939,49.558515,271,332,1.305164,0.003931
DYDX,TRB,both,2.549130,18.489405,302,363,-0.384290,-0.001059
FIL,TRB,both,2.019933,6.943157,261,319,0.440913,0.001382
FLOW,TRB,both,2.160963,9.563423,288,322,0.801636,0.002490
GMT,TRB,both,2.798064,13.693106,241,319,0.432563,0.001356
GMX,TRB,both,3.125826,0.894417,78,371,-0.588863,-0.001587
HBAR,TRB,both,2.185154,11.482916,272,333,0.904903,0.002717
HIGH,TRB,both,3.040355,36.818887,331,364,0.607758,0.001670
KAVA,TRB,both,2.394343,16.236311,333,384,1.974103,0.005141
LOKA,TRB,both,2.795837,17.403660,319,362,1.569763,0.004336
LRC,TRB,both,2.667596,19.477837,288,323,0.352715,0.001092
MANA,TRB,both,2.354771,12.916834,267,311,1.097926,0.003530
MOVR,TRB,both,2.177731,9.672017,338,356,1.479451,0.004156
NEAR,TRB,both,2.261931,10.209462,290,320,1.354901,0.004234
OP,TRB,both,2.381524,5.092490,174,348,-0.505897,-0.001454
PERP,TRB,both,2.412777,11.319107,343,371,0.485265,0.001308
PORTO,TRB,both,2.320178,11.939813,344,375,2.054722,0.005479
PSG,TRB,both,2.426784,13.201877,342,392,1.513338,0.003861
REI,TRB,both,2.429628,6.224183,219,391,0.747346,0.001911
STEEM,TRB,both,3.320226,19.319510,230,385,0.525184,0.001364
STG,TRB,both,2.567148,2.038095,113,352,0.917017,0.002605
T,TRB,both,2.242639,6.756633,275,349,0.419016,0.001201
UMA,TRB,both,2.588129,18.163554,328,357,1.465392,0.004105
WAXP,TRB,both,2.512497,15.721464,294,356,1.449904,0.004073
XNO,TRB,both,2.208409,8.207577,323,409,0.124353,0.000304
XTZ,TRB,both,2.712409,22.101611,285,332,0.936814,0.002822
YGG,TRB,both,2.074791,6.832173,312,345,0.758455,0.002198
ZEC,TRB,both,2.069287,8.115743,306,340,0.801859,0.002358
HOOK,TRU,both,2.842076,0.126745,16,363,-3.080443,-0.008486
PHB,TRU,both,3.989020,0.197789,25,370,-1.463090,-0.003954
HOOK,TRX,both,2.727288,0.047105,25,375,0.206947,0.000552
GMX,TWT,both,2.318331,0.954670,81,303,-1.006534,-0.003322
HFT,TWT,both,2.916345,0.421091,39,362,-1.638193,-0.004525
HOOK,TWT,both,5.506956,0.528242,13,335,-1.518884,-0.004534
NEXO,TWT,both,2.038900,3.437105,214,387,-1.718475,-0.004441
OSMO,TWT,both,4.011501,2.305989,42,301,-1.471559,-0.004889
POLYX,TWT,both,2.940153,1.566608,66,354,-1.070599,-0.003024
HOOK,WAN,both,3.952837,0.201952,21,340,-1.576885,-0.004638
OSMO,WAXP,both,2.535063,0.381417,32,285,-0.913429,-0.003205
PHB,WAXP,both,3.285001,0.179758,21,353,-0.800612,-0.002268
POLYX,WAXP,both,2.845464,0.547589,53,300,-1.924376,-0.006415
USDP,WAXP,both,2.140611,3.160077,308,340,-0.546807,-0.001608
MAGIC,WIN,both,4.047994,0.048950,12,370,-1.320089,-0.003568
HOOK,WOO,both,2.537830,0.095591,18,344,-0.317397,-0.000923
POLYX,WOO,both,2.105368,0.359530,64,388,1.070227,0.002758
HFT,XEC,both,3.370923,0.198143,37,351,0.673707,0.001919
HOOK,XEC,both,5.167229,0.218053,21,316,-0.486908,-0.001541
FUN,XLM,both,2.309119,2.311472,319,369,-0.894068,-0.002423
HFT,XNO,both,2.121202,0.434019,42,381,-1.152084,-0.003024
GMX,XRP,both,2.892646,0.512704,70,324,-1.058383,-0.003267
OSMO,XRP,both,2.666518,0.379526,40,301,-1.017092,-0.003379
POLYX,XRP,both,2.582020,0.351062,62,346,-0.447072,-0.001292
NEXO,YGG,both,2.336691,2.950916,227,387,1.414133,0.003654
REQ,YGG,both,2.227223,6.190969,311,367,1.968755,0.005364
HFT,ZEC,both,3.645878,0.260491,44,335,-0.073869,-0.000221
HOOK,ZEC,both,5.692121,0.222781,20,311,-1.256675,-0.004041
OSMO,ZEC,both,2.107993,0.226215,42,300,-0.745905,-0.002486
PHB,ZEC,both,3.635052,0.205932,32,350,-0.474714,-0.001356
1INCH,ZEN,both,2.514606,5.294351,253,293,-0.332203,-0.001134
AXS,ZEN,both,2.749731,5.456422,223,284,-0.282683,-0.000995
DENT,ZEN,both,2.136639,2.630530,231,302,0.096863,0.000321
ETC,ZEN,both,2.108801,2.824788,236,272,0.003389,0.000012
FUN,ZEN,both,2.773075,7.406166,334,380,-2.143831,-0.005642
GMX,ZEN,both,2.474555,0.444131,69,319,-1.894035,-0.005937
HFT,ZEN,both,4.339691,0.338388,43,339,-0.860174,-0.002537
OSMO,ZEN,both,3.287625,0.309963,48,302,-1.100295,-0.003643
SUN,ZEN,both,2.068054,3.073773,323,355,-0.842391,-0.002373
THETA,ZEN,both,2.256906,2.607057,226,293,-1.076962,-0.003676
XLM,ZEN,both,2.137523,2.709219,260,315,-0.415687,-0.001320
HFT,ZIL,both,2.248402,0.152925,38,314,0.304187,0.000969
HOOK,ZIL,both,2.219230,0.081011,26,294,-0.985075,-0.003351
TUSD,ZIL,both,2.084888,5.226079,292,315,-0.251535,-0.000799
CTK,ZRX,both,2.160023,4.423873,277,322,-0.021100,-0.000066
HFT,ZRX,both,2.702109,0.185680,44,354,0.558703,0.001578
OSMO,ZRX,both,2.353277,0.218867,47,304,0.262435,0.000863
