Date,STRAX,KNC,LSK,SKL,DCR,SOL,ASR,NEAR,UTK,AVA
2022-03-15 17:00:00,10350.763921827764,3190.1862207393874,10909.742555886327,11425.739331618895,6135.453197956322,3477.292397098556,5060.125288683352,2901.3670241564664,4423.759778487243,3401.877693316144
2022-03-15 18:00:00,10350.763921827764,3181.646525311024,10909.742555886327,11395.154178532355,6151.9210554661695,3467.984157412253,5060.125288683352,2893.6004585086307,4423.759778487243,3401.877693316144
2022-03-15 19:00:00,10350.763921827764,3182.863681594619,10909.742555886327,11399.513457101042,6149.568504393329,3469.3108537234302,5060.125288683352,2894.7074211936015,4423.759778487243,3401.877693316144
2022-03-15 20:00:00,10350.763921827764,3169.525967119362,10909.742555886327,11351.744067376036,6175.446566194532,3454.7727891935383,5060.125288683352,2894.7074211936015,4423.759778487243,3401.877693316144
2022-03-15 21:00:00,10350.763921827764,3161.0963767812773,10909.742555886327,11321.553258686203,6191.914423704386,3445.584563690363,5073.618956119843,2894.7074211936015,4435.556471229877,3401.877693316144
2022-03-15 22:00:00,10350.763921827764,3170.7338657348837,10909.742555886327,11356.070189352944,6173.094015121689,3456.0893946772285,5058.1976219067055,2894.7074211936015,4422.0745366668625,3401.877693316144
2022-03-15 23:00:00,10350.763921827764,3174.3630918307254,10909.742555886327,11369.068362022936,6166.036361903184,3460.0452390816654,5052.414621576783,2894.7074211936015,4417.018811205736,3401.877693316144
2022-03-16 00:00:00,10350.763921827764,3162.297857730266,10909.742555886327,11369.068362022936,6189.561872631544,3446.894173938823,5071.691289343197,2894.7074211936015,4433.871229409498,3401.877693316144
2022-03-16 01:00:00,10350.763921827764,3137.2570375898686,10909.742555886327,11369.068362022936,6238.9654451610995,3419.5997630592174,5112.172291652663,2894.7074211936015,4469.2613076373955,3401.877693316144
2022-03-16 02:00:00,10350.763921827764,3185.3007900797593,10909.742555886327,11369.068362022936,6144.863402247659,3471.9672938870767,5035.065620587013,2894.7074211936015,4401.851634822351,3453.9738295078155
2022-03-16 03:00:00,10350.763921827764,3187.7416335970606,10909.742555886327,11369.068362022936,6140.15830010199,3474.6278052233874,5031.210287033731,2894.7074211936015,4398.481151181601,3456.620552748816
2022-03-16 04:00:00,10350.763921827764,3184.081769494191,10909.742555886327,11369.068362022936,6147.215953320502,3470.638565492933,5036.99328736366,2894.7074211936015,4403.536876642733,3452.6519872462313
2022-03-16 05:00:00,10350.763921827764,3173.1524270359737,10909.742555886327,11369.068362022936,6168.388912976025,3470.638565492933,5054.34228835343,2894.7074211936015,4418.704053026116,3440.8007790520232
2022-03-16 06:00:00,10350.763921827764,3153.9066200486445,10909.742555886327,11300.112678250243,6206.0297301414,3470.638565492933,5085.184956779689,2894.7074211936015,4445.667922152133,3419.9316310365452
2022-03-16 07:00:00,10350.763921827764,3153.9066200486445,10909.742555886327,11231.988411915656,6243.670547306775,3470.638565492933,5116.027625205948,2894.7074211936015,4472.63179127815,3399.3141080159794
2022-03-16 08:00:00,10350.763921827764,3153.9066200486445,10909.742555886327,11270.206898005346,6222.497587651253,3470.638565492933,5098.678624216179,2894.7074211936015,4457.464614894766,3399.3141080159794
2022-03-16 09:00:00,10350.763921827764,3153.9066200486445,10909.742555886327,11308.686360100215,6222.497587651253,3470.638565492933,5098.678624216179,2894.7074211936015,4442.297438511378,3399.3141080159794
2022-03-16 10:00:00,10350.763921827764,3153.9066200486445,10909.742555886327,11291.551986827328,6222.497587651253,3470.638565492933,5098.678624216179,2894.7074211936015,4449.038405792885,3399.3141080159794
2022-03-16 11:00:00,10350.763921827764,3153.9066200486445,10909.742555886327,11312.978081678988,6222.497587651253,3470.638565492933,5108.353536216588,2894.7074211936015,4440.612196691006,3399.3141080159794
2022-03-16 12:00:00,10350.763921827764,3159.891262591431,10909.742555886327,11291.551986827328,6222.497587651253,3470.638565492933,5098.678624216179,2894.7074211936015,4449.038405792885,3399.3141080159794
2022-03-16 13:00:00,10350.763921827764,3177.8451902197917,10909.742555886327,11227.757907805702,6222.497587651253,3470.638565492933,5069.872530294053,2894.7074211936015,4474.317033098527,3399.3141080159794
2022-03-16 14:00:00,10350.763921827764,3128.7711213689363,10909.742555886327,11403.862756397924,6222.497587651253,3470.638565492933,5069.872530294053,2894.7074211936015,4405.222118463102,3399.3141080159794
2022-03-16 15:00:00,10382.539098870977,3119.1956933004785,10909.742555886327,11438.870777138973,6241.599652386942,3470.638565492933,5069.872530294053,2894.7074211936015,4405.222118463102,3399.3141080159794
2022-03-16 16:00:00,10334.949156477363,3133.5588354031706,10909.742555886327,11386.438978313265,6212.990333888599,3470.638565492933,5069.872530294053,2894.7074211936015,4405.222118463102,3399.3141080159794
2022-03-16 17:00:00,10256.59472769437,3157.497405574316,10909.742555886327,11300.112678250243,6165.886540606656,3470.638565492933,5069.872530294053,2894.7074211936015,4405.222118463102,3399.3141080159794
2022-03-16 18:00:00,10137.466051576528,3194.6021893395937,10909.742555886327,11168.863711211747,6094.270773368438,3470.638565492933,5069.872530294053,2894.7074211936015,4405.222118463102,3399.3141080159794
2022-03-16 19:00:00,10164.123550585184,3186.223689779691,10909.742555886327,11198.233375365948,6110.296278783007,3470.638565492933,5069.872530294053,2894.7074211936015,4405.222118463102,3399.3141080159794
2022-03-16 20:00:00,10198.604180798246,3175.451333202677,10909.742555886327,11236.222105248451,6131.024762201416,3470.638565492933,5069.872530294053,2904.5273860600687,4420.166332208357,3399.3141080159794
2022-03-16 21:00:00,10171.76574874351,3183.829832762579,10909.742555886327,11206.653099708321,6114.890486511412,3470.638565492933,5069.872530294053,2896.883892938858,4408.534315544651,3399.3141080159794
2022-03-16 22:00:00,10129.875287030238,3196.9960463567068,10909.742555886327,11160.50065339729,6089.707485630987,3470.638565492933,5069.872530294053,2884.953633551991,4390.378614507218,3399.3141080159794
2022-03-16 23:00:00,10122.29588165273,3199.3899033738235,10909.742555886327,11152.150110446744,6085.151026606943,3468.0417539961163,5069.872530294053,2882.795044974697,4387.093632378891,3399.3141080159794
2022-03-17 00:00:00,10152.681760471942,3189.814475305367,10909.742555886327,11185.627484136632,6103.4178964804305,3478.4523859030437,5069.872530294053,2891.448838730716,4400.263144220925,3399.3141080159794
2022-03-17 01:00:00,10156.49282719886,3188.617546796806,10913.837804593506,11189.826293252312,6105.708969264402,3479.7581112731314,5069.872530294053,2892.534217423937,4401.914894650442,3399.3141080159794
2022-03-17 02:00:00,10171.76574874351,3183.829832762579,10930.249590765818,11206.653099708321,6114.890486511412,3484.9908302374492,5069.872530294053,2896.883892938858,4408.534315544651,3399.3141080159794
2022-03-17 03:00:00,10160.306756161372,3187.4206182882517,10917.93612896623,11206.653099708321,6114.890486511412,3481.0648172856227,5069.872530294053,2893.6204112720093,4403.567885598486,3399.3141080159794
2022-03-17 04:00:00,10198.604180798246,3175.451333202677,10959.089299448578,11206.653099708321,6114.890486511412,3494.1860567024564,5069.872530294053,2904.5273860600687,4420.166332208357,3399.3141080159794
2022-03-17 05:00:00,10225.584615138987,3167.0728336427737,10988.081599182577,11206.653099708321,6114.890486511412,3503.429935159343,5069.872530294053,2912.211320943827,4431.859893933779,3399.3141080159794
2022-03-17 06:00:00,10202.44980831741,3174.2544046941166,10963.221686062258,11206.653099708321,6114.890486511412,3495.5036230888477,5069.872530294053,2905.6226075480276,4421.833061594563,3399.3141080159794
2022-03-17 07:00:00,10206.29833710214,3173.0574761855587,10967.357190281822,11206.653099708321,6114.890486511412,3496.822183489863,5069.872530294053,2906.7186553064394,4423.5010484152335,3399.3141080159794
2022-03-17 08:00:00,10198.604180798246,3175.451333202677,10959.089299448578,11206.653099708321,6114.890486511412,3494.1860567024564,5069.872530294053,2904.5273860600687,4420.166332208357,3399.3141080159794
2022-03-17 09:00:00,10206.29833710214,3173.0574761855587,10967.357190281822,11206.653099708321,6114.890486511412,3496.822183489863,5069.872530294053,2906.7186553064394,4423.5010484152335,3399.3141080159794
2022-03-17 10:00:00,10175.591158953655,3182.6329042540183,10934.360252514894,11206.653099708321,6096.492922054061,3486.3014698877864,5069.872530294053,2897.973356606758,4410.192282568176,3399.3141080159794
2022-03-17 11:00:00,10118.51043068727,3200.586831882379,10873.023153117838,11206.653099708321,6062.294195864527,3466.744804948251,5069.872530294053,2881.716961562217,4410.192282568176,3399.3141080159794
2022-03-17 12:00:00,10092.091343400878,3208.965331442282,10844.634058723272,11206.653099708321,6046.4657514888995,3457.6932519327192,5069.872530294053,2874.1928963884243,4410.192282568176,3399.3141080159794
2022-03-17 13:00:00,10133.669247811895,3195.7991178481498,10889.312326380938,11206.653099708321,6046.4657514888995,3471.9384301242035,5069.872530294053,2886.034140530849,4410.192282568176,3399.3141080159794
2022-03-17 14:00:00,10133.669247811895,3188.617546796806,10913.837804593506,11181.46960959662,6032.878188002408,3479.7581112731314,5069.872530294053,2892.534217423937,4410.192282568176,3399.3141080159794
2022-03-17 15:00:00,10133.669247811895,3188.617546796806,10930.249590765818,11164.680616188823,6023.819812344751,3484.9908302374492,5069.872530294053,2896.883892938858,4410.192282568176,3399.3141080159794
2022-03-17 16:00:00,10133.669247811895,3188.617546796806,10954.960026916764,11139.497126077114,6010.232248858256,3492.8694832070914,5069.872530294053,2903.432989908578,4410.192282568176,3399.3141080159794
2022-03-17 17:00:00,10133.669247811895,3188.617546796806,10938.474007312667,11156.286119484925,6019.290624515921,3487.6130957229548,5069.872530294053,2899.063640036629,4410.192282568176,3399.3141080159794
2022-03-17 18:00:00,10133.669247811895,3188.617546796806,10963.221686062258,11131.102629373207,6005.703061029422,3495.5036230888477,5069.872530294053,2905.6226075480276,4410.192282568176,3399.3141080159794
2022-03-17 19:00:00,10133.669247811895,3188.617546796806,10889.312326380938,11206.653099708321,6046.4657514888995,3471.9384301242035,5069.872530294053,2886.034140530849,4410.192282568176,3399.3141080159794
2022-03-17 20:00:00,10133.669247811895,3171.985413542274,10889.312326380938,11265.414576635641,6078.17006629072,3453.828468119081,5069.872530294053,2886.034140530849,4433.316886297002,3399.3141080159794
2022-03-17 21:00:00,10133.669247811895,3180.2797347581104,10889.312326380938,11236.03383817199,6062.317908889813,3453.828468119081,5056.650060952751,2886.034140530849,4421.754584432593,3399.3141080159794
2022-03-17 22:00:00,10133.669247811895,3185.0388514580873,10889.312326380938,11219.244844764178,6053.259533232148,3453.828468119081,5049.094364186289,2886.034140530849,4415.147554795783,3399.3141080159794
2022-03-17 23:00:00,10133.669247811895,3204.218611195887,10889.312326380938,11152.088871132963,6017.0260306015,3453.828468119081,5018.871577120449,2886.034140530849,4388.719436248555,3399.3141080159794
2022-03-18 00:00:00,10133.669247811895,3206.6323351967853,10889.312326380938,11143.69437442907,6012.4968427726735,3451.2286725089075,5015.093728737223,2883.8617399734326,4385.415921430156,3396.755346926019
2022-03-18 01:00:00,10133.669247811895,3212.682584885836,10889.312326380938,11122.708132669315,6001.173873200596,3444.729183483467,5005.649107779149,2878.4307385798857,4377.157134384148,3390.358444201111
2022-03-18 02:00:00,10133.669247811895,3222.410616936967,10889.312326380938,11089.13014585371,5983.057121885274,3434.330001042762,4990.537714246231,2869.74113635021,4363.943075110536,3380.123399841258
2022-03-18 03:00:00,10133.669247811895,3223.630764841902,10889.312326380938,11084.932897501762,5980.792527970861,3433.030103237675,4988.648790054618,2868.6549360715026,4362.291317701335,3378.8440192962785
2022-03-18 04:00:00,10133.669247811895,3199.402048082475,10889.312326380938,11168.877864540771,6026.084406259165,3459.028059339436,5026.427273886911,2890.378941645689,4395.326465885365,3404.431630195908
2022-03-18 05:00:00,10133.669247811895,3217.539247901538,10889.312326380938,11105.919139261507,5992.115497542933,3439.5295922631126,4998.093411012687,2874.0859374650463,4370.550104747339,3385.240922021183
2022-03-18 06:00:00,10133.669247811895,3233.425313310848,10889.312326380938,11051.354910686157,5962.675776655538,3422.6309207969707,4998.093411012687,2859.965333841827,4370.550104747339,3368.608974936426
2022-03-18 07:00:00,10133.669247811895,3228.5206105223638,10889.312326380938,11068.143904093948,5971.734152313192,3427.8305120173186,4998.093411012687,2859.965333841827,4370.550104747339,3373.726497116348
2022-03-18 08:00:00,10133.669247811895,3242.0444973143444,10889.312326380938,11021.974172222495,5946.823619254627,3413.531636161352,4998.093411012687,2859.965333841827,4370.550104747339,3359.653311121553
2022-03-18 09:00:00,10133.669247811895,3213.8953755936077,10889.312326380938,11118.510884317364,5946.823619254627,3443.4292856783786,4998.093411012687,2859.965333841827,4370.550104747339,3389.079063656129
2022-03-18 10:00:00,10133.669247811895,3235.8832572966444,10889.312326380938,11042.960413982244,5946.823619254627,3420.0311251867906,4998.093411012687,2859.965333841827,4370.550104747339,3366.050213846459
2022-03-18 11:00:00,10133.669247811895,3238.34494102224,10889.312326380938,11034.565917278345,5946.823619254627,3417.431329576615,4998.093411012687,2859.965333841827,4370.550104747339,3363.491452756497
2022-03-18 12:00:00,10133.669247811895,3246.9904080653946,10889.312326380938,11005.185178814698,5946.823619254627,3408.3320449410003,4998.093411012687,2859.965333841827,4370.550104747339,3354.5357889416277
2022-03-18 13:00:00,10133.669247811895,3243.279561884749,10889.312326380938,11017.776923870546,5946.823619254627,3412.231738356264,4998.093411012687,2859.965333841827,4370.550104747339,3358.3739305765716
2022-03-18 14:00:00,10133.669247811895,3206.6323351967853,10889.312326380938,11143.69437442907,5946.823619254627,3412.231738356264,4998.093411012687,2859.965333841827,4370.550104747339,3358.3739305765716
2022-03-18 15:00:00,10133.669247811895,3206.6323351967853,10889.312326380938,11252.822831579782,5946.823619254627,3412.231738356264,4998.093411012687,2859.965333841827,4370.550104747339,3358.3739305765716
2022-03-18 16:00:00,10133.669247811895,3206.6323351967853,10889.312326380938,11252.822831579782,5946.823619254627,3412.231738356264,4998.093411012687,2859.965333841827,4370.550104747339,3358.3739305765716
2022-03-18 17:00:00,10133.669247811895,3206.6323351967853,10889.312326380938,11227.63934146808,5946.823619254627,3419.8853422553807,4986.907823371481,2859.965333841827,4370.550104747339,3358.3739305765716
2022-03-18 18:00:00,10133.669247811895,3206.6323351967853,10889.312326380938,11294.795315099283,5946.823619254627,3399.5515758205684,5016.736057081363,2859.965333841827,4370.550104747339,3358.3739305765716
2022-03-18 19:00:00,10133.669247811895,3206.6323351967853,10889.312326380938,11307.38706015514,5946.823619254627,3395.7658836425926,5022.328850901969,2859.965333841827,4370.550104747339,3358.3739305765716
2022-03-18 20:00:00,10133.669247811895,3205.4424901744464,10889.312326380938,11311.584308507101,5946.823619254627,3394.505859195969,5024.193115508841,2858.9041222151673,4370.550104747339,3358.3739305765716
2022-03-18 21:00:00,10133.669247811895,3210.207176150184,10889.312326380938,11294.795315099283,5946.823619254627,3399.5515758205684,5016.736057081363,2863.1537009921535,4370.550104747339,3358.3739305765716
2022-03-18 22:00:00,10133.669247811895,3181.829654151067,10889.312326380938,11395.529275546098,5946.823619254627,3399.5515758205684,5061.47840764619,2837.8440550165333,4370.550104747339,3358.3739305765716
2022-03-18 23:00:00,10133.669247811895,3177.1487719824,10889.312326380938,11412.318268953903,5946.823619254627,3399.5515758205684,5068.935466073662,2833.669220069837,4370.550104747339,3363.3218111372744
2022-03-19 00:00:00,10133.669247811895,3193.5924255157606,10889.312326380938,11412.318268953903,5946.823619254627,3399.5515758205684,5042.835761577519,2848.3351605803605,4370.550104747339,3346.004229174822
2022-03-19 01:00:00,10133.669247811895,3211.4005617175258,10889.312326380938,11412.318268953903,5946.823619254627,3399.5515758205684,5014.871792474495,2864.218070397727,4370.550104747339,3327.449677072185
2022-03-19 02:00:00,10133.669247811895,3214.9860480164284,10889.312326380938,11412.318268953903,5946.823619254627,3399.5515758205684,5009.278998653892,2867.415932031963,4370.550104747339,3323.7387666516584
2022-03-19 03:00:00,10133.669247811895,3190.0544723117196,10889.312326380938,11412.318268953903,5946.823619254627,3399.5515758205684,5048.428555398121,2845.1796932680495,4370.550104747339,3323.7387666516584
2022-03-19 04:00:00,10133.669247811895,3190.0544723117196,10889.312326380938,11412.318268953903,5946.823619254627,3399.5515758205684,5057.749878432458,2845.1796932680495,4370.550104747339,3323.7387666516584
2022-03-19 05:00:00,10133.669247811895,3214.7471165868906,10889.312326380938,11412.318268953903,5946.823619254627,3399.5515758205684,5096.899435176678,2845.1796932680495,4370.550104747339,3323.7387666516584
2022-03-19 06:00:00,10063.24506503632,3192.406152718877,10889.312326380938,11412.318268953903,5905.496022778463,3399.5515758205684,5061.47840764619,2845.1796932680495,4340.176859688745,3323.7387666516584
2022-03-19 07:00:00,10107.723496263015,3206.5162351618374,10889.312326380938,11412.318268953903,5931.597662658154,3399.5515758205684,5083.84958292861,2845.1796932680495,4359.359961831022,3323.7387666516584
2022-03-19 08:00:00,10200.386894651918,3235.9122402513262,10889.312326380938,11412.318268953903,5985.976079074155,3399.5515758205684,5130.456198100301,2871.2631154652236,4399.324757960748,3323.7387666516584
2022-03-19 09:00:00,10185.560750909699,3231.2088794370097,10889.312326380938,11412.318268953903,5977.275532447598,3394.610367134785,5122.999139672834,2867.089767913677,4392.930390579994,3318.9077510024576
2022-03-19 10:00:00,10307.876436783063,3270.0116061551375,10889.312326380938,11276.8970165715,6049.055042116725,3435.375338792515,5184.519871699469,2901.519885213949,4445.683921471235,3358.7636301083803
2022-03-19 11:00:00,10422.77905078533,3306.4626524661116,11010.69624659591,11152.578450599327,6116.4842784725815,3473.6697061073583,5242.312074512378,2933.8633287384514,4495.240268672106,3396.204001389707
2022-03-19 12:00:00,10285.63722116973,3262.956564933662,10865.818664403856,11301.279496607322,6036.004222176888,3427.963525763839,5173.334284058265,2895.259863886629,4436.092370400103,3351.5171066345783
2022-03-19 13:00:00,10385.713691429748,3294.7042504303095,10971.540143300745,11192.380657774931,6094.732911906169,3461.3166843928884,5223.669428443692,2923.429959859576,4479.254350220207,3384.1264622666945
2022-03-19 14:00:00,10522.855521045352,3338.210337962761,11116.417725492804,11046.513069068451,6015.301732709078,3507.022864736409,5292.647218897805,2962.0334247113997,4538.402248492212,3428.8133570218242
2022-03-19 15:00:00,10456.137874205335,3317.045214298327,11045.936739561537,11116.997732394657,5977.163151804267,3484.7874256503733,5259.090455974185,2943.253360729433,4509.6275952788055,3407.073786600412
2022-03-19 16:00:00,10422.77905078533,3306.4626524661116,11010.69624659591,11152.578450599327,5958.093861351865,3473.6697061073583,5242.312074512378,2933.8633287384514,4495.240268672106,3396.204001389707
2022-03-19 17:00:00,10463.550946076452,3319.3968947054873,11053.76796022057,11109.121715581055,5981.400771904803,3487.258029993267,5262.8189851879215,2945.3400345052078,4512.824778969185,3409.489294425014
2022-03-19 18:00:00,10496.90976949646,3329.9794565377047,11089.008453186205,11073.817303349335,6000.47006235721,3498.375749536285,5279.597366649733,2954.7300664961917,4527.212105575889,3420.359079635721
2022-03-19 19:00:00,10485.790161689787,3326.451935926964,11077.261622197655,11073.817303349335,5994.113632206405,3494.6698430219444,5274.004572829127,2951.600055832529,4522.41633004032,3416.735817898817
2022-03-19 20:00:00,10548.801272594254,3346.44121938782,11143.826997799411,11073.817303349335,6030.133403060953,3515.669979936535,5305.697071145883,2969.3367829266103,4549.592391408538,3437.2676344079314
2022-03-19 21:00:00,10519.148985109801,3337.0344977591826,11112.502115163295,11042.689215356788,6013.182922658814,3505.787562564964,5290.782954290939,2960.990087823514,4536.803656647025,3427.605603109526
2022-03-19 22:00:00,10645.171206918727,3377.0130646808925,11245.632866366801,11174.983589325122,6085.222464367905,3547.7878363941422,5354.167950924446,2996.4635420116747,4591.155779383458,3468.669236127751
2022-03-19 23:00:00,10500.616305432019,3331.155296741285,11092.92406351572,11023.234160361446,6002.588872407478,3499.6110517077323,5281.461631256601,2955.773403384079,4528.810697421079,3421.5668335480223
2022-03-20 00:00:00,10482.08362575424,3325.2760957233877,11073.346011868152,11003.779105366106,5991.9948221561435,3493.4345408505014,5272.140308222264,2950.5567189446447,4520.817738195135,3415.5280639865196
2022-03-20 01:00:00,10533.975128852027,3341.737858573502,11128.164556481353,11058.253259353061,6021.658162859883,3510.7287712507496,5298.240012718411,2965.163435375063,4543.198024027782,3432.436618758729
2022-03-20 02:00:00,10352.354868009756,3284.121688598098,10936.299650335128,10867.593720398703,5917.836470396784,3450.1989648498757,5206.891046981889,2914.039927868597,4464.867023613511,3373.256677055993
2022-03-20 03:00:00,10352.354868009756,3273.539126765878,10936.299650335128,10867.593720398703,5898.767179944372,3439.081245306855,5190.112665520074,2904.649895877611,4450.479697006804,3373.256677055993
2022-03-20 04:00:00,10352.354868009756,3282.945848394514,10936.299650335128,10867.593720398703,5915.71766034651,3448.9636626784254,5190.112665520074,2912.9965909807065,4463.268431768316,3373.256677055993
2022-03-20 05:00:00,10352.354868009756,3278.242487580196,10936.299650335128,10867.593720398703,5907.242420145442,3448.9636626784254,5190.112665520074,2908.823243429159,4456.874064387561,3378.096356650047
2022-03-20 06:00:00,10352.354868009756,3280.594167987357,10936.299650335128,10867.593720398703,5911.48004024598,3448.9636626784254,5190.112665520074,2910.9099172049346,4460.071248077941,3375.6747822008333
2022-03-20 07:00:00,10352.354868009756,3292.352570023154,10936.299650335128,10867.593720398703,5911.48004024598,3448.9636626784254,5171.5765488575025,2921.3432860838047,4476.057166529833,3363.6188008358313
2022-03-20 08:00:00,10352.354868009756,3279.418327783778,10936.299650335128,10867.593720398703,5911.48004024598,3448.9636626784254,5191.973587953031,2909.8665803170475,4458.472656232752,3376.885135295922
2022-03-20 09:00:00,10352.354868009756,3279.418327783778,10936.299650335128,10867.593720398703,5911.48004024598,3448.9636626784254,5191.973587953031,2909.8665803170475,4458.472656232752,3376.885135295922
2022-03-20 10:00:00,10352.354868009756,3279.418327783778,10936.299650335128,10781.86870718653,5911.48004024598,3448.9636626784254,5233.254187495842,2886.913168783534,4458.472656232752,3403.73424009408
2022-03-20 11:00:00,10352.354868009756,3279.418327783778,10936.299650335128,10680.557327935765,5911.48004024598,3448.9636626784254,5282.894686902957,2859.786409698468,4458.472656232752,3436.0206648450653
2022-03-20 12:00:00,10266.210091611705,3252.1293909028,10845.295709684733,10770.178932657585,5862.288997942923,3420.2638926923187,5238.934275253622,2859.786409698468,4421.3724857937705,3407.4285970840556
2022-03-20 13:00:00,10296.01041118097,3261.56953427262,10876.776974444341,10739.006200580425,5879.305802000814,3430.1920897683494,5254.141631640426,2859.786409698468,4434.206658466613,3417.3195364079575
2022-03-20 14:00:00,10348.579392127924,3278.2223327700017,10932.31121136711,10684.453919445397,5909.324139428974,3447.7058349385757,5280.968029467914,2859.786409698468,4456.846663287377,3434.7675573815955
2022-03-20 15:00:00,10341.03669577797,3275.832957891887,10924.343054507504,10692.247102464695,5905.017051863789,3445.1929298110667,5277.118927405615,2859.786409698468,4453.598232774773,3432.264082485542
2022-03-20 16:00:00,10509.557293783242,3329.216902390867,11102.36938576615,10520.797076040331,6001.246959375644,3501.3368145931736,5363.116421037412,2859.786409698468,4526.175389160733,3488.197274940863
2022-03-20 17:00:00,10432.281137211305,3304.7373663438743,11020.73431675316,10598.728906233226,5957.120143497881,3475.591690956459,5323.6817414709585,2859.786409698468,4492.894687769845,3462.548765566297
2022-03-20 18:00:00,10405.50227107251,3296.2543588028357,10992.444936402118,10626.005046800743,5941.828672649148,3466.6701134585855,5310.016258452879,2859.786409698468,4481.361771446267,3453.660668258278
2022-03-20 19:00:00,10451.493441331408,3310.8234388417477,11041.03032838623,10626.005046800743,5968.090898826611,3481.9924123026058,5333.48594357312,2859.786409698468,4501.16889529797,3468.92546679202
2022-03-20 20:00:00,10390.261696526815,3291.426450551202,10976.344687502227,10626.005046800743,5933.125884406528,3461.5926032228354,5302.238863713292,2859.786409698468,4474.798077895999,3448.602212501034
2022-03-20 21:00:00,10394.06765319222,3292.632101265693,10980.365326581907,10626.005046800743,5935.299190591298,3462.860585861382,5304.181075751288,2859.786409698468,4476.437198071057,3449.8654367547006
2022-03-20 22:00:00,10428.44714928878,3303.5228358895056,11016.684065258587,10626.005046800743,5954.930830692484,3474.3143694970872,5321.725224844182,2859.786409698468,4491.243495308338,3461.2762375377933
2022-03-20 23:00:00,10356.133099713414,3280.6151957866205,10940.291000572483,10626.005046800743,5913.637514713227,3450.222408540719,5284.822750657304,2859.786409698468,4460.099836034299,3437.274686985522
2022-03-21 00:00:00,10397.876399125964,3280.6151957866205,10984.388912264056,10626.005046800743,5937.474089525189,3450.222408540719,5306.124711176627,2859.786409698468,4478.077519506773,3451.12958678649
2022-03-21 01:00:00,10529.055544792107,3280.6151957866205,11122.967473680359,10626.005046800743,6012.3809982613075,3450.222408540719,5373.066544267531,2859.786409698468,4478.077519506773,3494.6688839852764
2022-03-21 02:00:00,10513.451164584943,3280.6151957866205,11106.482897950578,10626.005046800743,6003.470466956001,3450.222408540719,5365.103496406453,2859.786409698468,4478.077519506773,3489.489678525503
2022-03-21 03:00:00,10560.403681881191,3280.6151957866205,11156.083863628064,10626.005046800743,6030.281648795773,3450.222408540719,5389.063765091558,2859.786409698468,4478.077519506773,3505.073555020592
2022-03-21 04:00:00,10405.50227107251,3280.6151957866205,10992.444936402118,10626.005046800743,5941.828672649148,3450.222408540719,5310.016258452879,2817.838680916677,4478.077519506773,3453.660668258278
2022-03-21 05:00:00,10521.24756885975,3280.6151957866205,11114.719073625729,10626.005046800743,6007.922428740909,3450.222408540719,5369.082067779386,2849.1828264218684,4478.077519506773,3492.0773608974137
2022-03-21 06:00:00,10451.493441331408,3280.6151957866205,11041.03032838623,10555.55639455677,5968.090898826611,3450.222408540719,5333.48594357312,2830.2932165229417,4478.077519506773,3468.92546679202
2022-03-21 07:00:00,10436.11794527943,3280.6151957866205,11024.787547469148,10540.027808466944,5959.311066684166,3450.222408540719,5325.639697242007,2826.1294898344195,4478.077519506773,3463.8222296213066
2022-03-21 08:00:00,10329.74324470869,3280.6151957866205,10912.412574287811,10432.5939611291,5898.568179946942,3450.222408540719,5271.355783327638,2797.322927870327,4478.077519506773,3428.515705256766
2022-03-21 09:00:00,10348.579392127924,3280.6151957866205,10912.412574287811,10451.617655441878,5909.324139428974,3450.222408540719,5271.355783327638,2802.4238084827816,4478.077519506773,3434.7675573815955
2022-03-21 10:00:00,10363.69784266426,3280.6151957866205,10912.412574287811,10466.886636676993,5917.957191495338,3450.222408540719,5271.355783327638,2806.5179265375386,4478.077519506773,3439.785479306182
2022-03-21 11:00:00,10363.69784266426,3280.6151957866205,10912.412574287811,10466.886636676993,5917.957191495338,3450.222408540719,5271.355783327638,2806.5179265375386,4478.077519506773,3439.785479306182
2022-03-21 12:00:00,10314.723625305249,3280.6151957866205,10912.412574287811,10417.424795064195,5889.9915631822,3450.222408540719,5271.355783327638,2793.2555735586257,4478.077519506773,3423.530586092448
2022-03-21 13:00:00,10314.723625305249,3280.6151957866205,10912.412574287811,10470.710855397001,5920.119397264973,3450.222408540719,5244.529545244546,2807.5433258530425,4478.077519506773,3441.042251494455
2022-03-21 14:00:00,10314.723625305249,3280.6151957866205,10912.412574287811,10406.076837771101,5883.575450368278,3450.222408540719,5277.10426291687,2790.212811495927,4478.077519506773,3419.8012499420224
2022-03-21 15:00:00,10314.723625305249,3280.6151957866205,10912.412574287811,10470.710855397001,5920.119397264973,3450.222408540719,5244.529545244546,2807.5433258530425,4478.077519506773,3441.042251494455
2022-03-21 16:00:00,10314.723625305249,3280.6151957866205,10912.412574287811,10443.999858316913,5905.017051863789,3459.0465067722794,5244.529545244546,2807.5433258530425,4478.077519506773,3432.264082485542
2022-03-21 17:00:00,10314.723625305249,3280.6151957866205,10912.412574287811,10409.856742180016,5885.712600913266,3470.391775927147,5244.529545244546,2807.5433258530425,4478.077519506773,3421.0434588958665
2022-03-21 18:00:00,10314.723625305249,3280.6151957866205,10912.412574287811,10342.235875576192,5847.4798954580465,3493.082314236873,5244.529545244546,2807.5433258530425,4478.077519506773,3398.8208741755084
