Date,1INCH,RIF,KNC,ASR,KMD,AAVE,SOL,UNI,OG,EGLD
2021-11-28 16:00:00,16318.777463903845,16676.816957889438,18796.286050788545,19163.63496431351,12137.603293658878,12638.142338065158,17939.521237284986,6265.014201307667,8255.78470019366,14034.050197591656
2021-11-28 17:00:00,16318.777463903845,16676.816957889438,18706.197723259942,19071.785977836138,12079.429227889885,12638.142338065158,17939.521237284986,6265.014201307667,8255.78470019366,13966.78669099587
2021-11-28 18:00:00,16318.777463903845,16676.816957889438,18706.197723259942,19608.44648453961,12419.331983597276,12638.142338065158,17939.521237284986,6265.014201307667,8255.78470019366,14359.79775096266
2021-11-28 19:00:00,16318.777463903845,16676.816957889438,18706.197723259942,19668.80438993902,12457.56065538833,12638.142338065158,17939.521237284986,6265.014201307667,8255.78470019366,14403.999483868462
2021-11-28 20:00:00,16318.777463903845,16676.816957889438,18706.197723259942,19965.34540342309,12645.379782013926,12638.142338065158,17939.521237284986,6171.961282702545,8255.78470019366,14621.164519449128
2021-11-28 21:00:00,16318.777463903845,16676.816957889438,18904.988347311584,19965.34540342309,12512.410488827662,12772.447782677964,18130.1643960234,6237.550669341254,8255.78470019366,14467.41936151591
2021-11-28 22:00:00,16318.777463903845,16676.816957889438,18450.34708998012,19965.34540342309,12820.733037403314,12465.286433914533,17694.156682863057,6087.545399468589,8255.78470019366,14823.915946473559
2021-11-28 23:00:00,16318.777463903845,16633.688188359753,18402.631703441086,19965.34540342309,12820.733037403314,12433.049318937057,17648.396919022973,6071.802086868941,8255.78470019366,14862.352235956867
2021-11-29 00:00:00,16318.777463903845,16313.059109083784,18047.90467041553,19965.34540342309,12820.733037403314,12193.391276139717,17308.208429809674,5954.762721298707,8255.78470019366,15154.468036029979
2021-11-29 01:00:00,16318.777463903845,16361.81984287461,18101.850963948313,19965.34540342309,12782.525285659103,12229.838070211108,17359.943725930323,5972.561872144614,8255.78470019366,15109.305395887097
2021-11-29 02:00:00,16318.777463903845,16452.85254264631,18202.56472194943,19965.34540342309,12711.800298387903,12297.881551192651,17456.529714557037,6005.7915762359735,8255.78470019366,15025.706466260908
2021-11-29 03:00:00,16318.777463903845,16422.395966383272,18168.869178930378,19965.34540342309,12735.375294144967,12275.116418741192,17424.21518872261,5994.673999591595,8255.78470019366,15053.572776136303
2021-11-29 04:00:00,16318.777463903845,16449.696624639404,18199.07318140174,19965.34540342309,12714.23909105243,12295.522622506358,17453.181275353472,6004.63957017915,8255.78470019366,15028.58918797216
2021-11-29 05:00:00,16318.777463903845,16601.487720807916,18367.00681145533,19965.34540342309,12597.989974043445,12408.980694069784,17614.232118895805,6060.047936865324,8255.78470019366,14891.179453069342
2021-11-29 06:00:00,16318.777463903845,16497.162886140453,18251.58733934744,19965.34540342309,12677.657201084565,12331.00184777169,17503.543132191622,6021.966199269119,8255.78470019366,14985.348362303437
2021-11-29 07:00:00,16318.777463903845,16471.813509786818,18223.54213183451,19965.34540342309,12697.16754240076,12312.054153018722,17476.647361964806,6012.712905922396,8255.78470019366,15008.410135993427
2021-11-29 08:00:00,16318.777463903845,16703.88619720558,18480.295062792055,19965.34540342309,12520.76153966685,12485.519660823233,17722.877233250765,6097.426495104656,8255.78470019366,14799.893265546496
2021-11-29 09:00:00,16318.777463903845,16608.990007060052,18375.30694364901,19965.34540342309,12592.299457826226,12414.588367721071,17622.192068852695,6097.426495104656,8255.78470019366,14884.453102409769
2021-11-29 10:00:00,16318.777463903845,16756.10624002607,18538.068552632747,19965.34540342309,12481.740857034463,12524.552156832058,17778.282867430527,6097.426495104656,8255.78470019366,14753.769718166532
2021-11-29 11:00:00,16318.777463903845,16756.10624002607,18542.899319682296,19965.34540342309,12478.489133481766,12527.815883778465,17782.91564472497,6097.426495104656,8255.78470019366,14749.926089218201
2021-11-29 12:00:00,16318.777463903845,16756.10624002607,18353.978885550896,19965.34540342309,12606.932213813367,12400.17886355426,17601.73814460461,6097.426495104656,8255.78470019366,14901.749432677252
2021-11-29 13:00:00,16318.777463903845,16756.10624002607,18382.427315753244,19965.34540342309,12587.421872497176,12419.398980625123,17629.020611374854,6097.426495104656,8255.78470019366,14878.687658987272
2021-11-29 14:00:00,16318.777463903845,16756.10624002607,18356.34622450169,19965.34540342309,12605.30635203702,12401.778267509315,17604.00845779236,6097.426495104656,8255.78470019366,14899.827618203091
2021-11-29 15:00:00,16318.777463903845,16756.10624002607,18168.869178930378,19965.34540342309,12735.375294144967,12275.116418741192,17424.21518872261,6097.426495104656,8255.78470019366,15053.572776136303
2021-11-29 16:00:00,16318.777463903845,16756.10624002607,17824.128283369235,19965.34540342309,12735.375294144967,12042.205135950873,17093.603553543013,6097.426495104656,8255.78470019366,15344.727668972339
2021-11-29 17:00:00,16318.777463903845,16756.10624002607,17406.647783581408,19965.34540342309,12735.375294144967,11760.150062133038,16693.233558373795,6097.426495104656,8255.78470019366,15712.755140774983
2021-11-29 18:00:00,16318.777463903845,16756.10624002607,17406.647783581408,19965.34540342309,12735.375294144967,12282.172435076931,17434.231024240173,6097.426495104656,8255.78470019366,15044.924611002558
2021-11-29 19:00:00,16318.777463903845,16756.10624002607,17406.647783581408,19965.34540342309,12735.375294144967,12105.88440768017,17183.9946582643,6097.426495104656,8255.78470019366,15264.011461057396
2021-11-29 20:00:00,16318.777463903845,16764.54919838849,17406.647783581408,19965.34540342309,12735.375294144967,12111.98424236313,17183.9946582643,6097.426495104656,8255.78470019366,15256.32420316074
2021-11-29 21:00:00,16318.777463903845,16870.808621589276,17406.647783581408,19965.34540342309,12735.375294144967,12188.754124104673,17183.9946582643,6097.426495104656,8255.78470019366,15160.233479452481
2021-11-29 22:00:00,16318.777463903845,16719.268066759672,17406.647783581408,19965.34540342309,12735.375294144967,12079.26971206026,17183.9946582643,6097.426495104656,8255.78470019366,15297.6432143553
2021-11-29 23:00:00,16318.777463903845,16162.90670529597,17406.647783581408,19965.34540342309,12735.375294144967,11677.311987855199,17183.9946582643,6097.426495104656,8255.78470019366,15824.220380276569
2021-11-30 00:00:00,16318.777463903845,15901.233503961645,17693.094319247586,19965.34540342309,12944.950634484614,11488.259383236717,17466.77717905551,6097.426495104656,8391.643192648877,16084.62624152596
2021-11-30 01:00:00,15774.785718587025,15901.233503961645,17103.289275329786,19299.79413183518,12513.426501977157,11884.430740745282,16884.51649048911,6097.426495104656,8111.905042132237,15548.440003233858
2021-11-30 02:00:00,15450.145483478595,15901.233503961645,16751.308845894968,18902.6103084682,12255.904035803347,12134.147767289212,16537.038337634964,6097.426495104656,7944.964532952951,15228.457893285346
2021-11-30 03:00:00,15403.350494634138,15901.233503961645,16700.572928138597,18845.358586181068,12218.783680318835,12171.01100101262,16486.95139668302,6097.426495104656,7920.901036134315,15182.33434590538
2021-11-30 04:00:00,15090.409006736823,15901.233503961645,16361.276478142869,18462.487693385872,11970.541303016154,12423.410673557686,16151.99497906686,6097.426495104656,7759.976401159688,14873.883122801859
2021-11-30 05:00:00,15305.860934541517,15901.233503961645,16594.873099479493,18726.084164749544,12141.449606392767,12248.533364076397,16382.603603033125,6097.426495104656,7870.768751095491,15086.243622197118
2021-11-30 06:00:00,15274.664275311872,15901.233503961645,16561.049154308574,18687.91634989145,12116.70270273642,12273.549515956056,16349.212309065151,6097.426495104656,7854.7264198830635,15055.49459061047
2021-11-30 07:00:00,15213.245852453527,15901.233503961645,16494.45826225334,18687.91634989145,12067.982236163001,12323.099892085833,16283.473199065724,6097.426495104656,7823.143080308607,14994.95743467427
2021-11-30 08:00:00,15288.312813724842,15823.157048164872,16575.84713032085,18687.91634989145,12127.529473086071,12262.592387195475,16363.821000176142,6097.426495104656,7861.7449397885,15068.947291929628
2021-11-30 09:00:00,15299.036665335027,15812.065814651212,16587.474111473348,18687.91634989145,12127.529473086071,12253.996929586408,16375.299257477625,6097.426495104656,7867.259491142769,15079.517271537534
2021-11-30 10:00:00,15576.881911598995,15530.02558701474,16888.718623151795,18687.91634989145,12127.529473086071,12035.422068844631,16672.690469379817,6097.426495104656,7867.259491142769,15353.375834106078
2021-11-30 11:00:00,15429.672675859141,15678.192255596225,16729.11188187655,18687.91634989145,12127.529473086071,12150.247919125512,16672.690469379817,6097.426495104656,7867.259491142769,15208.278841306606
2021-11-30 12:00:00,15457.944648286,15649.517458963259,16729.11188187655,18687.91634989145,12127.529473086071,12128.02559384457,16642.19677465151,6086.274542004376,7867.259491142769,15236.145151182003
2021-11-30 13:00:00,15457.944648286,15438.234855305265,16729.11188187655,18687.91634989145,12127.529473086071,11964.286307223265,16417.51210470195,6004.104345052037,7867.259491142769,15444.662021628925
2021-11-30 14:00:00,15457.944648286,15814.081245893925,16729.11188187655,18687.91634989145,12127.529473086071,12255.558843668317,16817.199162505545,6150.275262126149,7867.259491142769,15077.595457063362
2021-11-30 15:00:00,15457.944648286,16092.00705767325,16729.11188187655,18687.91634989145,12127.529473086071,12470.945124254184,17112.75434882454,6258.363757329533,7867.259491142769,15077.595457063362
2021-11-30 16:00:00,15457.944648286,15918.575110939284,16729.11188187655,18687.91634989145,12127.529473086071,12336.539249165999,16928.32127655084,6190.914109444534,7867.259491142769,15077.595457063362
2021-11-30 17:00:00,15457.944648286,15684.138096790442,16729.11188187655,18687.91634989145,12127.529473086071,12154.85581290687,16679.013466839926,6099.73890007088,7867.259491142769,15077.595457063362
2021-11-30 18:00:00,15457.944648286,15858.551085148692,16729.11188187655,18687.91634989145,12127.529473086071,12290.021973285586,16864.489810115327,6167.570086152067,7867.259491142769,15077.595457063362
2021-11-30 19:00:00,15457.944648286,15917.553969422126,16729.11188187655,18687.91634989145,12127.529473086071,12335.74788735644,16927.23536204211,6190.516975945948,7867.259491142769,15077.595457063362
2021-11-30 20:00:00,15457.944648286,15917.553969422126,16729.11188187655,18687.91634989145,12127.529473086071,12412.985658146114,17033.221795692905,6229.27763607161,7867.259491142769,15077.595457063362
2021-11-30 21:00:00,15457.944648286,15917.553969422126,16729.11188187655,18687.91634989145,12127.529473086071,12476.608954518888,17120.526312779766,6261.2060687745025,7867.259491142769,15077.595457063362
2021-11-30 22:00:00,15457.944648286,15917.553969422126,16729.11188187655,18687.91634989145,12127.529473086071,12506.632011966676,17161.72424940651,6276.272706687135,7867.259491142769,15077.595457063362
2021-11-30 23:00:00,15457.944648286,15917.553969422126,16729.11188187655,18687.91634989145,12127.529473086071,12306.538705746807,16887.154233897,6175.858769872097,7867.259491142769,15077.595457063362
2021-12-01 00:00:00,15457.944648286,15917.553969422126,16729.11188187655,18687.91634989145,12127.529473086071,12393.785370971875,17006.87497156964,6219.642249163534,7867.259491142769,15077.595457063362
2021-12-01 01:00:00,15457.944648286,15917.553969422126,16729.11188187655,18687.91634989145,12127.529473086071,12421.805685420812,17045.3247244283,6233.703839417441,7867.259491142769,15077.595457063362
2021-12-01 02:00:00,15457.944648286,15917.553969422126,16729.11188187655,18687.91634989145,12127.529473086071,12432.245527282103,17059.650378773887,6238.942923326957,7867.259491142769,15077.595457063362
2021-12-01 03:00:00,15457.944648286,15917.553969422126,16729.11188187655,18687.91634989145,12127.529473086071,12444.313325308976,17076.20993068495,6244.998973534031,7867.259491142769,15077.595457063362
2021-12-01 04:00:00,15457.944648286,15917.553969422126,16729.11188187655,18687.91634989145,12127.529473086071,12460.440213568305,17098.33940639374,6253.092019569844,7867.259491142769,15077.595457063362
2021-12-01 05:00:00,15457.944648286,15917.553969422126,16729.11188187655,18687.91634989145,12127.529473086071,12410.582369538535,17029.92397927554,6228.071580382149,7867.259491142769,15077.595457063362
2021-12-01 06:00:00,15457.944648286,15917.553969422126,16729.11188187655,18687.91634989145,12127.529473086071,12436.265525189137,17065.1666596957,6240.960301236591,7867.259491142769,15077.595457063362
2021-12-01 07:00:00,15457.944648286,15917.553969422126,16724.785480665745,18687.91634989145,12127.529473086071,12433.049318937068,17060.753349639526,6239.346294564,7867.259491142769,15077.595457063362
2021-12-01 08:00:00,15457.944648286,15917.553969422126,16247.864897271342,18687.91634989145,12127.529473086071,12078.511011619848,16574.252374780135,6061.426363797587,7867.259491142769,15077.595457063362
2021-12-01 09:00:00,15457.944648286,15711.59855721806,16247.864897271342,18687.91634989145,12127.529473086071,12236.842113649353,16791.515880297455,6140.8825413949335,7867.259491142769,15077.595457063362
2021-12-01 10:00:00,15457.944648286,15729.594661197058,16247.864897271342,18687.91634989145,12113.654463201405,12222.842040043195,16772.30484070899,6133.8568065862455,7867.259491142769,15077.595457063362
2021-12-01 11:00:00,15457.944648286,15540.635569417596,16247.864897271342,18687.91634989145,12260.94478059365,12371.459972722567,16976.239839093832,6208.438570382231,7867.259491142769,15077.595457063362
2021-12-01 12:00:00,15457.944648286,15564.630374722921,16247.864897271342,18687.91634989145,12242.043015772595,12352.387835046226,16950.068862980126,6198.867493449472,7867.259491142769,15077.595457063362
2021-12-01 13:00:00,15349.488600874884,15674.606565705672,16247.864897271342,18687.91634989145,12156.150380759524,12265.720998596742,16831.14377209304,6155.374992857596,7867.259491142769,14971.808016045574
2021-12-01 14:00:00,15440.092537181858,15674.606565705672,16247.864897271342,18687.91634989145,12227.90489346515,12338.122277428443,16930.49352360289,6191.708529322558,7867.259491142769,15060.182604617125
2021-12-01 15:00:00,15543.811024707167,15674.606565705672,16247.864897271342,18687.91634989145,12310.04557999921,12421.00334685439,17044.223747505144,6233.301197391899,7867.259491142769,15161.349055390934
2021-12-01 16:00:00,15611.37089098387,15674.606565705672,16247.864897271342,18687.91634989145,12363.550156960606,12474.990192409967,17118.305031389853,6260.393716381537,7867.259491142769,15227.24658291031
2021-12-01 17:00:00,15545.819269025607,15674.606565705672,16247.864897271342,18687.91634989145,12311.636025164586,12474.990192409967,17046.425843596553,6260.393716381537,7867.259491142769,15163.307886018247
2021-12-01 18:00:00,15766.84022043611,15674.606565705672,16247.864897271342,18687.91634989145,12486.675337060065,12474.990192409967,17288.78150159697,6260.393716381537,7867.259491142769,15378.890524507791
2021-12-01 19:00:00,16040.077470140399,15674.606565705672,16247.864897271342,18687.91634989145,12703.067764416972,12474.990192409967,17588.393791833278,6260.393716381537,7867.259491142769,15645.404657439345
2021-12-01 20:00:00,15995.299586873807,15674.606565705672,16247.864897271342,18687.91634989145,12667.605561285996,12509.913180351126,17539.29358982218,6277.919313667948,7845.297051885342,15601.728552712695
2021-12-01 21:00:00,15934.927975401695,15674.606565705672,16247.864897271342,18617.38190200747,12619.793780264057,12557.30866398556,17473.09442847799,6301.704052842363,7815.686276361737,15542.842409982948
2021-12-01 22:00:00,15729.739347964998,15674.606565705672,16247.864897271342,18377.65223113386,12457.293004088364,12721.114107423851,17248.099356747156,6383.907449638147,7715.046352416171,15342.70253451615
2021-12-01 23:00:00,16136.879386073659,15674.606565705672,16247.864897271342,18853.32940951632,12779.730816706755,12400.155218250338,17694.539801439998,6222.8388650535135,7914.738425911284,15739.824721757026
2021-12-02 00:00:00,15995.299586873807,15674.606565705672,16247.864897271342,18687.91634989145,12667.605561285996,12509.913180351126,17539.29358982218,6277.919313667948,7845.297051885342,15601.728552712695
2021-12-02 01:00:00,16068.995879040895,15674.606565705672,16247.864897271342,18774.01852858686,12725.969929857627,12452.539700162079,17620.1036364099,6249.12726098313,7881.443252244589,15673.61151679771
2021-12-02 02:00:00,16068.995879040895,15674.606565705672,16247.864897271342,19249.60300452669,13048.344904118021,12144.884806394719,18066.45707646684,6249.12726098313,8081.096408709774,15673.61151679771
2021-12-02 03:00:00,16068.995879040895,15674.606565705672,16247.864897271342,19051.341745772934,12913.953494345296,12271.272762753197,17880.38162751557,6184.764383650874,7997.8651677473235,15673.61151679771
2021-12-02 04:00:00,16068.995879040895,15674.606565705672,16247.864897271342,18831.862122177958,12765.179214303273,12414.290713369377,17674.39196643501,6113.513246746122,7905.7263325931,15856.282690458724
2021-12-02 05:00:00,16068.995879040895,15674.606565705672,16247.864897271342,18848.27388108312,12765.179214303273,12403.481217101875,17689.795002941257,6118.841105712918,7912.616085380103,15842.476148263413
2021-12-02 06:00:00,16068.995879040895,15674.606565705672,16247.864897271342,18848.27388108312,12765.179214303273,12346.939236625713,17770.80423320592,6146.861928339927,7948.85138026904,15770.257312164875
2021-12-02 07:00:00,16068.995879040895,15674.606565705672,16247.864897271342,18848.27388108312,12765.179214303273,12386.019723131294,17714.73362371608,6127.4672914822495,7948.85138026904,15820.17327240945
2021-12-02 08:00:00,16068.995879040895,15674.606565705672,16247.864897271342,18848.27388108312,12765.179214303273,12411.79621423072,17677.944132034216,6114.741928982352,7948.85138026904,15853.096565336726
2021-12-02 09:00:00,16264.919859076092,15674.606565705672,16247.864897271342,18848.27388108312,12765.179214303273,12563.129161975743,17464.999143482353,6041.084967497492,7948.85138026904,16046.388156071047
2021-12-02 10:00:00,16164.804858288871,15674.606565705672,16147.854874407734,18848.27388108312,12765.179214303273,12485.799688677458,17573.16675938165,6078.499785157139,7948.85138026904,15947.618277289219
2021-12-02 11:00:00,16084.066954428214,15674.606565705672,16067.201630162896,18848.27388108312,12765.179214303273,12423.437210211105,17661.379563541585,6109.012299974539,7909.1494720697765,15867.965149239362
2021-12-02 12:00:00,16160.498836749635,15674.606565705672,16143.553368048008,18848.27388108312,12765.179214303273,12482.47368982592,17661.379563541585,6080.119422723127,7946.73394516508,15943.370110459893
2021-12-02 13:00:00,16312.286096007674,15528.752970657528,16295.181467228314,18848.27388108312,12646.398097084453,12599.71514934267,17661.379563541585,6023.543375827861,8021.3735325797,16093.11799119363
2021-12-02 14:00:00,16108.826578278808,15724.88597730377,16091.935291731303,18848.27388108312,12806.126060219238,12442.561703607447,17661.379563541585,6099.6226125313815,7921.324723917547,15892.392108507978
2021-12-02 15:00:00,16144.3512559775,15724.88597730377,16127.422719199036,18848.27388108312,12777.946947064125,12470.001194132647,17661.379563541585,6086.200758412988,7938.793563525225,15927.439484849918
2021-12-02 16:00:00,17070.145886913066,14872.05114470736,17052.24658653992,18848.27388108312,12084.93853598541,13185.090947213535,17661.379563541585,5756.11734716022,8394.04211087681,16840.795353154976
2021-12-02 17:00:00,16428.548677567025,15452.861214967865,16411.322138940894,18139.844087734728,12556.901275481334,12689.517118334223,17661.379563541585,5756.11734716022,8078.544280386643,16207.818495585429
2021-12-02 18:00:00,16684.756959151513,15215.569714279929,16667.261767344527,18422.74054883694,12364.079641597566,12887.41405000079,17661.379563541585,5756.11734716022,8204.531669072312,16460.58442193031
2021-12-02 19:00:00,16719.205131465398,15215.569714279929,16701.673818222327,18460.777047808668,12338.60474954096,12914.022040813103,17661.379563541585,5756.11734716022,8221.471149904,16494.569756564917
2021-12-02 20:00:00,16987.254972282786,15215.569714279929,16969.44258911521,18756.748555432412,12143.908134671778,13121.06546932141,17382.69239552373,5756.11734716022,8353.281485125564,16759.018141690452
2021-12-02 21:00:00,17019.550133827048,15215.569714279929,17001.703886813146,18792.407773218405,12120.864665725532,13146.01046070795,17349.708159479094,5756.11734716022,8369.16224840527,16790.879392910396
2021-12-02 22:00:00,16928.047176118303,15215.569714279929,16910.296876668992,18691.37332282476,12186.382853107832,13075.332985112747,17443.490365746547,5756.11734716022,8324.1667524461,16700.605847787225
2021-12-02 23:00:00,17240.233737712846,15496.174815528964,17222.15608774905,19036.079094756016,11965.711543248251,13316.46790184932,17443.490365746547,5756.11734716022,8477.680797483259,17008.597942913337
2021-12-03 00:00:00,17089.522983839615,15360.710283891496,17071.603365158673,18869.669411754716,12071.235928511544,13200.057942045454,17291.002782155883,5756.11734716022,8403.570568844629,16859.912103886934
2021-12-03 01:00:00,16884.986960725942,15176.8655623835,16867.28181307173,18643.82769911009,12217.460654454622,13042.07299659735,17084.055347282836,5756.11734716022,8302.992401406487,16658.124179493952
2021-12-03 02:00:00,17134.736210001585,15401.349643382735,17116.769181935782,18919.592316655104,12039.383700767781,13234.980929986612,17336.749057233083,5841.25724034104,8425.803637436216,16904.517855594855
2021-12-03 03:00:00,17139.042231540825,15405.22005857238,17121.07068829551,18924.346879026576,12036.358919987484,13238.306928838154,17341.105845335675,5842.725169533813,8427.921072540179,16908.76602242418
2021-12-03 04:00:00,16998.020026130875,15405.22005857238,16980.19635501452,18768.634961361073,12136.217249216004,13129.380466450253,17198.42103497584,5794.6504884705055,8358.575072885464,16769.638558763763
2021-12-03 05:00:00,17056.151316910546,15352.715521639608,17038.2666908708,18832.82155337586,12094.854226528701,13174.281450946028,17257.237674360804,5814.467532572937,8387.160446788932,16826.988810959658
2021-12-03 06:00:00,16993.714004591642,15409.123573093751,16975.894848654796,18832.82155337586,12094.854226528701,13126.054467598717,17194.064246873255,5793.182559277732,8356.457637781503,16765.39039193444
2021-12-03 07:00:00,17008.78507997896,15395.46991929481,16990.950120913833,18832.82155337586,12094.854226528701,13137.6954635791,17209.313005232314,5798.320311452438,8363.868660645365,16780.258975837078
2021-12-03 08:00:00,17154.11330692815,15265.040773445748,17136.125960554553,18832.82155337586,12198.196335426252,13249.947924818542,17356.354603694745,5847.862921708516,8435.332095404045,16923.634606326825
2021-12-03 09:00:00,16949.577283814477,15449.248950451445,16931.804408467615,18832.82155337586,12052.751885866728,13091.962979370439,17149.407168821697,5778.136285051812,8334.753927965905,16721.846681933846
2021-12-03 10:00:00,16794.56050840201,15591.8482613203,16776.950179517513,18832.82155337586,11942.520303042671,12972.227020715038,17149.407168821697,5725.290834111991,8334.753927965905,16568.912676078122
2021-12-03 11:00:00,16773.03040070584,15611.862186307551,16776.950179517513,18832.82155337586,11927.210360983774,12972.227020715038,17171.420399254686,5717.951188148128,8334.753927965905,16547.671841931493
2021-12-03 12:00:00,16773.03040070584,15722.863727287056,16776.950179517513,18832.82155337586,11843.005679659838,12972.227020715038,17293.510519086507,5677.583135346877,8334.753927965905,16430.847254125027
2021-12-03 13:00:00,16773.03040070584,15982.156683630617,16776.950179517513,19143.402250478175,11843.005679659838,12972.227020715038,17578.7057319834,5585.470578500386,8472.206177369282,16164.27478558483
2021-12-03 14:00:00,16773.03040070584,16279.50908344653,16776.950179517513,19499.57048937745,12063.348042057472,12972.227020715038,17905.762363859412,5483.449499602678,8629.83389235447,15869.027190946681
2021-12-03 15:00:00,16773.03040070584,16729.602800884324,16776.950179517513,20038.69203935886,12396.873895764978,12972.227020715038,17905.762363859412,5335.922615729014,8868.430400244877,15442.086424599433
2021-12-03 16:00:00,16773.03040070584,16669.98524704346,16776.950179517513,19967.282226718606,12352.696439447836,12972.227020715038,17905.762363859412,5355.00569523506,8836.826892787867,15497.312593380664
2021-12-03 17:00:00,16773.03040070584,16599.455761215926,16776.950179517513,19882.80211903084,12300.433086148687,12972.227020715038,17905.762363859412,5377.758597723039,8799.438925860555,15497.312593380664
2021-12-03 18:00:00,16773.03040070584,17010.379351388685,16776.950179517513,20375.00575190755,12604.933317791809,12972.227020715038,17905.762363859412,5247.846864162648,9017.27119017906,15497.312593380664
2021-12-03 19:00:00,16773.03040070584,17010.379351388685,16776.950179517513,20519.936773876885,12694.594439356495,12972.227020715038,17779.29509121957,5210.781652045136,9081.412636070185,15497.312593380664
2021-12-03 20:00:00,16773.03040070584,17010.379351388685,16776.950179517513,20462.292453983988,12658.932961895001,12972.227020715038,17829.3811397898,5225.460943972864,9055.901258484488,15453.777759211463
2021-12-03 21:00:00,16773.03040070584,17010.379351388685,16776.950179517513,20433.591573902653,12641.177252571912,12972.227020715038,17854.424164074924,5232.800589936727,9043.199243955436,15432.101936560206
2021-12-03 22:00:00,16773.03040070584,17010.379351388685,16776.950179517513,20463.729614572123,12659.822056779243,12972.227020715038,17828.12898857555,5225.093961674671,9056.537295937671,15454.863148856017
2021-12-03 23:00:00,16773.03040070584,17010.379351388685,16776.950179517513,20463.729614572123,13146.418674379905,12972.227020715038,17168.245298662685,5031.694290526859,9404.637008209509,16048.890782102837
2021-12-04 00:00:00,16808.506870811623,17010.379351388685,16776.950179517513,20463.729614572123,13118.671502505305,12972.227020715038,17204.557683876108,5042.3367771744615,9384.787337668165,16015.017577395342
2021-12-04 01:00:00,16899.033035909153,17101.992748186552,16867.306388635738,20354.107782265895,13048.396296830964,12972.227020715038,17297.216873731042,5069.493467240758,9334.514117530087,15929.22698084639
2021-12-04 02:00:00,16338.749473548763,16534.980103140264,16308.074715985149,21052.08482361643,13495.848041660898,12972.227020715038,16723.731617601836,4901.4155746682745,9654.610513593938,16475.467319063497
2021-12-04 03:00:00,15608.423519991666,15795.882834379056,15579.119893774674,22037.122415880636,14127.325530560616,12392.381293598619,15976.197342691064,4682.327142646939,10106.3545747755,17246.362686214597
2021-12-04 04:00:00,14382.650311508896,14555.38792098084,14355.647981119902,23915.25430843081,15331.33847447673,11419.172887282622,14721.541826006649,4314.610879857361,10967.676960071498,18716.198138420692
2021-12-04 05:00:00,14569.819274480813,14744.804808954814,14542.465548621076,24226.476040946745,15134.386771152223,11567.776566091348,14721.541826006649,4370.759171480918,10826.78236940056,18475.763351252066
2021-12-04 06:00:00,14557.586008927094,14732.424620198348,14530.25525009159,24206.134751239828,15147.104743228818,11558.063907345682,14721.541826006649,4367.089348498987,10835.88050584543,18491.289202807737
2021-12-04 07:00:00,14588.169172811395,14763.37509208952,14560.780996415311,24256.987975507138,15147.104743228818,11582.345554209853,14721.541826006649,4376.263905953817,10813.163775225212,18491.289202807737
2021-12-04 08:00:00,14802.2513200015,14980.028395327732,14774.461220681365,24612.960545378315,15147.104743228818,11752.317082259056,14721.541826006649,4440.485808137626,10656.775042938894,18491.289202807737
2021-12-04 09:00:00,14529.449498153539,14703.950186058471,14502.171563473768,24159.349784913902,15147.104743228818,11535.724792230645,14721.541826006649,4358.648755640545,10656.775042938894,18491.289202807737
2021-12-04 10:00:00,14119.635102103908,14289.21386271675,14093.126562735892,23477.916579731937,15147.104743228818,11210.350724250742,14721.541826006649,4235.709685745824,10656.775042938894,18491.289202807737
2021-12-04 11:00:00,14523.332865376678,14697.760091680235,14496.066414209023,24149.17914006044,15147.104743228818,11530.86846285781,14721.541826006649,4356.8138441495785,10656.775042938894,18491.289202807737
2021-12-04 12:00:00,14610.189050808092,14785.659431851167,14582.759533768392,24293.602296979603,15147.104743228818,11599.828339952059,14721.541826006649,4382.869587321295,10656.775042938894,18491.289202807737
2021-12-04 13:00:00,14946.6038535354,15126.11462265407,14918.542743329333,24852.98776392002,15147.104743228818,11866.926455457946,14721.541826006649,4483.789719324423,10656.775042938894,18491.289202807737
2021-12-04 14:00:00,15187.599184943685,15370.004341156511,15159.08562436026,25253.711171146424,15147.104743228818,12058.265832747617,14487.941846971346,4556.085232068482,10656.775042938894,18197.871242843732
2021-12-04 15:00:00,14988.196956418047,15168.207264426064,14960.057758329594,24922.148148923563,15147.104743228818,11899.94949519322,14680.68870634584,4496.267117462991,10656.775042938894,18439.974818797335
2021-12-04 16:00:00,15138.666122728808,15320.483586130636,15110.244430242306,24922.148148923563,15147.104743228818,12019.415197764942,14534.771557991859,4541.405940140754,10656.775042938894,18256.6926448408
2021-12-04 17:00:00,15280.57200315196,15464.093775705676,15251.883893184375,24922.148148923563,15147.104743228818,12132.082039214698,14399.79169243049,4583.975886731164,10656.775042938894,18087.148465287402
2021-12-04 18:00:00,15443.274435016436,15628.750286166714,15414.28086362657,24922.148148923563,15147.104743228818,12261.26040053209,14248.082860436414,4632.784532390857,10656.775042938894,17896.591530410726
2021-12-04 19:00:00,15475.08092545611,15628.750286166714,15446.027639803242,24922.148148923563,15147.104743228818,12286.513313270827,14218.798263252907,4642.326072143881,10656.775042938894,17859.808022126876
2021-12-04 20:00:00,15377.214801026352,15628.750286166714,15348.345251567336,24922.148148923563,15051.312776473225,12208.812043305481,14309.29180828554,4612.967488288426,10656.775042938894,17973.47426252227
2021-12-04 21:00:00,15448.167741237929,15628.750286166714,15419.164983038369,24922.148148923563,15120.761952371031,12265.14546403036,14243.569688798641,4634.252461583631,10656.775042938894,17890.92267024905
