Date,ATM,AXS,TFUEL,ASR,OG,WING,KNC,PSG,KAVA,TRU
2022-03-16 10:00:00,13200.88049602939,3135.280366642314,8010.027851713075,7208.064254562585,6799.744632655432,8315.006406795552,3607.3018736688095,4642.083586791991,4716.706366775251,3723.392126390851
2022-03-16 11:00:00,13200.88049602939,3140.490637297308,8010.027851713075,7220.04275768608,6811.044582190381,8315.006406795552,3607.3018736688095,4642.083586791991,4724.544682299598,3723.392126390851
2022-03-16 12:00:00,13200.88049602939,3132.0327176194814,8010.027851713075,7200.59785280729,6792.701184724361,8315.006406795552,3607.3018736688095,4642.083586791991,4711.8206133396025,3723.392126390851
2022-03-16 13:00:00,13200.88049602939,3116.537193970158,8010.027851713075,7164.973373634464,6759.094747199441,8315.006406795552,3625.23749516623,4642.083586791991,4688.509194102301,3723.392126390851
2022-03-16 14:00:00,13200.88049602939,3121.685304139839,8010.027851713075,7176.808968717901,6770.259884093432,8315.006406795552,3619.2589546670893,4642.083586791991,4696.253995579241,3717.2517147208596
2022-03-16 15:00:00,13200.88049602939,3122.3300140332994,8010.027851713075,7178.291168009249,6771.658120335499,8315.006406795552,3618.511637104698,4642.083586791991,4697.22389520658,3716.4841632621115
2022-03-16 16:00:00,13200.88049602939,3133.3309695231574,8010.027851713075,7203.5825565804735,6771.658120335499,8315.006406795552,3605.8072385440246,4642.083586791991,4713.773699604199,3703.4357884633805
2022-03-16 17:00:00,13200.88049602939,3130.7355410953064,8010.027851713075,7197.615621350338,6771.658120335499,8315.006406795552,3608.7965087935945,4642.083586791991,4709.869144872699,3706.505994298376
2022-03-16 18:00:00,13200.88049602939,3092.9463846049994,8010.027851713075,7110.737691387231,6771.658120335499,8315.006406795552,3652.8882449747543,4642.083586791991,4653.019251348253,3751.7915303645595
2022-03-16 19:00:00,13200.88049602939,3069.0868712848637,8010.027851713075,7110.737691387231,6771.658120335499,8315.006406795552,3681.2863123456705,4642.083586791991,4617.125071171389,3780.9584857970167
2022-03-16 20:00:00,13190.161145240898,3071.58104996937,8010.027851713075,7110.737691387231,6766.159412970226,8315.006406795552,3678.2970420961005,4642.083586791991,4620.877306093104,3777.888279962022
2022-03-16 21:00:00,13238.398223789118,3060.3890542407366,8010.027851713075,7110.737691387231,6790.903596113961,8345.414800806588,3691.7487582191666,4642.083586791991,4604.040101334062,3791.704206219502
2022-03-16 22:00:00,13337.552218582683,3037.6375181734447,8010.027851713075,7110.737691387231,6841.766639242751,8407.920944051497,3719.399508027692,4642.083586791991,4604.040101334062,3820.1036101932114
2022-03-16 23:00:00,13184.801469846656,3072.829660152283,8010.027851713075,7110.737691387231,6763.41005928759,8311.627696349882,3676.8024069713165,4588.9192780825,4604.040101334062,3776.353177044525
2022-03-17 00:00:00,13208.92000912076,3067.2188938829863,8010.027851713075,7110.737691387231,6775.782150859456,8326.831893355398,3683.528265032848,4597.313642615575,4604.040101334062,3783.261140173264
2022-03-17 01:00:00,13117.805527418568,3088.523376496269,8010.027851713075,7110.737691387231,6729.043138254623,8269.393815778998,3658.1194679115015,4565.601598823949,4604.040101334062,3757.164390575802
2022-03-17 02:00:00,13093.686988144458,3094.2124289703725,8010.027851713075,7110.737691387231,6716.671046682755,8254.189618773478,3651.393609849969,4557.207234290871,4612.520731893211,3750.256427447062
2022-03-17 03:00:00,13139.244228995554,3083.4839746990083,8010.027851713075,7110.737691387231,6740.040552985172,8282.908657561678,3664.0980084106423,4573.063256186685,4596.527900475266,3750.256427447062
2022-03-17 04:00:00,13058.849098081855,3102.4670486249206,8010.027851713075,7110.737691387231,6698.800247745614,8232.228000876621,3641.6784815388664,4545.082041076425,4624.825835425862,3773.3444005279994
2022-03-17 05:00:00,13074.928124264601,3098.651758136756,8010.027851713075,7110.737691387231,6707.048308793527,8242.364132213634,3646.1623869132222,4545.082041076425,4619.1384086965,3768.704091775556
2022-03-17 06:00:00,13099.046663538706,3092.9463846049994,8010.027851713075,7110.737691387231,6719.420400365393,8257.56832921915,3652.8882449747543,4545.082041076425,4610.633448451356,3761.7649884969196
2022-03-17 07:00:00,13099.046663538706,3080.342691106202,8010.027851713075,7110.737691387231,6719.420400365393,8291.355433675855,3667.834596222605,4545.082041076425,4610.633448451356,3746.4358728143734
2022-03-17 08:00:00,13099.046663538706,3080.342691106202,8010.027851713075,7110.737691387231,6719.420400365393,8291.355433675855,3667.834596222605,4545.082041076425,4610.633448451356,3746.4358728143734
2022-03-17 09:00:00,13099.046663538706,3069.7100361318244,8010.027851713075,7110.737691387231,6719.420400365393,8320.074472464059,3680.5389947832787,4545.082041076425,4610.633448451356,3733.50401294882
2022-03-17 10:00:00,13099.046663538706,3059.1505317582437,8010.027851713075,7110.737691387231,6719.420400365393,8348.793511252257,3693.243393343951,4545.082041076425,4610.633448451356,3720.6611217670875
2022-03-17 11:00:00,13099.046663538706,3042.528059559114,8010.027851713075,7110.737691387231,6719.420400365393,8394.406102268815,3713.42096752855,4545.082041076425,4610.633448451356,3700.444206836977
2022-03-17 12:00:00,13099.046663538706,3030.9386383218193,8010.027851713075,7137.927068754178,6745.113495073975,8426.503851502686,3727.6200012140093,4545.082041076425,4610.633448451356,3700.444206836977
2022-03-17 13:00:00,13099.046663538706,3030.9386383218193,8010.027851713075,7102.151572218721,6711.306791510051,8384.2699709318,3708.937062154195,4545.082041076425,4610.633448451356,3700.444206836977
2022-03-17 14:00:00,13099.046663538706,3030.9386383218193,8010.027851713075,7122.185850278579,6730.238545505849,8407.920944051497,3719.399508027692,4545.082041076425,4610.633448451356,3700.444206836977
2022-03-17 15:00:00,13099.046663538706,3030.9386383218193,8010.027851713075,7137.927068754178,6745.113495073975,8426.503851502686,3727.6200012140093,4545.082041076425,4610.633448451356,3700.444206836977
2022-03-17 16:00:00,13038.64608750394,3030.9386383218193,8010.027851713075,7105.013611941557,6714.011327795163,8387.64868137747,3710.4316972789798,4524.124365265527,4610.633448451356,3700.444206836977
2022-03-17 17:00:00,13046.52442350848,3030.9386383218193,8010.027851713075,7109.306671525815,6718.0681322228365,8387.64868137747,3712.6736499661583,4526.857975153906,4610.633448451356,3700.444206836977
2022-03-17 18:00:00,13143.690567564396,3030.9386383218193,8010.027851713075,7162.254406398287,6768.102053497441,8387.64868137747,3740.3243997746813,4560.5724971105665,4610.633448451356,3673.0882756375845
2022-03-17 19:00:00,13059.654983516039,3030.9386383218193,8010.027851713075,7116.461770832906,6724.829472935622,8334.021357140895,3716.410237778122,4531.413991634537,4610.633448451356,3696.7236717406195
2022-03-17 20:00:00,13180.45613558556,3030.9386383218193,8010.027851713075,7182.288684458145,6787.033807493241,8411.110635730976,3716.410237778122,4573.329343256332,4610.633448451356,3662.842562176948
2022-03-17 21:00:00,13293.378951650546,3030.9386383218193,8010.027851713075,7243.822538499127,6845.181337623188,8483.172352673879,3716.410237778122,4612.511084989749,4650.134791006329,3631.7279374883656
2022-03-17 22:00:00,13395.797319709489,3054.2903978821814,8010.027851713075,7299.632313094439,6897.919795182908,8548.53065408721,3716.410237778122,4648.048013538662,4685.9615900678145,3603.9613447492857
2022-03-17 23:00:00,13054.402759513008,2976.4511993476412,8010.027851713075,7113.599731110066,6722.124936650505,8330.669649376103,3716.410237778122,4529.5915850422825,4808.507356856957,3698.2109876415434
2022-03-18 00:00:00,13193.586695593112,3008.185641827108,8010.027851713075,7189.443783765234,6793.795148206023,8419.48990514294,3677.2044769098407,4577.885359736961,4808.507356856957,3659.197217270324
2022-03-18 01:00:00,13125.30778355382,2992.617802120201,8010.027851713075,7152.237267368361,6758.6361764995445,8375.917704200721,3696.3335918357416,4554.194074037686,4808.507356856957,3678.232656976011
2022-03-18 02:00:00,13101.672775540215,2987.228934529347,8010.027851713075,7139.358088615596,6746.465763216532,8360.83501925918,3703.00166205553,4545.993244372552,4808.507356856957,3684.8680736753076
2022-03-18 03:00:00,13141.064455562886,2996.210380514102,8010.027851713075,7160.82338653687,6766.749785354885,8385.972827495078,3691.9015371692726,4559.661293814442,4808.507356856957,3673.822306068367
2022-03-18 04:00:00,13217.221703606714,3013.57450941796,8010.027851713075,7202.322962517997,6805.965561489035,8434.572590084477,3670.6289076087905,4586.086189402094,4808.507356856957,3652.6538485130363
2022-03-18 05:00:00,13214.595591605206,3012.9757463523106,8010.027851713075,7200.891942656582,6804.6132933464805,8432.896736202085,3671.3583648638787,4585.17498610597,4808.507356856957,3653.3797336180655
2022-03-18 06:00:00,13214.595591605206,2999.802958908003,8010.027851713075,7169.409505705378,6774.863394210226,8396.027950789436,3687.480098202603,4565.128513591197,4808.507356856957,3669.422518875471
2022-03-18 07:00:00,13214.595591605206,2989.025223726298,8010.027851713075,7143.65114819985,6750.522567644201,8365.86258090636,3700.776300479776,4548.726854260929,4808.507356856957,3682.6536096887235
2022-03-18 08:00:00,13214.595591605206,2986.6301714636975,8010.027851713075,7137.927068754178,6745.113495073975,8372.571372069877,3703.7440441048593,4545.082041076425,4808.507356856957,3682.6536096887235
2022-03-18 09:00:00,13214.595591605206,2970.46356869114,8010.027851713075,7099.289532495887,6708.602255224939,8418.13868250041,3723.9014900211723,4520.479552081025,4808.507356856957,3682.6536096887235
2022-03-18 10:00:00,13214.595591605206,2966.272227231587,8010.027851713075,7089.272393465958,6699.136378227038,8430.033509060264,3729.1633613231816,4520.479552081025,4808.507356856957,3682.6536096887235
2022-03-18 11:00:00,13214.595591605206,2969.8648056254888,8010.027851713075,7097.858512634467,6707.24998708238,8419.835887879948,3724.652276611903,4520.479552081025,4808.507356856957,3682.6536096887235
2022-03-18 12:00:00,13214.595591605206,2981.2413038728446,8010.027851713075,7125.047890001413,6732.943081790962,8387.705564146325,3710.438901786511,4520.479552081025,4808.507356856957,3682.6536096887235
2022-03-18 13:00:00,13214.595591605206,2989.025223726298,8010.027851713075,7143.65114819985,6750.522567644201,8365.86258090636,3700.776300479776,4520.479552081025,4808.507356856957,3682.6536096887235
2022-03-18 14:00:00,13214.595591605206,3012.9757463523106,8010.027851713075,7200.891942656582,6804.6132933464805,8299.361288530314,3700.776300479776,4520.479552081025,4808.507356856957,3682.6536096887235
2022-03-18 15:00:00,13214.595591605206,3057.284213210433,8010.027851713075,7306.787412401532,6904.681135895693,8179.080690145817,3700.776300479776,4520.479552081025,4808.507356856957,3736.8102804194405
2022-03-18 16:00:00,13349.174316784107,3088.4198926242484,8010.027851713075,7381.20044519528,6974.999079308654,8179.080690145817,3738.465365819562,4566.5165549615995,4808.507356856957,3774.8663193112952
2022-03-18 17:00:00,13300.00132104566,3077.043394376892,8010.027851713075,7354.011067828331,6949.30598460007,8179.080690145817,3724.6943611761776,4549.695342370619,4808.507356856957,3760.9612281777318
2022-03-18 18:00:00,13320.705740303956,3081.8334989020955,7997.577837566247,7365.4592267196795,6960.124129740528,8179.080690145817,3730.4926789207616,4556.777958198401,4815.9928713256995,3766.816003391865
2022-03-18 19:00:00,13279.296901787371,3072.253289851691,8022.516688745562,7342.562908936988,6938.487839459617,8179.080690145817,3718.8960434315964,4542.61272654284,4801.021842388218,3755.106452963602
2022-03-18 20:00:00,13362.11457882054,3091.4137079525003,7972.793556063039,7388.355544502371,6981.760420021438,8179.080690145817,3695.8465231159253,4570.943189853962,4830.963900263178,3778.5255538201277
2022-03-18 21:00:00,13323.293792711238,3082.432261967745,7972.793556063039,7366.890246581096,6961.476397883082,8179.080690145817,3706.615306691439,4557.663285176872,4816.928560634289,3767.5478502936303
2022-03-18 22:00:00,13400.935364929837,3100.3951539372542,7972.793556063039,7409.820842423644,7002.044442159792,8179.080690145817,3685.140131102264,4584.223094531051,4844.999239892066,3789.5032573466237
2022-03-18 23:00:00,13387.995102893407,3097.4013386090032,7972.793556063039,7402.665743116553,6995.2831014470075,8171.182775226789,3685.140131102264,4579.796459638688,4844.999239892066,3785.8440228377917
2022-03-19 00:00:00,13356.938474005969,3090.2161818212,7972.793556063039,7385.493504779535,6979.055883736325,8152.227779421121,3685.140131102264,4569.172535897017,4844.999239892066,3777.0618600165944
2022-03-19 01:00:00,13400.935364929837,3100.3951539372542,7972.793556063039,7409.820842423644,7002.044442159792,8179.080690145817,3685.140131102264,4584.223094531051,4844.999239892066,3789.5032573466237
2022-03-19 02:00:00,13362.11457882054,3091.4137079525003,7949.697398600518,7388.355544502371,6981.760420021438,8155.386945388733,3685.140131102264,4570.943189853962,4859.075356219468,3778.5255538201277
2022-03-19 03:00:00,13364.702631227825,3092.0124710181503,7951.2371424313515,7389.786564363789,6983.112688163995,8156.966528372537,3685.140131102264,4571.828516832435,4858.134404368923,3779.257400721893
2022-03-19 04:00:00,13333.646002340385,3084.8273142303465,7932.760216461333,7372.614326026769,6966.885470453311,8138.011532566868,3685.140131102264,4561.204593090763,4869.449934813882,3770.4752379006964
2022-03-19 05:00:00,13356.938474005969,3090.2161818212,7946.617910938848,7385.493504779535,6966.885470453311,8152.227779421121,3685.140131102264,4569.172535897017,4860.958353838619,3777.0618600165944
2022-03-19 06:00:00,13302.589373452947,3077.642157442543,7914.283290491314,7355.44208768975,6966.885470453311,8119.0565367612,3670.1453737387396,4550.580669349093,4880.818300420451,3761.6930750794986
2022-03-19 07:00:00,13351.762369191389,3089.018655689898,7943.538423277176,7382.631465056696,6966.885470453311,8149.068613453506,3683.7120589724036,4567.401881940071,4862.842811428789,3775.5981662130607
2022-03-19 08:00:00,13375.054840856972,3094.4075232807513,7957.396117754692,7395.510643809462,6966.885470453311,8163.28486030776,3690.138383556772,4575.369824746324,4854.374238421268,3782.1847883289593
2022-03-19 09:00:00,13377.642893264261,3095.0062863464022,7958.935861585527,7396.941663670881,6966.885470453311,8164.864443291567,3690.852419621702,4576.2551517247975,4853.435106241268,3782.9166352307266
2022-03-19 10:00:00,13426.815889002704,3095.0062863464022,7988.190994371389,7396.941663670881,6941.3706624466395,8194.876519983874,3704.419104855366,4593.076364315777,4835.660382452026,3796.821726364288
2022-03-19 11:00:00,13496.693303999444,3095.0062863464022,8029.764077803932,7396.941663670881,6905.432597655449,8152.4485878574,3704.419104855366,4616.980192734537,4810.624365131565,3816.5815927119825
2022-03-19 12:00:00,13421.639784188128,3112.31349465802,7985.111506709719,7396.941663670881,6944.0476276076315,8198.036904295477,3704.419104855366,4591.305710358831,4837.525272688222,3795.358032560755
2022-03-19 13:00:00,13504.457461221302,3093.2268653308715,8034.383309296436,7396.941663670881,6901.462437097195,8147.761476749011,3704.419104855366,4619.636173669955,4807.858578796688,3818.777133417282
2022-03-19 14:00:00,13548.454352145172,3083.182002539921,8060.558954420629,7396.941663670881,6879.050811226966,8121.302652469215,3704.419104855366,4634.686732303989,4792.245666506421,3831.2185307473114
2022-03-19 15:00:00,13589.863190661754,3073.787427784516,8085.194855713985,7419.549317275222,6879.050811226966,8096.556729323243,3715.7411116705875,4648.851963959549,4777.6435086957,3842.9280811755734
2022-03-19 16:00:00,13595.039295476328,3072.6171298870154,8088.274343375655,7422.375273975765,6879.050811226966,8093.474088268865,3717.15636252249,4650.622617916494,4775.8244934629965,3844.3917749791062
2022-03-19 17:00:00,13615.74371473462,3067.944836209179,8100.5922940223345,7433.679100777936,6889.527187866946,8081.166961732815,3722.817365930101,4657.705233744275,4775.8244934629965,3850.246550193238
2022-03-19 18:00:00,13613.155662327334,3068.5280956837437,8099.0525501915,7432.266122427664,6888.217640786948,8082.703305261663,3722.1097405041496,4656.819906765802,4775.8244934629965,3849.5147032914715
2022-03-19 19:00:00,13605.391505105477,3070.279205496764,8099.0525501915,7428.0271873768515,6884.288999546958,8087.315842814597,3719.9868642262963,4654.163925830385,4775.8244934629965,3847.3191625861728
2022-03-19 20:00:00,13584.687085847188,3074.958617507427,8099.0525501915,7416.7233605746815,6873.8126229069785,8099.641719503969,3714.325860818686,4647.081310002606,4775.8244934629965,3841.464387372042
2022-03-19 21:00:00,13483.753041963007,3097.976541899518,8099.0525501915,7361.617204914094,6822.740286787073,8160.272434870699,3686.728469206582,4612.553557842173,4775.8244934629965,3812.9223582031495
2022-03-19 22:00:00,13602.80345269819,3070.863352986394,8099.0525501915,7426.614209026581,6882.97945246696,8088.854525433094,3686.728469206582,4653.278598851914,4775.8244934629965,3846.5873156844063
2022-03-19 23:00:00,13382.818998078834,3070.863352986394,8099.0525501915,7306.5110492535105,6771.667950667172,8221.817711405209,3627.1067188484094,4578.025805681744,4698.589888831271,3784.3803290342594
2022-03-20 00:00:00,13382.818998078834,3070.863352986394,8099.0525501915,7306.5110492535105,6733.691085347242,8268.18735621866,3606.765180490914,4578.025805681744,4672.239259015739,3763.156768883032
2022-03-20 01:00:00,13382.818998078834,3070.863352986394,8099.0525501915,7306.5110492535105,6733.691085347242,8242.539624985719,3606.765180490914,4578.025805681744,4672.239259015739,3763.156768883032
2022-03-20 02:00:00,13382.818998078834,3070.863352986394,8099.0525501915,7306.5110492535105,6733.691085347242,8215.462683222484,3606.765180490914,4578.025805681744,4672.239259015739,3763.156768883032
2022-03-20 03:00:00,13382.818998078834,3070.863352986394,8099.0525501915,7306.5110492535105,6733.691085347242,8186.986209450481,3606.765180490914,4578.025805681744,4672.239259015739,3763.156768883032
2022-03-20 04:00:00,13382.818998078834,3070.863352986394,8099.0525501915,7306.5110492535105,6733.691085347242,7918.6104275798725,3606.765180490914,4578.025805681744,4672.239259015739,3763.156768883032
2022-03-20 05:00:00,13193.38069600135,3027.3942498336714,7984.407738529259,7203.0849289809685,6638.373424239698,8032.3104828407995,3555.7102068054387,4513.222311319326,4606.10214154783,3709.888019686698
2022-03-20 06:00:00,13103.646763438333,3006.803622024487,7930.102301426095,7154.093608851872,6593.222953188759,8087.315842814597,3531.5262719017937,4482.525919252919,4574.774033273558,3684.6554542779095
2022-03-20 07:00:00,13111.124591151916,3008.5195076752516,7934.627754518024,7158.176218862629,6596.985492443002,8082.703305261663,3533.5415998104304,4485.0839519251185,4577.384708963081,3684.6554542779095
2022-03-20 08:00:00,12946.612381453053,2970.770023358414,7835.067786495554,7068.358798625949,6514.209628849611,8185.409970288091,3489.204385820414,4428.807233136705,4577.384708963081,3684.6554542779095
2022-03-20 09:00:00,12946.612381453053,2985.069070448126,7872.779895594976,7068.358798625949,6514.209628849611,8146.20030382762,3505.998785059057,4428.807233136705,4555.458167916121,3684.6554542779095
2022-03-20 10:00:00,12946.612381453053,2961.618633220999,7810.932036671926,7124.326877178221,6565.789890491719,8210.702855480175,3478.4559703076825,4428.807233136705,4591.528810033649,3684.6554542779095
2022-03-20 11:00:00,12946.612381453053,2958.186861919469,7801.881130488065,7132.591757546178,6573.40681611874,8220.228032806717,3478.4559703076825,4433.945060553337,4596.855409581253,3684.6554542779095
2022-03-20 12:00:00,12946.612381453053,2981.637299146595,7863.7289894111145,7076.494258589839,6521.707280446216,8155.576325662064,3478.4559703076825,4399.072291038146,4560.701357827401,3684.6554542779095
2022-03-20 13:00:00,12946.612381453053,2925.585034554927,7715.897521741387,7212.07518475637,6646.658856884873,8311.831746955297,3478.4559703076825,4399.072291038146,4648.0813642921285,3684.6554542779095
2022-03-20 14:00:00,13108.060635616064,2925.585034554927,7715.897521741387,7302.01198931687,6729.544745242701,8415.482855438706,3478.4559703076825,4399.072291038146,4706.044374179382,3684.6554542779095
2022-03-20 15:00:00,13074.417044646076,2918.076129234253,7696.0936386648555,7283.270398821092,6712.272468502691,8393.883393025932,3469.5280477777724,4387.781483578425,4693.965681807353,3675.1982931909183
2022-03-20 16:00:00,13170.628944139291,2939.5496409251173,7752.727581511036,7336.866461819576,6761.666677200899,8455.652224677078,3495.059578757839,4420.070249467923,4728.507593149212,3702.24330847494
2022-03-20 17:00:00,13087.336429077546,2920.959603670256,7703.698474276185,7290.46730632981,6718.905148807536,8402.177744204813,3472.956435176762,4392.117236032554,4698.603987817043,3678.829912057708
2022-03-20 18:00:00,13015.314923571608,2920.959603670256,7661.303907200762,7250.3468101471735,6681.930041856547,8355.93934466909,3453.844253536637,4367.946779544951,4672.74689039981,3658.5847788938668
2022-03-20 19:00:00,13020.433018311514,2920.959603670256,7664.316610270839,7253.197909954547,6684.557619537185,8359.225203632785,3455.2024305926884,4369.664414928179,4674.5843842615495,3660.0234673637433
2022-03-20 20:00:00,12936.495864647852,2920.959603670256,7614.908044508202,7206.4396503279595,6641.465140255151,8305.336859870353,3432.9282207451474,4341.495060426785,4644.449341346793,3636.4288640382874
2022-03-20 21:00:00,12911.273607161702,2920.959603670256,7600.061275070675,7192.389270818646,6628.516290303398,8289.14396289264,3426.2350481564467,4333.030457072474,4635.394068698428,3636.4288640382874
2022-03-20 22:00:00,12964.354410949953,2920.959603670256,7631.306632701152,7221.9586080714225,6655.767434018426,8323.222275974224,3440.320979247144,4333.030457072474,4654.451092081879,3636.4288640382874
2022-03-20 23:00:00,13071.836228016651,2920.959603670256,7694.574472924889,7281.832722074384,6710.947503546412,8392.226487500266,3468.8431823913174,4333.030457072474,4693.039119296138,3636.4288640382874
2022-03-21 00:00:00,13126.248232137237,2920.959603670256,7726.603425141227,7312.143621413049,6738.8820719457135,8427.159442155866,3468.8431823913174,4333.030457072474,4712.574069049403,3636.4288640382874
2022-03-21 01:00:00,13204.770155759197,2920.959603670256,7772.8243828190425,7355.885258231074,6779.194427311291,8477.571163644336,3468.8431823913174,4333.030457072474,4740.764940848304,3636.4288640382874
2022-03-21 02:00:00,13241.736119002673,2920.959603670256,7794.5839391796635,7376.47761848207,6798.172376118002,8477.571163644336,3468.8431823913174,4333.030457072474,4754.036428385171,3636.4288640382874
2022-03-21 03:00:00,13260.296822413371,2920.959603670256,7805.509467328293,7386.8170945191905,6807.7012520957405,8477.571163644336,3468.8431823913174,4339.103987949427,4760.7000757617625,3636.4288640382874
2022-03-21 04:00:00,13097.690334480294,2885.1408743530965,7709.793172436213,7296.235081097475,6724.220738323997,8477.571163644336,3426.305943999651,4285.895038730111,4702.321237807405,3591.836579708704
2022-03-21 05:00:00,13108.060635616064,2887.4252297563844,7709.793172436213,7302.01198931687,6729.544745242701,8477.571163644336,3429.018775309231,4289.288463147157,4706.044374179382,3594.68047248757
2022-03-21 06:00:00,13061.52314223518,2877.1740159229303,7709.793172436213,7276.087686396219,6705.65287040752,8477.571163644336,3429.018775309231,4274.060220082731,4689.336524330224,3581.918293295307
2022-03-21 07:00:00,13056.372699355752,2876.0394835822667,7709.793172436213,7273.218566646064,6703.008685521713,8477.571163644336,3429.018775309231,4272.374865106357,4687.48741686795,3580.505864946216
2022-03-21 08:00:00,13020.433018311514,2868.12274100064,7709.793172436213,7253.197909954547,6703.008685521713,8477.571163644336,3429.018775309231,4260.614493869335,4674.5843842615495,3570.649969918837
2022-03-21 09:00:00,13020.433018311514,2868.686776937907,7709.793172436213,7253.197909954547,6703.008685521713,8477.571163644336,3429.018775309231,4260.614493869335,4675.503673226006,3571.352162636619
2022-03-21 10:00:00,13020.433018311514,2860.8104061049726,7709.793172436213,7253.197909954547,6703.008685521713,8477.571163644336,3429.018775309231,4260.614493869335,4662.666440155764,3561.5465281441866
2022-03-21 11:00:00,13020.433018311514,2877.1740159229303,7709.793172436213,7253.197909954547,6703.008685521713,8429.355912860716,3429.018775309231,4260.614493869335,4689.336524330224,3581.918293295307
2022-03-21 12:00:00,13020.433018311514,2881.1519377304467,7709.793172436213,7253.197909954547,6703.008685521713,8417.717748878465,3429.018775309231,4260.614493869335,4695.8199048694905,3586.8705800922776
2022-03-21 13:00:00,13020.433018311514,2874.905845630519,7709.793172436213,7253.197909954547,6703.008685521713,8436.006292279148,3429.018775309231,4260.614493869335,4695.8199048694905,3579.094550060545
2022-03-21 14:00:00,13020.433018311514,2874.905845630519,7709.793172436213,7253.197909954547,6714.898137269778,8450.969645970614,3429.018775309231,4260.614493869335,4695.8199048694905,3579.094550060545
2022-03-21 15:00:00,13020.433018311514,2874.905845630519,7709.793172436213,7253.197909954547,6677.908731831348,8404.416990041602,3429.018775309231,4260.614493869335,4695.8199048694905,3579.094550060545
2022-03-21 16:00:00,13020.433018311514,2874.905845630519,7709.793172436213,7194.842118292827,6732.071789794766,8472.583379080515,3401.4305159317437,4260.614493869335,4695.8199048694905,3579.094550060545
2022-03-21 17:00:00,13020.433018311514,2874.905845630519,7709.793172436213,7194.842118292827,6742.640191348604,8485.884137917375,3396.099120138747,4260.614493869335,4695.8199048694905,3579.094550060545
2022-03-21 18:00:00,13020.433018311514,2874.905845630519,7709.793172436213,7194.842118292827,6773.0243458158875,8524.123819573351,3396.099120138747,4260.614493869335,4695.8199048694905,3579.094550060545
2022-03-21 19:00:00,13020.433018311514,2874.905845630519,7709.793172436213,7194.842118292827,6724.14548862939,8462.607809952871,3371.5905054624977,4260.614493869335,4695.8199048694905,3579.094550060545
2022-03-21 20:00:00,13020.433018311514,2874.905845630519,7709.793172436213,7194.842118292827,6741.319141154375,8484.22154306277,3380.2016403487473,4260.614493869335,4695.8199048694905,3579.094550060545
2022-03-21 21:00:00,13020.433018311514,2874.905845630519,7709.793172436213,7194.842118292827,6724.14548862939,8462.607809952871,3371.5905054624977,4260.614493869335,4695.8199048694905,3579.094550060545
2022-03-21 22:00:00,13020.433018311514,2874.905845630519,7709.793172436213,7194.842118292827,6722.8244384351565,8460.94521509826,3370.928110471247,4260.614493869335,4695.8199048694905,3579.094550060545
2022-03-21 23:00:00,13020.433018311514,2874.905845630519,7709.793172436213,7194.842118292827,6704.329735715941,8437.668887133754,3361.654580593747,4260.614493869335,4695.8199048694905,3579.094550060545
2022-03-22 00:00:00,13020.433018311514,2874.905845630519,7709.793172436213,7194.842118292827,6700.366585133252,8432.68110256993,3363.642940952931,4260.614493869335,4695.8199048694905,3579.094550060545
2022-03-22 01:00:00,13020.433018311514,2874.905845630519,7709.793172436213,7194.842118292827,6775.666446204347,8527.449009282567,3326.261843734308,4260.614493869335,4695.8199048694905,3579.094550060545
2022-03-22 02:00:00,13020.433018311514,2874.905845630519,7709.793172436213,7194.842118292827,6811.334801448552,8572.339070356973,3308.843482644155,4260.614493869335,4695.8199048694905,3579.094550060545
2022-03-22 03:00:00,13020.433018311514,2874.905845630519,7709.793172436213,7194.842118292827,6909.092515821551,8695.371089597938,3308.843482644155,4260.614493869335,4695.8199048694905,3579.094550060545
2022-03-22 04:00:00,13090.140881507064,2874.905845630519,7751.069311791512,7233.361349518869,6946.0819212599845,8741.923745526952,3326.5581322644293,4283.424667067871,4720.960049675676,3598.2560505197603
2022-03-22 05:00:00,12948.235588573269,2843.7400728650305,7667.042885246796,7154.947200237283,6870.782060188889,8647.155838814317,3290.4961669660133,4236.989671627995,4669.7818977488,3559.248710299215
2022-03-22 06:00:00,13040.349550653102,2863.970486765435,7721.586355109156,7205.847612928838,6919.6609173753895,8708.671848434798,3313.9048111070906,4267.131686211775,4703.002803385543,3584.5692644774635
2022-03-22 07:00:00,13100.09914767786,2877.0929174035364,7756.965903127985,7238.864096836876,6951.366122036905,8748.574124945384,3329.0887964958984,4286.6832632390915,4681.552391511493,3600.99340772822
2022-03-22 08:00:00,13122.50524656214,2882.013828892823,7770.233233635043,7251.245278302388,6963.25557378497,8763.53747863685,3334.7827910167,4294.015104624334,4673.55884730288,3607.1524614472523
2022-03-22 09:00:00,13122.50524656214,2882.013828892823,7770.233233635043,7251.245278302388,6963.25557378497,8763.53747863685,3334.7827910167,4294.015104624334,4673.55884730288,3607.1524614472523
2022-03-22 10:00:00,13110.057413848648,2879.279989176552,7762.862494464454,7258.130243435604,6956.650322813822,8755.22450436381,3331.619460727365,4289.94185941031,4677.996331966099,3603.730764936678
2022-03-22 11:00:00,13110.057413848648,2855.768967616623,7699.474137597389,7317.885097057607,6899.845164461944,8683.732925615685,3304.414820239087,4289.94185941031,4716.509416835817,3574.304174945741
2022-03-22 12:00:00,13110.057413848648,2860.6898791059098,7712.741468104448,7305.296991959459,6899.845164461944,8698.696279307153,3310.1088147598884,4289.94185941031,4708.396155224289,3580.463228664774
