Date,PAXG,ASR,ATM,OGN,SKL,OG,NEAR,COTI,PSG,AVA
2022-01-11 10:00:00,3092.5898332236047,1706.4063724576902,830.2537675300371,2025.3688690355314,3123.854625640773,819.626650832841,2738.9376386319327,990.7384756449019,302.8026193487168,2386.847893370319
2022-01-11 11:00:00,3079.5483670930735,1699.2104486166897,826.7525834180457,2016.82787881963,3110.6813157309584,816.1702813228324,2727.387525498882,986.5605267505706,301.52569925344636,2376.782544378445
2022-01-11 12:00:00,3079.8993927817887,1699.4041349780964,826.8468217154832,2017.0577691511955,3111.035890142874,816.2633133849916,2727.6984097489108,986.6729809312103,301.5600689900534,2377.053464536245
2022-01-11 13:00:00,3085.526706962959,1702.5091328266346,828.3575615975717,2020.7431550489252,3116.7200941216665,817.7547160359179,2732.68221408327,988.4757407456331,302.1110523295351,2381.396602075651
2022-01-11 14:00:00,3075.342291472187,1696.8896512819074,825.6233970987861,2014.073276663264,3106.4327184410918,815.0555484095757,2723.6624344101065,985.2130732653662,301.1138726667128,2373.536312813166
2022-01-11 15:00:00,2982.3352508691646,1645.570913483757,800.6542126832156,1953.162009797289,3012.4854154772,790.4059655989549,2641.29118639373,955.4174461048021,292.00733832778576,2301.753868032724
2022-01-11 16:00:00,2989.9255696441996,1649.7590435059021,802.6919516332781,1958.1329875803294,3020.152469206975,792.4176218132712,2648.013516512913,957.8490717837234,292.7505239847005,2307.6120443041364
2022-01-11 17:00:00,2968.573651161791,1637.9776396575296,796.959697529107,1944.1493967000035,2998.584691740653,786.7587396535409,2629.103290345769,951.0087960568562,290.65990828935816,2291.1327229594012
2022-01-11 18:00:00,2964.3398105183364,1635.6415223437016,795.8230572583582,1941.3766109449741,2998.584691740653,785.6366481981934,2625.353609295359,949.6524478013722,290.2453631650838,2287.8650624658785
2022-01-11 19:00:00,2948.1677439033965,1626.7182188939264,791.4814148292344,1930.7853582938828,2998.584691740653,781.3505781043679,2611.0308945692514,944.4715833834704,288.6619187397423,2275.3835291190912
2022-01-11 20:00:00,2923.2886912122285,1626.7182188939264,791.4814148292344,1930.7853582938828,2998.584691740653,781.3505781043679,2588.9968785813257,936.5013590511205,288.6619187397423,2256.181980350154
2022-01-11 21:00:00,2926.454822146067,1626.7182188939264,791.4814148292344,1930.7853582938828,2998.584691740653,781.3505781043679,2591.8009475497884,937.515657068072,288.6619187397423,2258.6255869572706
2022-01-11 22:00:00,2906.3092796466203,1626.7182188939264,791.4814148292344,1930.7853582938828,2998.584691740653,786.7666332325689,2573.9591425973103,931.0618545454993,288.6619187397423,2243.077341548508
2022-01-11 23:00:00,2906.3092796466203,1626.7182188939264,791.4814148292344,1930.7853582938828,2992.456574160458,785.1587418663844,2579.2302380607016,932.9685343511001,288.6619187397423,2247.6708390144936
2022-01-12 00:00:00,2906.3092796466203,1626.7182188939264,791.5667221599982,1930.7853582938828,2992.7791066646782,785.2433677277622,2578.9522738147643,932.867988113968,288.6619187397423,2247.4286070025305
2022-01-12 01:00:00,2906.3092796466203,1601.9992546882963,779.5383885222617,1930.7853582938828,2947.3020235695476,773.3111212734445,2618.7456936667973,947.2622085477683,288.6619187397423,2247.4286070025305
2022-01-12 02:00:00,2906.3092796466203,1595.512717981854,776.3820172839901,1930.7853582938828,2947.3020235695476,770.1799644024532,2629.3921710501263,951.1132910349972,288.6619187397423,2247.4286070025305
2022-01-12 03:00:00,2906.3092796466203,1643.3728401672238,799.6709185825871,1930.7853582938828,2947.3020235695476,793.2828245586857,2552.8161029152116,923.4139174002034,288.6619187397423,2247.4286070025305
2022-01-12 04:00:00,2906.3092796466203,1638.2887978837966,797.1970059904286,1924.8121584442433,2938.184063394221,790.8286745787198,2560.7381646578056,926.2795143616378,287.7688959486764,2247.4286070025305
2022-01-12 05:00:00,2906.3092796466203,1628.120713316941,792.249180806111,1912.8657587449632,2919.948143043566,785.9203746187873,2576.7307148408745,926.2795143616378,285.98285036654426,2247.4286070025305
2022-01-12 06:00:00,2906.3092796466203,1616.5501343270716,786.6188969756811,1899.2715797768178,2899.1969233342006,780.3350677678301,2595.1738584456343,926.2795143616378,283.9504536696355,2247.4286070025305
2022-01-12 07:00:00,2906.3092796466203,1624.6144772594048,790.5430341908293,1908.7463105727982,2913.659894646789,784.2278573912247,2582.2918041142975,926.2795143616378,285.36697257960225,2247.4286070025305
2022-01-12 08:00:00,2906.3092796466203,1621.2835530047455,788.9221949063116,1904.8328348092411,2907.6860586698504,782.6199660250401,2587.5971181582177,926.2795143616378,284.7818886820073,2247.4286070025305
2022-01-12 09:00:00,2906.3092796466203,1621.6341766104995,789.0928095678399,1905.244779626458,2907.6860586698504,782.7892177477964,2587.0376377002367,926.2795143616378,284.8434764607016,2247.4286070025305
2022-01-12 10:00:00,2906.3092796466203,1635.3084972348904,795.7467813674389,1921.3106274979025,2907.6860586698504,789.3900349352913,2565.405033096826,926.2795143616378,287.2453998297755,2247.4286070025305
2022-01-12 11:00:00,2926.249652062721,1646.5284526190064,801.2064505363406,1934.4928616488314,2907.6860586698504,794.8060900634922,2547.923567794633,926.2795143616378,289.21620874799015,2247.4286070025305
2022-01-12 12:00:00,2987.3170425870285,1680.8895659828618,817.9266873661027,1974.863453736052,2907.6860586698504,811.3927588936078,2547.923567794633,926.2795143616378,295.25181106002236,2247.4286070025305
2022-01-12 13:00:00,2985.4476326730182,1679.8376951656003,817.4148433815178,1973.6276192844016,2907.6860586698504,810.8850037253387,2546.3291225081525,926.2795143616378,295.06704772393965,2247.4286070025305
2022-01-12 14:00:00,2976.100583102971,1674.578341079296,814.8556234585951,1967.4484470261536,2907.6860586698504,808.3462278839945,2538.356896075754,926.2795143616378,294.14323104352655,2254.487113934071
2022-01-12 15:00:00,2973.91960486996,1673.3511584591581,814.2584721432464,1966.0066401658958,2907.6860586698504,807.7538468543474,2536.4967099081937,926.2795143616378,293.9276738180968,2256.14048321616
2022-01-12 16:00:00,2982.0203811640017,1677.9092653339558,814.2584721432464,1966.0066401658958,2907.6860586698504,809.9541192501794,2543.405972816274,926.2795143616378,294.7283149411216,2250.0115883709377
2022-01-12 17:00:00,2978.5931296549848,1675.9808355023106,814.2584721432464,1966.0066401658958,2907.6860586698504,809.0232347750198,2540.4828231243937,926.2795143616378,294.7283149411216,2252.600513838728
2022-01-12 18:00:00,2978.5931296549848,1689.655156126702,814.2584721432464,1966.0066401658958,2907.6860586698504,815.6240519625146,2561.2106118486304,926.2795143616378,294.7283149411216,2234.3702959429597
2022-01-12 19:00:00,2978.5931296549848,1693.6873275928688,814.2584721432464,1966.0066401658958,2907.6860586698504,817.5704467742121,2567.3226521134698,926.2795143616378,294.7283149411216,2229.050917327216
2022-01-12 20:00:00,2978.5931296549848,1690.7070269439625,814.2584721432464,1966.0066401658958,2902.569542470969,816.1318071307835,2562.80505713511,926.2795143616378,294.7283149411216,2229.050917327216
2022-01-12 21:00:00,2978.5931296549848,1697.5441872561582,814.2584721432464,1966.0066401658958,2914.3074325742837,819.4322157245309,2573.1689514972286,926.2795143616378,294.7283149411216,2229.050917327216
2022-01-12 22:00:00,2978.5931296549848,1706.3097773999991,814.2584721432464,1966.0066401658958,2929.356009629816,823.663508793438,2586.455995551227,926.2795143616378,294.7283149411216,2229.050917327216
2022-01-12 23:00:00,2978.5931296549848,1734.0090422545347,814.2584721432464,1966.0066401658958,2976.9095131252952,837.0343948911839,2628.443054761859,926.2795143616378,294.7283149411216,2229.050917327216
2022-01-13 00:00:00,2942.1549769213634,1712.7963141064408,804.2973686017107,1941.9558057244774,2940.491956650909,826.7946656644292,2596.2884081511847,914.9480189377418,291.1228022419127,2229.050917327216
2022-01-13 01:00:00,2927.0978890149077,1704.0307239626002,800.1812101134725,1932.017444385048,2925.443379595377,822.5633725955222,2583.001364097187,910.2655828121648,289.6329209612478,2229.050917327216
2022-01-13 02:00:00,2936.132141758782,1709.290078048905,802.6509052064155,1937.980461188706,2934.4725258286967,825.1021484368665,2590.973590529586,913.075044487511,290.5268497296468,2229.050917327216
2022-01-13 03:00:00,2948.478953842074,1716.4778619668534,806.0261551667703,1946.1299174870371,2946.812359014232,828.57180875337,2601.868966653863,916.9146421104839,291.7485523797919,2229.050917327216
2022-01-13 04:00:00,2948.780095600204,1716.653173769731,806.1084783365354,1946.3286847138265,2947.1133305553435,828.6564346147484,2602.1347075349445,917.0082908329957,291.7783500054053,2229.050917327216
2022-01-13 05:00:00,2947.8766703258166,1716.1272383611006,805.8615088272412,1945.7323830334608,2946.2104159320115,828.4025570306139,2601.3374848917047,916.7273446654611,291.6889571285654,2228.3679973157805
2022-01-13 06:00:00,2925.592180224263,1703.1541649482165,799.7695942646488,1931.0236082511053,2923.938521889824,822.1402432886316,2581.6726596917874,909.7973391996071,289.4839328331814,2211.5226370336914
2022-01-13 07:00:00,2948.1778120839454,1716.302550163977,805.9438319970056,1945.931150260249,2946.511387473122,828.487182891992,2601.603225772784,916.8209933879725,291.71875475417863,2228.5956373195922
2022-01-13 08:00:00,2936.132141758782,1709.290078048905,802.6509052064155,1937.980461188706,2934.4725258286967,825.1021484368665,2590.973590529586,913.075044487511,290.5268497296468,2219.490037167112
2022-01-13 09:00:00,2951.189229665237,1718.0556681927455,806.7670636946535,1937.980461188706,2949.5211028842286,829.3334415057735,2590.973590529586,913.075044487511,292.0167310103117,2230.8720373577125
2022-01-13 10:00:00,2902.4042648483214,1689.655156126702,793.4307101927621,1937.980461188706,2900.763713224305,815.6240519625146,2590.973590529586,913.075044487511,287.18951566095745,2193.9943567401665
2022-01-13 11:00:00,2902.4042648483214,1700.6997997079404,798.6170698879419,1937.980461188706,2900.763713224305,815.6240519625146,2574.147352388842,913.075044487511,289.06676607459514,2208.3356769803227
2022-01-13 12:00:00,2902.4042648483214,1714.549432135209,805.1206002993582,1937.980461188706,2900.763713224305,815.6240519625146,2553.3541375791565,913.075044487511,291.42077849804565,2226.319237281472
2022-01-13 13:00:00,2902.4042648483214,1725.769387519325,810.3892831643028,1937.980461188706,2900.763713224305,815.6240519625146,2536.7537043401207,913.075044487511,293.32782653729674,2240.888197525441
2022-01-13 14:00:00,2824.566523491153,1679.4870715598465,788.6559663464059,1937.980461188706,2900.763713224305,815.6240519625146,2606.6600694701624,913.075044487511,285.4612533753862,2180.7912365190696
2022-01-13 15:00:00,2827.5149227849856,1681.2401895886146,789.4791980440535,1937.980461188706,2900.763713224305,815.6240519625146,2603.9419672079407,913.075044487511,285.7592296315192,2183.0676365571894
2022-01-13 16:00:00,2794.1980107646827,1661.4299558635353,780.1766798606357,1937.980461188706,2900.763713224305,815.6240519625146,2634.990341408057,913.075044487511,282.39209793721665,2157.344316126432
2022-01-13 17:00:00,2794.1980107646827,1661.4299558635353,777.6246615979283,1937.980461188706,2900.763713224305,815.6240519625146,2643.637885403784,913.075044487511,282.39209793721665,2150.2874760082605
2022-01-13 18:00:00,2794.1980107646827,1661.4299558635353,777.6246615979283,1937.980461188706,2900.763713224305,815.6240519625146,2648.9661043305555,913.075044487511,282.39209793721665,2145.962315935832
2022-01-13 19:00:00,2786.8075166608824,1661.4299558635353,777.6246615979283,1937.980461188706,2900.763713224305,815.6240519625146,2641.9597403220637,913.075044487511,282.39209793721665,2151.653316031133
2022-01-13 20:00:00,2795.087505038059,1661.4299558635353,777.6246615979283,1937.980461188706,2900.763713224305,815.6240519625146,2649.809366036094,913.075044487511,282.39209793721665,2151.653316031133
2022-01-13 21:00:00,2819.621563635054,1661.4299558635353,777.6246615979283,1937.980461188706,2900.763713224305,815.6240519625146,2673.0682365151097,913.075044487511,282.39209793721665,2151.653316031133
2022-01-13 22:00:00,2790.350068588841,1661.4299558635353,777.6246615979283,1937.980461188706,2900.763713224305,815.6240519625146,2645.318163720778,913.075044487511,282.39209793721665,2129.3162371147073
2022-01-13 23:00:00,2787.6923110888633,1661.4299558635353,777.6246615979283,1937.980461188706,2900.763713224305,815.6240519625146,2642.798546462499,913.075044487511,282.39209793721665,2127.2881022714405
2022-01-14 00:00:00,2786.217965673648,1661.4299558635353,777.6246615979283,1937.980461188706,2900.763713224305,815.6240519625146,2641.4008319784375,913.075044487511,282.39209793721665,2126.1630292323716
2022-01-14 01:00:00,2786.217965673648,1661.4299558635353,777.6246615979283,1937.980461188706,2900.763713224305,815.6240519625146,2641.4008319784375,913.075044487511,282.39209793721665,2126.1630292323716
2022-01-14 02:00:00,2789.759017949446,1661.4299558635353,777.6246615979283,1937.980461188706,2900.763713224305,815.6240519625146,2644.7578336712722,911.9160746827881,282.39209793721665,2126.1630292323716
2022-01-14 03:00:00,2789.4635865168566,1661.4299558635353,777.6246615979283,1937.980461188706,2900.763713224305,815.6240519625146,2644.4777576537285,912.0126554998483,282.39209793721665,2126.1630292323716
2022-01-14 04:00:00,2770.6852474470047,1661.4299558635353,777.6246615979283,1937.980461188706,2900.763713224305,815.6240519625146,2626.675446042301,918.1938277917037,282.39209793721665,2126.1630292323716
2022-01-14 05:00:00,2778.576439607454,1661.4299558635353,777.6246615979283,1937.980461188706,2900.763713224305,815.6240519625146,2634.156483705079,915.5861457310773,282.39209793721665,2126.1630292323716
2022-01-14 06:00:00,2810.5958864147105,1661.4299558635353,777.6246615979283,1937.980461188706,2900.763713224305,815.6240519625146,2664.5116800601954,905.1554174885714,282.39209793721665,2126.1630292323716
2022-01-14 07:00:00,2835.0989826152913,1661.4299558635353,777.6246615979283,1937.980461188706,2926.05290284557,815.6240519625146,2687.7411974517436,905.1554174885714,282.39209793721665,2126.1630292323716
2022-01-14 08:00:00,2824.4590014452792,1655.194694395036,777.6246615979283,1937.980461188706,2915.0715762747363,815.6240519625146,2677.6542424966924,905.1554174885714,281.3322948675402,2126.1630292323716
2022-01-14 09:00:00,2868.1298614414927,1680.786772640255,777.6246615979283,1937.980461188706,2960.1434582249767,828.2349639157677,2719.055255392438,905.1554174885714,285.68216266710357,2126.1630292323716
2022-01-14 10:00:00,2880.99143032688,1688.3239330556823,777.6246615979283,1937.980461188706,2973.4176441362993,831.949022049919,2731.248328286574,905.1554174885714,286.9632485983462,2126.1630292323716
2022-01-14 11:00:00,2857.550948956245,1674.5872987554894,771.297708937932,1937.980461188706,2949.2251595072885,825.180072532264,2709.0261950015347,905.1554174885714,284.62844238822726,2126.1630292323716
2022-01-14 12:00:00,2867.1932782713257,1680.237914436498,773.90032447914,1937.980461188706,2959.1768281635127,827.9645051270721,2718.1673522939104,905.1554174885714,285.58887361866545,2126.1630292323716
2022-01-14 13:00:00,2797.4622607772594,1639.3740144358653,755.0788318808262,1937.980461188706,2887.208742601762,807.8281551192027,2652.060690901036,905.1554174885714,278.64326486137213,2126.1630292323716
2022-01-14 14:00:00,2797.4622607772594,1643.3882380419573,756.9277420408664,1937.980461188706,2894.2784542040017,807.8281551192027,2652.060690901036,905.1554174885714,279.3255596651421,2126.1630292323716
2022-01-14 15:00:00,2797.4622607772594,1647.7738812903613,758.9477242730421,1937.980461188706,2902.0022972179963,807.8281551192027,2659.1381372367027,905.1554174885714,280.07098440805714,2126.1630292323716
2022-01-14 16:00:00,2797.4622607772594,1647.246368576257,758.7047573353814,1937.980461188706,2901.0732600937135,807.5695397670141,2658.286849816821,905.1554174885714,279.9813234376992,2126.1630292323716
2022-01-14 17:00:00,2797.4622607772594,1642.1644382902236,756.3640724457294,1937.980461188706,2892.1231404615087,805.0781018251796,2650.085752088662,905.1554174885714,279.1175512696467,2126.1630292323716
2022-01-14 18:00:00,2795.97424893642,1642.1644382902236,756.3640724457294,1937.980461188706,2893.662322547971,805.5065627628196,2651.4961223665173,905.1554174885714,279.26609706595843,2126.1630292323716
2022-01-14 19:00:00,2809.961560240306,1642.1644382902236,756.3640724457294,1937.980461188706,2879.2583690254382,801.4969452612467,2638.297613814174,905.1554174885714,277.8759777520313,2126.1630292323716
2022-01-14 20:00:00,2823.651269176025,1642.1644382902236,756.3640724457294,1937.980461188706,2865.299064116588,797.6111042534454,2625.506541909088,905.1554174885714,276.52877128316607,2126.1630292323716
2022-01-14 21:00:00,2842.1026160024285,1642.1644382902236,756.3640724457294,1937.980461188706,2846.697122548501,792.4328960373496,2608.4613685480026,905.1554174885714,276.52877128316607,2126.1630292323716
2022-01-14 22:00:00,2867.9940220330254,1642.1644382902236,756.3640724457294,1937.980461188706,2820.9979786591457,792.4328960373496,2584.912946937162,905.1554174885714,276.52877128316607,2126.1630292323716
2022-01-14 23:00:00,2843.590627843267,1628.191471190525,749.9282673258219,1937.980461188706,2845.2074851217353,785.6901859123043,2607.0963966126037,905.1554174885714,274.1758233486201,2126.1630292323716
2022-01-15 00:00:00,2829.900918907548,1620.3529774516692,746.3179376244103,1937.980461188706,2858.971239913575,781.9076899884982,2619.708283692652,905.1554174885714,272.8558769463138,2126.1630292323716
2022-01-15 01:00:00,2851.6258917837968,1632.792326211157,752.0473738896937,1937.980461188706,2837.1903068605916,787.9103465632337,2599.7501638106273,905.1554174885714,274.9505744977998,2126.1630292323716
2022-01-15 02:00:00,2833.4721473255613,1622.3978019052836,747.2597627639088,1937.980461188706,2855.3678731580917,782.8944280555779,2599.7501638106273,905.1554174885714,273.2002107903936,2126.1630292323716
2022-01-15 03:00:00,2818.2944265490046,1613.7072979774223,743.2570059210396,1937.980461188706,2870.745250299703,778.7007912704888,2599.7501638106273,905.1554174885714,271.73679195305414,2126.1630292323716
2022-01-15 04:00:00,2820.6752454943467,1615.0705142798317,743.8848893473721,1937.980461188706,2868.322169269697,779.3586166485421,2599.7501638106273,905.1554174885714,271.96634784910736,2126.1630292323716
2022-01-15 05:00:00,2831.3889307483873,1621.2049876406754,746.7103647658681,1937.980461188706,2857.468732429912,782.3188308497815,2599.7501638106273,905.1554174885714,272.99934938134714,2126.1630292323716
2022-01-15 06:00:00,2832.579340221059,1621.8865957918804,747.0243064790345,1937.980461188706,2856.2678630319588,782.6477435388083,2599.7501638106273,905.1554174885714,273.1141273293738,2126.1630292323716
2022-01-15 07:00:00,2850.435482311126,1632.1107180599527,751.7334321765278,1937.980461188706,2838.375184833805,787.5814338742072,2599.7501638106273,905.1554174885714,274.83579654977325,2126.1630292323716
2022-01-15 08:00:00,2844.781037315938,1628.8730793417296,750.2422090389882,1937.980461188706,2844.0168972003544,786.0190986013309,2594.5930064591553,905.1554174885714,274.29060129664674,2126.1630292323716
2022-01-15 09:00:00,2845.6738444204416,1629.3842854551333,750.4776653238629,1937.980461188706,2843.124609949611,786.2657831181008,2595.4072944620193,905.1554174885714,274.3766847576667,2126.1630292323716
2022-01-15 10:00:00,2833.4721473255613,1622.3978019052836,747.2597627639088,1937.980461188706,2855.3678731580917,782.8944280555779,2584.27869175621,905.1554174885714,273.2002107903936,2126.1630292323716
2022-01-15 11:00:00,2809.0687531358035,1608.424834805585,740.8239576440014,1937.980461188706,2880.1734845151163,776.1517179305328,2562.0214863445935,905.1554174885714,270.84726285584776,2144.63377490427
2022-01-15 12:00:00,2809.0687531358035,1621.2049876406754,746.7103647658681,1937.980461188706,2857.468732429912,782.3188308497815,2582.3786864161943,905.1554174885714,270.84726285584776,2127.7273703301876
2022-01-15 13:00:00,2809.0687531358035,1621.2049876406754,751.2625196067785,1937.980461188706,2857.468732429912,787.0880648406674,2598.1215878048993,905.1554174885714,270.84726285584776,2114.834747317322
2022-01-15 14:00:00,2809.0687531358035,1621.2049876406754,749.7712964692388,1937.980461188706,2857.468732429912,785.5257295677909,2592.9644304534268,905.1554174885714,270.84726285584776,2119.0409506250817
2022-01-15 15:00:00,2809.0687531358035,1621.2049876406754,749.7712964692388,1937.980461188706,2857.468732429912,785.1968168787644,2591.8787131162753,905.1554174885714,270.84726285584776,2119.928599991769
2022-01-15 16:00:00,2809.0687531358035,1621.2049876406754,749.7712964692388,1937.980461188706,2857.468732429912,788.8148564580569,2603.8216038249475,905.1554174885714,270.84726285584776,2110.205170574524
2022-01-15 17:00:00,2809.0687531358035,1621.2049876406754,749.7712964692388,1937.980461188706,2857.468732429912,788.0748029077471,2601.378739816356,905.1554174885714,270.84726285584776,2112.1867906220164
2022-01-15 18:00:00,2809.0687531358035,1621.2049876406754,749.7712964692388,1937.980461188706,2857.468732429912,789.3904536638536,2605.7216091649643,905.1554174885714,270.84726285584776,2108.6664793043133
2022-01-15 19:00:00,2809.0687531358035,1621.2049876406754,749.7712964692388,1937.980461188706,2857.468732429912,791.4461579702698,2612.5073425221644,905.1554174885714,270.84726285584776,2103.1894235139125
2022-01-15 20:00:00,2809.0687531358035,1621.2049876406754,749.7712964692388,1937.980461188706,2857.468732429912,784.0456224671711,2588.0787024362426,905.1554174885714,270.84726285584776,2123.0412376844683
2022-01-15 21:00:00,2809.0687531358035,1621.2049876406754,749.7712964692388,1937.980461188706,2857.468732429912,785.9368704290742,2594.3215771248674,905.1554174885714,270.84726285584776,2117.9324337017583
2022-01-15 22:00:00,2809.0687531358035,1621.2049876406754,749.7712964692388,1937.980461188706,2857.468732429912,796.8732173392087,2630.421678585173,905.1554174885714,270.84726285584776,2088.8657725024673
2022-01-15 23:00:00,2809.0687531358035,1621.2049876406754,748.99761852427,1937.980461188706,2854.520152580124,796.0509356166422,2627.7073852422927,905.1554174885714,270.84726285584776,2088.8657725024673
2022-01-16 00:00:00,2809.0687531358035,1621.2049876406754,745.0518610049293,1937.980461188706,2839.4823953462032,791.8572988315528,2613.8644891936037,905.1554174885714,270.84726285584776,2088.8657725024673
2022-01-16 01:00:00,2809.0687531358035,1621.2049876406754,740.5645289241105,1937.980461188706,2822.3806322174314,787.0880648406674,2598.1215878048993,905.1554174885714,270.84726285584776,2088.8657725024673
2022-01-16 02:00:00,2809.0687531358035,1621.2049876406754,741.1834712800853,1937.980461188706,2824.739496097261,787.7458902187203,2600.2930224792026,905.1554174885714,270.84726285584776,2088.8657725024673
2022-01-16 03:00:00,2809.0687531358035,1621.2049876406754,742.1892526085447,1937.980461188706,2828.572649901986,788.8148564580569,2603.8216038249475,905.1554174885714,270.84726285584776,2088.8657725024673
2022-01-16 04:00:00,2809.0687531358035,1621.2049876406754,738.8624374451794,1937.980461188706,2815.8937565478973,785.2790450510211,2592.1501424505636,905.1554174885714,270.84726285584776,2088.8657725024673
2022-01-16 05:00:00,2809.0687531358035,1621.2049876406754,745.4386999774138,1937.980461188706,2840.9566852710973,792.2684396928362,2615.2216358650444,905.1554174885714,270.84726285584776,2088.8657725024673
2022-01-16 06:00:00,2809.0687531358035,1621.2049876406754,742.8081949645198,1937.980461188706,2830.9315137818166,789.47268183611,2605.9930384992513,905.1554174885714,270.84726285584776,2088.8657725024673
2022-01-16 07:00:00,2809.0687531358035,1621.2049876406754,745.3613321829168,1937.980461188706,2840.661827286119,792.1862115205797,2614.9502065307565,905.1554174885714,270.84726285584776,2088.8657725024673
2022-01-16 08:00:00,2809.0687531358035,1621.2049876406754,743.5045051149918,1937.980461188706,2833.5852356466276,790.2127353864201,2614.9502065307565,905.1554174885714,270.84726285584776,2088.8657725024673
2022-01-16 09:00:00,2809.0687531358035,1621.2049876406754,741.8024136360607,1937.980461188706,2827.0983599770934,788.403715596774,2614.9502065307565,905.1554174885714,270.84726285584776,2088.8657725024673
2022-01-16 10:00:00,2809.0687531358035,1621.2049876406754,742.653459375526,1937.980461188706,2830.3417978118596,789.3082254915969,2614.9502065307565,905.1554174885714,270.84726285584776,2088.8657725024673
2022-01-16 11:00:00,2809.0687531358035,1621.2049876406754,746.9860558673513,1937.980461188706,2846.853844970675,793.9130031379694,2599.7832244939127,905.1554174885714,270.84726285584776,2088.8657725024673
2022-01-16 12:00:00,2809.0687531358035,1621.2049876406754,745.4386999774138,1937.980461188706,2840.9566852710973,792.2684396928362,2605.1797646589234,905.1554174885714,270.84726285584776,2084.5387589913275
2022-01-16 13:00:00,2809.0687531358035,1621.2049876406754,744.4329186489543,1937.980461188706,2837.123531466373,791.1994734535,2608.6995460911166,905.1554174885714,270.84726285584776,2081.7262002090874
2022-01-16 14:00:00,2809.0687531358035,1621.2049876406754,744.4329186489543,1937.980461188706,2832.4058037067116,789.8838226973934,2613.0446629698863,905.1554174885714,270.84726285584776,2078.2645894001757
2022-01-16 15:00:00,2809.0687531358035,1621.2049876406754,744.4329186489543,1937.980461188706,2848.917850865527,794.4886003437659,2597.8997135674526,905.1554174885714,270.84726285584776,2090.380227231366
2022-01-16 16:00:00,2809.0687531358035,1621.2049876406754,744.4329186489543,1937.980461188706,2843.6104071359073,793.0084932431462,2602.748551689001,905.1554174885714,270.84726285584776,2086.48591507134
2022-01-16 17:00:00,2809.0687531358035,1621.2049876406754,744.4329186489543,1937.980461188706,2838.5978213912667,791.610614314783,2607.344659030719,905.1554174885714,270.84726285584776,2082.8079535868715
2022-01-16 18:00:00,2809.0687531358035,1621.2049876406754,744.4329186489543,1937.980461188706,2836.8286734813937,791.610614314783,2608.970692494411,905.1554174885714,270.84726285584776,2081.50984953353
2022-01-16 19:00:00,2809.0687531358035,1621.2049876406754,744.4329186489543,1937.980461188706,2842.136117211013,791.610614314783,2604.0986650574464,905.1554174885714,270.84726285584776,2085.4041616935556
2022-01-16 20:00:00,2809.0687531358035,1621.2049876406754,744.4329186489543,1937.980461188706,2839.7772533311827,791.610614314783,2606.26176227689,905.1554174885714,270.84726285584776,2083.6733562890995
2022-01-16 21:00:00,2809.0687531358035,1621.2049876406754,744.4329186489543,1937.980461188706,2855.69958452004,791.610614314783,2591.7302046968225,905.1554174885714,270.84726285584776,2095.356292769176
2022-01-16 22:00:00,2809.0687531358035,1621.2049876406754,744.4329186489543,1937.980461188706,2860.122454294723,791.610614314783,2587.7223744833736,905.1554174885714,270.84726285584776,2098.601552902531
2022-01-16 23:00:00,2809.0687531358035,1621.2049876406754,744.4329186489543,1937.980461188706,2825.9189280371775,791.610614314783,2619.042887363181,905.1554174885714,270.84726285584776,2073.5048745379227
2022-01-17 00:00:00,2809.0687531358035,1621.2049876406754,744.4329186489543,1937.980461188706,2794.3691236444415,791.610614314783,2648.6131721524457,905.1554174885714,270.84726285584776,2050.3553522533275
2022-01-17 01:00:00,2809.0687531358035,1622.0607757464822,744.4329186489543,1937.980461188706,2794.3691236444415,791.610614314783,2650.0112998826785,905.1554174885714,270.84726285584776,2050.3553522533275
2022-01-17 02:00:00,2809.0687531358035,1635.180892706543,744.4329186489543,1937.980461188706,2794.3691236444415,791.610614314783,2671.4460443261733,905.1554174885714,270.84726285584776,2050.3553522533275
2022-01-17 03:00:00,2818.066410897289,1640.418499665885,744.4329186489543,1937.980461188706,2794.3691236444415,791.610614314783,2680.002886236251,905.1554174885714,270.84726285584776,2050.3553522533275
2022-01-17 04:00:00,2836.8454433000866,1651.349921310262,744.4329186489543,1937.980461188706,2794.3691236444415,791.610614314783,2697.8618908521844,905.1554174885714,270.84726285584776,2050.3553522533275
2022-01-17 05:00:00,2811.163063634467,1636.4000072287445,744.4329186489543,1937.980461188706,2769.071288357428,784.4440468191227,2673.4377497591577,905.1554174885714,268.39524268940335,2050.3553522533275
2022-01-17 06:00:00,2820.174164383375,1641.6454394562109,744.4329186489543,1937.980461188706,2777.947465155239,786.9585592034128,2682.0073760539294,905.1554174885714,269.25557576779653,2050.3553522533275
2022-01-17 07:00:00,2810.5643706169753,1636.051503340505,744.4329186489543,1937.980461188706,2768.481559619624,784.2769838765566,2672.868388083136,905.1554174885714,268.3380825908645,2050.3553522533275
2022-01-17 08:00:00,2809.965932552327,1635.7031478623103,744.4329186489543,1937.980461188706,2767.8920820172348,784.1099920775836,2672.2992688692357,905.1554174885714,268.28094683389844,2050.3553522533275
2022-01-17 09:00:00,2818.066410897289,1640.418499665885,744.4329186489543,1937.980461188706,2775.8712712350934,786.3703988452639,2672.2992688692357,907.764770069416,269.0543384166995,2050.3553522533275
