Date,CHZ,UTK,TRU,TRX,STORJ,BTC,RIF,STRAX,EGLD,NEO
2021-12-31 06:00:00,36.004859285323896,82.77206801867571,48.7360915814895,27.72273159159025,88.1383427116247,89.47682438453363,30.541330576164448,57.64395530190888,26.990834597221014,38.60584421410069
2021-12-31 07:00:00,36.004859285323896,80.47073646056401,48.7360915814895,27.72273159159025,88.1383427116247,89.47682438453363,29.692182674413463,56.04126665770671,26.990834597221014,38.60584421410069
2021-12-31 08:00:00,36.004859285323896,81.46635336697375,48.7360915814895,27.72273159159025,88.1383427116247,89.47682438453363,30.059546518204545,56.04126665770671,26.990834597221014,38.60584421410069
2021-12-31 09:00:00,36.004859285323896,81.79525479361058,48.7360915814895,27.72273159159025,88.1383427116247,89.83806622211092,30.180904935824618,56.04126665770671,26.990834597221014,38.60584421410069
2021-12-31 10:00:00,36.004859285323896,81.99897896495206,48.7360915814895,27.72273159159025,88.1383427116247,90.06182230236523,30.256075309263778,56.04126665770671,26.990834597221014,38.60584421410069
2021-12-31 11:00:00,36.004859285323896,81.94795284238522,48.7360915814895,27.72273159159025,88.1383427116247,90.00577885351498,30.237247633277935,56.04126665770671,26.990834597221014,38.60584421410069
2021-12-31 12:00:00,36.004859285323896,82.02451586279231,48.7360915814895,27.72273159159025,88.1383427116247,90.08987020716201,30.265497942496197,56.09362536215178,26.990834597221014,38.60584421410069
2021-12-31 13:00:00,36.004859285323896,82.12682271138951,48.7360915814895,27.72273159159025,88.1383427116247,90.20223674312355,30.303247238339658,56.163589347636226,26.990834597221014,38.60584421410069
2021-12-31 14:00:00,36.004859285323896,82.02451586279231,48.7360915814895,27.72273159159025,88.0285472052882,90.08987020716201,30.265497942496197,56.09362536215178,26.990834597221014,38.60584421410069
2021-12-31 15:00:00,36.004859285323896,82.66814828481672,48.7360915814895,27.72273159159025,88.71929223985573,90.79679009265449,30.502986156106488,56.53378249776188,26.990834597221014,38.60584421410069
2021-12-31 16:00:00,36.004859285323896,82.56448916471037,48.7360915814895,27.72273159159025,88.60804547842645,90.68293831824361,30.46473789760353,56.46289374227879,26.990834597221014,38.60584421410069
2021-12-31 17:00:00,36.004859285323896,83.19037284757613,48.7360915814895,27.72273159159025,89.27974260144673,90.68293831824361,30.46473789760353,56.46289374227879,26.990834597221014,38.60584421410069
2021-12-31 18:00:00,36.004859285323896,83.6129271223575,48.983639983173276,27.72273159159025,89.73322700831125,90.68293831824361,30.46473789760353,56.46289374227879,26.990834597221014,38.60584421410069
2021-12-31 19:00:00,36.004859285323896,83.6129271223575,48.95255899333623,27.74033332593412,89.73322700831125,90.74051478701712,30.484080588332173,56.46289374227879,26.990834597221014,38.63035586122075
2021-12-31 20:00:00,36.004859285323896,83.6129271223575,49.17095791809936,27.61712118552705,89.73322700831125,90.3374795056027,30.348681753231713,56.46289374227879,26.990834597221014,38.458774331380305
2021-12-31 21:00:00,36.004859285323896,83.6129271223575,48.67459493596082,27.898748935028923,89.73322700831125,91.2587030059785,30.658164804889907,56.46289374227879,26.990834597221014,38.458774331380305
2021-12-31 22:00:00,36.004859285323896,83.6129271223575,48.67459493596082,27.898748935028923,89.73322700831125,91.2587030059785,30.658164804889907,56.46289374227879,26.990834597221014,38.458774331380305
2021-12-31 23:00:00,36.004859285323896,83.6129271223575,48.430152525736275,28.03956280977986,89.73322700831125,91.71931475616641,30.812906330719006,56.46289374227879,26.990834597221014,38.458774331380305
2022-01-01 00:00:00,36.004859285323896,83.6129271223575,48.460573475815266,28.021961075435986,89.78959210065317,91.66173828739292,30.793563639990364,56.46289374227879,26.990834597221014,38.458774331380305
2022-01-01 01:00:00,36.004859285323896,83.6129271223575,48.47579828683499,28.01316020826406,89.81780120907307,91.6329500530062,30.783892294626053,56.46289374227879,26.990834597221014,38.458774331380305
2022-01-01 02:00:00,36.004859285323896,83.6129271223575,48.536793314563006,27.97795673957632,89.93081511433773,91.5177971154592,30.745206913168772,56.46289374227879,26.990834597221014,38.458774331380305
2022-01-01 03:00:00,36.004859285323896,83.6129271223575,48.983639983173276,27.72273159159025,90.75874960269195,90.68293831824361,30.745206913168772,56.46289374227879,26.990834597221014,38.458774331380305
2022-01-01 04:00:00,36.004859285323896,83.6129271223575,48.643904775219355,27.72273159159025,90.12927529901629,90.68293831824361,30.745206913168772,56.07128476928694,26.990834597221014,38.458774331380305
2022-01-01 05:00:00,36.004859285323896,83.6129271223575,48.720702856645346,27.72273159159025,90.27156970270909,90.68293831824361,30.745206913168772,56.15980905847116,26.990834597221014,38.458774331380305
2022-01-01 06:00:00,36.004859285323896,83.6129271223575,48.720702856645346,27.72273159159025,90.27156970270909,90.68293831824361,30.745206913168772,56.15980905847116,26.990834597221014,38.458774331380305
2022-01-01 07:00:00,36.004859285323896,83.6129271223575,48.705323846905245,27.72273159159025,90.24307488904029,90.68293831824361,30.745206913168772,56.142081846015834,26.990834597221014,38.458774331380305
2022-01-01 08:00:00,36.004859285323896,83.6129271223575,48.68995454307218,27.72273159159025,90.21459805884493,90.68293831824361,30.745206913168772,56.124365821450965,26.990834597221014,38.458774331380305
2022-01-01 09:00:00,36.004859285323896,83.6129271223575,48.96809455632998,27.72273159159025,90.7299464450903,90.68293831824361,30.745206913168772,56.44497470269061,26.990834597221014,38.458774331380305
2022-01-01 10:00:00,36.004859285323896,83.6129271223575,48.766898213336205,27.72273159159025,90.3571622150694,90.68293831824361,30.745206913168772,56.21305792925983,26.990834597221014,38.458774331380305
2022-01-01 11:00:00,36.004859285323896,83.6129271223575,48.659245016397286,27.72273159159025,90.1576982808198,90.68293831824361,30.745206913168772,56.08896729365442,26.990834597221014,38.458774331380305
2022-01-01 12:00:00,36.004859285323896,83.6129271223575,48.32397931318377,27.72273159159025,89.53650524537413,90.68293831824361,30.745206913168772,55.70251026876859,26.990834597221014,38.458774331380305
2022-01-01 13:00:00,36.004859285323896,83.6129271223575,48.32397931318377,27.72273159159025,89.53650524537413,90.68293831824361,30.745206913168772,56.03595314687403,26.990834597221014,38.458774331380305
2022-01-01 14:00:00,36.004859285323896,83.6129271223575,48.32397931318377,27.72273159159025,89.53650524537413,90.68293831824361,30.745206913168772,55.7723785789207,26.990834597221014,38.458774331380305
2022-01-01 15:00:00,36.004859285323896,83.6129271223575,48.32397931318377,27.72273159159025,89.53650524537413,90.68293831824361,30.745206913168772,55.7723785789207,26.990834597221014,38.458774331380305
2022-01-01 16:00:00,36.004859285323896,83.6129271223575,48.32397931318377,27.72273159159025,89.53650524537413,90.68293831824361,30.745206913168772,55.7723785789207,26.990834597221014,38.458774331380305
2022-01-01 17:00:00,36.004859285323896,83.6129271223575,48.32397931318377,27.72273159159025,89.53650524537413,90.68293831824361,30.745206913168772,55.7723785789207,26.990834597221014,38.458774331380305
2022-01-01 18:00:00,36.004859285323896,83.6129271223575,48.32397931318377,27.72273159159025,89.53650524537413,90.68293831824361,30.745206913168772,55.7723785789207,26.990834597221014,38.458774331380305
2022-01-01 19:00:00,36.004859285323896,83.6129271223575,48.32397931318377,27.72273159159025,89.53650524537413,90.68293831824361,30.745206913168772,55.7723785789207,26.990834597221014,38.458774331380305
2022-01-01 20:00:00,36.004859285323896,83.6129271223575,48.32397931318377,27.72273159159025,89.53650524537413,90.68293831824361,30.745206913168772,55.7723785789207,26.990834597221014,38.458774331380305
2022-01-01 21:00:00,36.004859285323896,83.6129271223575,48.32397931318377,27.72273159159025,89.53650524537413,90.68293831824361,30.745206913168772,55.7723785789207,26.990834597221014,38.458774331380305
2022-01-01 22:00:00,36.004859285323896,83.6129271223575,48.32397931318377,27.72273159159025,89.53650524537413,90.68293831824361,30.745206913168772,55.7723785789207,26.990834597221014,38.458774331380305
2022-01-01 23:00:00,36.004859285323896,83.6129271223575,48.32397931318377,27.72273159159025,89.53650524537413,90.68293831824361,30.745206913168772,55.7723785789207,26.990834597221014,38.458774331380305
2022-01-02 00:00:00,36.004859285323896,83.6129271223575,48.32397931318377,27.72273159159025,89.53650524537413,90.68293831824361,30.745206913168772,55.7723785789207,26.990834597221014,38.458774331380305
2022-01-02 01:00:00,36.083301244551166,83.6129271223575,48.32397931318377,27.72273159159025,89.53650524537413,90.68293831824361,30.745206913168772,55.7723785789207,26.990834597221014,38.458774331380305
2022-01-02 02:00:00,36.29794830893642,83.6129271223575,48.32397931318377,27.72273159159025,89.53650524537413,90.68293831824361,30.745206913168772,56.10414914654735,26.990834597221014,38.458774331380305
2022-01-02 03:00:00,36.61896617142859,83.6129271223575,48.32397931318377,27.72273159159025,89.53650524537413,90.68293831824361,30.745206913168772,56.60033239863304,26.990834597221014,38.458774331380305
2022-01-02 04:00:00,36.595848137229474,83.6129271223575,48.32397931318377,27.72273159159025,89.53650524537413,90.68293831824361,30.745206913168772,56.56459986555312,26.990834597221014,38.458774331380305
2022-01-02 05:00:00,36.52666884018367,83.6129271223575,48.32397931318377,27.72273159159025,89.36724909179118,90.68293831824361,30.745206913168772,56.45767245559933,26.990834597221014,38.458774331380305
2022-01-02 06:00:00,36.44628949976202,83.6129271223575,48.32397931318377,27.72273159159025,89.17059057445621,90.68293831824361,30.745206913168772,56.3334336290702,26.990834597221014,38.458774331380305
2022-01-02 07:00:00,36.50366715955382,83.6129271223575,48.32397931318377,27.72273159159025,89.31097248656963,90.68293831824361,30.745206913168772,56.422119765136095,26.990834597221014,38.458774331380305
2022-01-02 08:00:00,36.32069138431796,83.19381470570409,48.32397931318377,27.72273159159025,88.8632984390179,90.68293831824361,30.745206913168772,56.139302122203084,26.990834597221014,38.265998520195446
2022-01-02 09:00:00,36.38909193306433,83.35048855637397,48.32397931318377,27.72273159159025,89.03064928353584,90.68293831824361,30.745206913168772,56.245025855013274,26.990834597221014,38.33806254754045
2022-01-02 10:00:00,36.16208574508513,82.83052293843026,48.32397931318377,27.72273159159025,88.47524910085626,90.68293831824361,30.745206913168772,55.89415233127643,26.990834597221014,38.098898089976245
2022-01-02 11:00:00,36.16208574508513,82.83052293843026,48.32397931318377,27.72273159159025,88.47524910085626,90.68293831824361,30.745206913168772,55.89415233127643,26.990834597221014,38.098898089976245
2022-01-02 12:00:00,36.004859285323896,82.47039023000231,48.32397931318377,27.72273159159025,88.0905741047656,90.68293831824361,30.745206913168772,55.651134277662194,26.990834597221014,37.93325070697635
2022-01-02 13:00:00,35.98250990029267,82.41919818144244,48.32397931318377,27.72273159159025,88.03589342561925,90.68293831824361,30.745206913168772,55.61658981194051,26.990834597221014,37.90970430678581
2022-01-02 14:00:00,35.89338913273775,82.21506394446051,48.32397931318377,27.72273159159025,87.8178478691471,90.68293831824361,30.745206913168772,55.47883974429482,26.990834597221014,37.815810302310794
2022-01-02 15:00:00,35.771566460580985,81.93602485054228,48.32397931318377,27.72273159159025,87.51979284706735,90.68293831824361,30.745206913168772,55.29054377478319,26.990834597221014,37.68746290541929
2022-01-02 16:00:00,35.74950567337124,81.88549384539236,48.32397931318377,27.72273159159025,87.46581826005092,90.68293831824361,30.745206913168772,55.25644538207593,26.990834597221014,37.66422056011836
2022-01-02 17:00:00,35.937894264954416,82.31700450731788,48.32397931318377,27.72273159159025,87.92673546724897,90.68293831824361,30.745206913168772,55.547629378199716,26.990834597221014,37.862699093758174
2022-01-02 18:00:00,36.0496414486141,82.5729653422287,48.32397931318377,27.72273159159025,88.20013949544317,90.68293831824361,30.745206913168772,55.720352106365766,26.990834597221014,37.980431367059666
2022-01-02 19:00:00,36.11702395599468,82.72730733352257,48.32397931318377,27.72273159159025,88.3649995692664,90.68293831824361,30.745206913168772,55.82450229721877,26.990834597221014,38.05142282755883
2022-01-02 20:00:00,36.13954080384755,82.778882961536,48.32397931318377,27.72273159159025,88.42008996800037,90.68293831824361,30.745206913168772,55.85930560289036,26.990834597221014,38.075145659745594
2022-01-02 21:00:00,36.13954080384755,82.778882961536,48.32397931318377,27.72273159159025,88.42008996800037,90.68293831824361,30.745206913168772,55.85930560289036,26.990834597221014,38.075145659745594
2022-01-02 22:00:00,36.004859285323896,82.47039023000231,48.32397931318377,27.72273159159025,88.0905741047656,90.68293831824361,30.745206913168772,55.651134277662194,26.990834597221014,37.93325070697635
2022-01-02 23:00:00,36.06085440085318,82.59864900174416,48.32397931318377,27.72273159159025,88.22757344240908,90.68293831824361,30.745206913168772,55.73768347560569,26.990834597221014,37.992244876038534
2022-01-03 00:00:00,36.072074330660534,82.62434864362399,48.32397931318377,27.72273159159025,88.25502446090393,90.68293831824361,30.745206913168772,55.75502562976735,26.990834597221014,38.00406573629866
2022-01-03 01:00:00,36.105776050682955,82.70154361277095,48.32397931318377,27.748632617680183,88.33748010505924,90.68293831824361,30.745206913168772,55.8071169025451,26.990834597221014,38.03957249344873
2022-01-03 02:00:00,36.32069138431796,83.19381470570409,48.32397931318377,27.913803049928273,88.8632984390179,90.68293831824361,30.745206913168772,56.139302122203084,26.990834597221014,38.265998520195446
2022-01-03 03:00:00,36.275233697979644,83.0896922842952,48.32397931318377,27.878867126211215,88.75208029328697,90.68293831824361,30.745206913168772,56.06904016710646,26.990834597221014,38.21810615659069
2022-01-03 04:00:00,36.105776050682955,82.70154361277095,48.32397931318377,27.748632617680183,88.33748010505924,90.68293831824361,30.745206913168772,55.8071169025451,26.990834597221014,38.03957249344873
2022-01-03 05:00:00,36.32069138431796,83.19381470570409,48.32397931318377,27.748632617680183,88.8632984390179,90.68293831824361,30.745206913168772,56.139302122203084,26.990834597221014,38.03957249344873
2022-01-03 06:00:00,36.13954080384755,82.778882961536,48.32397931318377,27.748632617680183,88.42008996800037,90.68293831824361,30.745206913168772,55.85930560289036,26.990834597221014,38.03957249344873
2022-01-03 07:00:00,36.13954080384755,82.03727418616236,48.32397931318377,27.748632617680183,87.62794211224752,90.68293831824361,30.745206913168772,55.85930560289036,26.990834597221014,38.03957249344873
2022-01-03 08:00:00,36.05022466963972,82.24052540743497,48.2045502632902,27.68005397667264,87.4113762991805,90.68293831824361,30.6692224660556,55.85930560289036,26.990834597221014,38.03957249344873
2022-01-03 09:00:00,36.16186983739952,81.98661825890936,48.35383657565717,27.76577727793208,87.68208356551432,90.68293831824361,30.76420302494708,55.85930560289036,26.990834597221014,38.03957249344873
2022-01-03 10:00:00,36.47447630712696,81.2839475177862,48.77183825028464,28.005802521458502,88.4400639112489,90.68293831824361,31.030148589843186,55.85930560289036,26.990834597221014,38.03957249344873
2022-01-03 11:00:00,36.46331179035097,81.30883543803048,48.75690961904793,27.99723019133255,88.41299318461552,90.68293831824361,31.020650533954033,55.85930560289036,26.990834597221014,38.03957249344873
2022-01-03 12:00:00,36.418653723247054,81.40853971201948,48.697195094101154,27.96294087082878,88.30471027808201,90.68293831824361,30.98265831039745,55.85930560289036,26.990834597221014,37.99298391721671
2022-01-03 13:00:00,36.240021454831385,81.80981409137631,48.45833699431404,27.825783588813685,87.87157865194796,90.68293831824361,30.98265831039745,55.85930560289036,26.990834597221014,37.806629612288624
2022-01-03 14:00:00,36.206527904503446,81.88549384539236,48.413551100603954,27.80006659843586,87.79036647204784,90.68293831824361,30.98265831039745,55.85930560289036,26.990834597221014,37.77168818011461
2022-01-03 15:00:00,35.75994723346424,82.90810382160707,47.81640585113613,27.457173393398104,86.70753740671267,89.56443152430907,30.98265831039745,55.17032249338816,26.990834597221014,37.305802417794354
2022-01-03 16:00:00,35.87159240122405,82.65006428279096,47.9656921635031,27.457173393398104,86.97824467304648,89.84405822279273,30.98265831039745,55.34256827076372,26.990834597221014,37.42227385837442
2022-01-03 17:00:00,35.87159240122405,82.65006428279096,47.9656921635031,27.457173393398104,86.97824467304648,89.84405822279273,30.98265831039745,55.34256827076372,26.990834597221014,37.42227385837442
2022-01-03 18:00:00,35.9497440186559,82.65006428279096,48.07019258215995,27.457173393398104,87.16773975948011,90.03979691173124,31.050158655300265,55.46314031492659,26.990834597221014,37.50380386678046
2022-01-03 19:00:00,35.48083431406474,82.65006428279096,47.44319007021873,27.457173393398104,86.0307692408782,88.86536477809997,30.64515658588331,54.739708049949286,26.990834597221014,37.01462381634419
2022-01-03 20:00:00,35.39151817985689,82.85864488665922,47.323761020325165,27.457173393398104,85.81420342781115,88.64166341931305,30.56801333456579,54.601911428048844,26.990834597221014,36.92144666388013
2022-01-03 21:00:00,35.447340763736804,82.72815883171958,47.398404176508656,27.457173393398104,85.94955706097807,88.78147676855488,30.616227866639246,54.68803431673663,26.990834597221014,36.979682384170175
2022-01-03 22:00:00,35.34686011275298,82.96333047716666,47.398404176508656,27.457173393398104,85.70592052127766,88.5298127399196,30.529441708907036,54.53301311709864,26.990834597221014,36.979682384170175
2022-01-03 23:00:00,35.34686011275298,83.01577253182985,47.398404176508656,27.457173393398104,85.70592052127766,88.5298127399196,30.510155896077656,54.498563961623525,26.990834597221014,36.979682384170175
2022-01-04 00:00:00,35.34686011275298,83.12085578819928,47.398404176508656,27.457173393398104,85.70592052127766,88.5298127399196,30.471584270418894,54.56754948562559,26.990834597221014,36.979682384170175
2022-01-04 01:00:00,35.34686011275298,82.8847915085862,47.398404176508656,27.457173393398104,85.70592052127766,88.5298127399196,30.558370428151107,54.412576956319604,26.990834597221014,36.979682384170175
2022-01-04 02:00:00,35.34686011275298,82.67607941161779,47.398404176508656,27.457173393398104,85.70592052127766,88.5298127399196,30.635513679468616,54.27556070965593,26.990834597221014,36.979682384170175
2022-01-04 03:00:00,35.34686011275298,82.67607941161779,47.398404176508656,27.457173393398104,85.70592052127766,88.5298127399196,30.423369738345453,54.654027377044955,26.990834597221014,36.979682384170175
2022-01-04 04:00:00,35.34686011275298,82.67607941161779,47.398404176508656,27.457173393398104,85.70592052127766,88.5298127399196,30.471584270418894,54.56754948562559,26.990834597221014,36.979682384170175
2022-01-04 05:00:00,35.34686011275298,82.67607941161779,47.398404176508656,27.457173393398104,85.70592052127766,88.5298127399196,30.529441708907036,54.46413656809123,26.990834597221014,36.979682384170175
2022-01-04 06:00:00,35.34686011275298,82.67607941161779,47.398404176508656,27.457173393398104,85.70592052127766,88.5298127399196,30.60658496022455,54.32686086155541,26.990834597221014,36.979682384170175
2022-01-04 07:00:00,35.34686011275298,82.67607941161779,47.398404176508656,27.457173393398104,85.70592052127766,88.5298127399196,30.433012644760133,54.63670987787608,26.990834597221014,36.979682384170175
2022-01-04 08:00:00,35.34686011275298,82.67607941161779,47.398404176508656,27.457173393398104,85.70592052127766,88.5298127399196,30.433012644760133,54.63670987787608,26.990834597221014,36.979682384170175
2022-01-04 09:00:00,35.17965642253182,82.2849910511087,47.398404176508656,27.457173393398104,85.70592052127766,88.11103406092282,30.433012644760133,54.37825808091355,26.990834597221014,36.979682384170175
2022-01-04 10:00:00,35.16856573639609,82.25905000727167,47.398404176508656,27.457173393398104,85.70592052127766,88.08325630743579,30.433012644760133,54.36111487218692,26.990834597221014,36.979682384170175
2022-01-04 11:00:00,35.25748752081174,82.46703749148725,47.398404176508656,27.457173393398104,85.70592052127766,88.3059699769868,30.433012644760133,54.498563961623525,26.990834597221014,37.073183477429765
2022-01-04 12:00:00,35.06906334984231,82.02631456242243,47.398404176508656,27.31043590591375,85.70592052127766,87.83404244174358,30.433012644760133,54.20731102627378,26.990834597221014,36.87505580716372
2022-01-04 13:00:00,34.8826424377262,81.59027724298488,47.398404176508656,27.165258479271923,85.70592052127766,87.36713227241596,30.433012644760133,53.91915458867318,26.990834597221014,36.679034559908615
2022-01-04 14:00:00,34.8826424377262,81.59027724298488,47.398404176508656,27.165258479271923,85.70592052127766,87.36713227241596,30.433012644760133,53.91915458867318,26.990834597221014,36.679034559908615
2022-01-04 15:00:00,34.7847491474426,81.36130546400554,47.398404176508656,27.165258479271923,85.70592052127766,87.12194855228759,30.433012644760133,53.76783797149264,26.990834597221014,36.679034559908615
2022-01-04 16:00:00,34.86084078620262,81.53928331970803,47.398404176508656,27.165258479271923,85.70592052127766,87.12194855228759,30.433012644760133,53.76783797149264,26.990834597221014,36.679034559908615
2022-01-04 17:00:00,35.42543363475655,82.85986237633081,47.398404176508656,27.165258479271923,85.70592052127766,87.12194855228759,30.433012644760133,53.76783797149264,26.990834597221014,36.679034559908615
2022-01-04 18:00:00,35.22408920614095,82.38891904738419,47.129010025837,27.165258479271923,85.70592052127766,87.12194855228759,30.433012644760133,53.76783797149264,26.990834597221014,36.679034559908615
2022-01-04 19:00:00,34.893553492601924,81.61579813045532,46.68676094833461,27.165258479271923,85.70592052127766,87.12194855228759,30.433012644760133,53.76783797149264,26.990834597221014,36.679034559908615
2022-01-04 20:00:00,34.893553492601924,82.70228419114602,46.68676094833461,27.165258479271923,85.70592052127766,87.12194855228759,30.433012644760133,53.76783797149264,26.990834597221014,36.679034559908615
2022-01-04 21:00:00,34.893553492601924,83.01804219633016,46.68676094833461,27.165258479271923,85.70592052127766,87.12194855228759,30.433012644760133,53.76783797149264,27.093885826990874,36.679034559908615
2022-01-04 22:00:00,35.00492774569035,83.28302158412568,46.835777102015854,27.165258479271923,85.70592052127766,87.12194855228759,30.433012644760133,53.76783797149264,27.180364875273643,36.679034559908615
2022-01-04 23:00:00,34.43341872127091,81.92329878275218,46.0711113534115,27.165258479271923,85.70592052127766,87.12194855228759,30.433012644760133,52.889995718896834,26.7366038160855,36.679034559908615
2022-01-05 00:00:00,34.57453928980072,82.25905000727167,46.25992738354845,27.165258479271923,85.70592052127766,87.12194855228759,30.30879626661825,52.889995718896834,26.846180061233394,36.679034559908615
2022-01-05 01:00:00,34.55275319068931,82.20721695748763,46.23077809093122,27.165258479271923,85.70592052127766,87.12194855228759,30.327906478640077,52.92334376159475,26.82926375369638,36.679034559908615
2022-01-05 02:00:00,34.56364280720071,82.23312531454953,46.2453481439066,27.165258479271923,85.70592052127766,87.12194855228759,30.31835137262917,52.9066697402458,26.837719241800283,36.679034559908615
2022-01-05 03:00:00,34.56364280720071,82.23312531454953,46.2453481439066,27.165258479271923,85.70592052127766,87.12194855228759,30.31835137262917,52.9066697402458,26.837719241800283,36.679034559908615
2022-01-05 04:00:00,34.65100746516519,82.44098155547098,46.36224001915186,27.165258479271923,85.70592052127766,87.12194855228759,30.24191052454186,52.77327756945414,26.905555498967548,36.679034559908615
2022-01-05 05:00:00,34.293445474436474,81.59027724298488,45.88383041295048,27.165258479271923,85.70592052127766,87.12194855228759,30.55722902290201,53.32352027396977,26.62791843471929,36.679034559908615
2022-01-05 06:00:00,34.272012071014956,81.53928331970803,45.88383041295048,27.165258479271923,85.70592052127766,87.12194855228759,30.57633923492384,53.35686831666768,26.611275985697596,36.679034559908615
2022-01-05 07:00:00,34.18654570674809,81.53928331970803,45.88383041295048,27.165258479271923,85.70592052127766,87.12194855228759,30.652780083011148,53.490260487459345,26.544913701443985,36.679034559908615
2022-01-05 08:00:00,34.112111548133086,81.53928331970803,45.88383041295048,27.165258479271923,85.70592052127766,87.12194855228759,30.719665825087535,53.60697863690205,26.4871176218452,36.679034559908615
2022-01-05 09:00:00,34.0168854302878,81.53928331970803,45.88383041295048,27.165258479271923,85.70592052127766,87.12194855228759,30.805661779185762,53.75704482904268,26.413177157019952,36.679034559908615
2022-01-05 10:00:00,34.272012071014956,81.53928331970803,45.88383041295048,27.165258479271923,85.70592052127766,87.12194855228759,30.57633923492384,53.35686831666768,26.611275985697596,36.679034559908615
2022-01-05 11:00:00,34.36867396654586,81.53928331970803,45.88383041295048,27.165258479271923,85.70592052127766,87.12194855228759,30.490343280825616,53.35686831666768,26.68633129245763,36.679034559908615
2022-01-05 12:00:00,34.21854559352507,81.53928331970803,45.68340182456318,27.165258479271923,85.70592052127766,87.12194855228759,30.624114764978405,53.12379619297553,26.569760734549863,36.679034559908615
2022-01-05 13:00:00,34.154605614216095,81.38692090926948,45.59803888125974,27.165258479271923,85.70592052127766,87.12194855228759,30.681445401043884,53.02453030161526,26.520113096926917,36.679034559908615
2022-01-05 14:00:00,34.154605614216095,82.07707381899004,45.984705668255344,27.165258479271923,85.70592052127766,87.12194855228759,30.42345753874921,53.47417298947444,26.74500099065086,36.679034559908615
2022-01-05 15:00:00,34.154605614216095,82.43955931850608,46.18779269644322,27.165258479271923,85.70592052127766,87.12194855228759,30.289686054596423,53.71033652949104,26.863117714268867,36.841023986987075
2022-01-05 16:00:00,34.154605614216095,83.28024316114221,46.65879631858669,27.165258479271923,85.70592052127766,87.12194855228759,29.983922662247185,54.258051879696175,27.137056454503607,37.21671320546496
2022-01-05 17:00:00,34.154605614216095,82.46557369506601,46.202367575804665,27.165258479271923,85.70592052127766,87.12194855228759,29.983922662247185,53.72728519990109,27.137056454503607,36.852649428447144
2022-01-05 18:00:00,34.154605614216095,85.40307288877916,46.202367575804665,27.165258479271923,85.70592052127766,87.12194855228759,29.983922662247185,55.64110026094332,27.137056454503607,38.165374522467
2022-01-05 19:00:00,34.154605614216095,86.36265797741713,46.202367575804665,27.165258479271923,85.70592052127766,87.12194855228759,29.983922662247185,56.26628116275168,27.137056454503607,38.165374522467
2022-01-05 20:00:00,34.154605614216095,86.67774561846244,46.202367575804665,27.06650836583108,85.70592052127766,87.12194855228759,29.983922662247185,56.47156444394248,27.038408859989552,38.165374522467
2022-01-05 21:00:00,33.7467894277777,87.72521082231091,46.202367575804665,26.743326176388326,85.70592052127766,87.12194855228759,29.983922662247185,56.47156444394248,26.715562187034454,38.165374522467
2022-01-05 22:00:00,33.72413297297556,87.78414613357886,46.202367575804665,26.725371610308162,85.70592052127766,87.12194855228759,29.983922662247185,56.47156444394248,26.697626260759165,38.165374522467
2022-01-05 23:00:00,33.97335397579902,87.14018107357928,46.202367575804665,26.92287183718985,85.70592052127766,87.12194855228759,29.983922662247185,56.47156444394248,26.894921449787283,38.165374522467
2022-01-06 00:00:00,33.848743474387284,87.46097825959313,46.202367575804665,26.824121723749005,85.70592052127766,87.12194855228759,29.983922662247185,56.47156444394248,26.796273855273224,38.165374522467
2022-01-06 01:00:00,33.7807741099809,87.63695608305305,46.202367575804665,26.770258025508554,85.70592052127766,87.12194855228759,29.983922662247185,56.47156444394248,26.74246607644738,38.165374522467
2022-01-06 02:00:00,33.542881334558494,88.25849477867754,46.202367575804665,26.581735081666945,85.70592052127766,87.12194855228759,29.983922662247185,56.47156444394248,26.554138850556907,37.89660427935104
2022-01-06 03:00:00,33.497568424954224,88.37788401747186,46.202367575804665,26.54582594950663,85.70592052127766,87.12194855228759,29.983922662247185,56.47156444394248,26.518266998006332,37.84540994732893
2022-01-06 04:00:00,33.31631678653716,88.85868855479913,46.202367575804665,26.402189420865408,85.70592052127766,87.12194855228759,29.983922662247185,56.47156444394248,26.37477958780407,37.640632619240584
2022-01-06 05:00:00,33.21436273992756,89.13144714858944,46.34418930437978,26.321393873504718,85.70592052127766,87.12194855228759,29.983922662247185,56.47156444394248,26.294067919565293,37.640632619240584
2022-01-06 06:00:00,33.21436273992756,87.11113434655473,45.2937210134805,26.93184912022993,85.70592052127766,87.12194855228759,29.983922662247185,56.47156444394248,26.903889412924926,37.640632619240584
2022-01-06 07:00:00,33.21436273992756,88.6777750389088,45.2937210134805,26.456053119105864,85.70592052127766,87.12194855228759,29.983922662247185,56.47156444394248,26.428587366629916,37.640632619240584
2022-01-06 08:00:00,33.21436273992756,90.42678305870736,45.2937210134805,25.944347985821498,85.70592052127766,87.12194855228759,29.983922662247185,56.47156444394248,25.917413467784343,37.640632619240584
2022-01-06 09:00:00,33.21436273992756,89.77444281678605,44.96697139435198,26.132870929663113,85.70592052127766,87.12194855228759,29.983922662247185,56.47156444394248,26.105740693674825,37.640632619240584
2022-01-06 10:00:00,33.21436273992756,89.86705744142512,45.01336097969692,26.132870929663113,85.70592052127766,87.12194855228759,30.01485518218761,56.47156444394248,26.105740693674825,37.640632619240584
2022-01-06 11:00:00,33.21436273992756,90.36424724746345,45.262397554964956,26.132870929663113,85.70592052127766,87.12194855228759,30.180912472268876,56.47156444394248,26.105740693674825,37.640632619240584
